"participant_id","trial_id","stimulus","response_option_1","response_option_2","response","accuracy"
10,3,"stampo","OFFENDANTOSO","SPONATENTALISMO",2,"Correct"
10,4,"sentimento","INFETOTERO","AMANIMARISMO",2,"Correct"
10,5,"mucca","BOVACCIETTA","ILLUMITINA",1,"Correct"
10,6,"scarafaggio","MORCAVATTICO","UFFAMALINALISMO",1,"Correct"
10,7,"orchestra","BOVACCIETTA","MAAZELLARIA",2,"Correct"
10,8,"risata","ACUFEROIDIA","GUTONERTITA",1,"Incorrect"
10,9,"lampada","IRIBOLENZA","ILLUMITINA",2,"Correct"
10,10,"agonia","SEPOLLAIA","MORTUMAZITA",2,"Correct"
10,11,"malaria","VACIDEMINA","NUVOLTANZA",1,"Correct"
10,12,"gonna","VACIDEMINA","VESTICELLA",2,"Correct"
10,13,"lampadina","VESTICELLA","ILLUMINETTRIA",2,"Correct"
10,14,"disprezzo","POSPICCIOLO","SDEGNATISMO",2,"Correct"
10,15,"caramella","TIELATILLINA","TOPISEGNATURA",1,"Correct"
10,16,"scodella","FRITIENDOLA","TIELATILLINA",1,"Correct"
10,17,"schiuma","GENAMORENZA","VAPOGELLA",2,"Correct"
10,18,"puntura","AFFOGNITURA","VACEFALINA",1,"Incorrect"
10,19,"sciarpa","GIUBBIATOLA","TINFETIOLIA",2,"Incorrect"
10,20,"benda","ERBACOLATURA","GUARIOGRANDOLA",1,"Incorrect"
10,21,"bibita","BEVERCHIETTA","SOMMIRATOLA",1,"Correct"
10,22,"opuscolo","AMAGGIOSCO","DÉPLIOTIO",2,"Correct"
10,23,"cesto","BUCCOLAIANDOLO","BICCORERIANNO",1,"Correct"
10,24,"trionfo","VORICIPANZIO","TRAVINCIMENTO",2,"Correct"
10,25,"ginnasta","VAPOGELLA","ATLETINATRICA",2,"Correct"
10,26,"poltrona","MORTUMAZITA","DECOMODA",2,"Correct"
10,27,"pentola","CUOCCELA","BONSCETTIA",1,"Correct"
10,28,"manichino","PESCHETTORIO","TETRUCCIERICO",2,"Correct"
10,29,"pettegolezzo","SCIOCOLTAZIO","UFFAMALINALISMO",1,"Incorrect"
10,30,"fascino","SUONANELLO","AMAGGIOSCO",2,"Correct"
10,31,"bara","SHAKESPEARIA","SEPOLLAIA",2,"Correct"
10,32,"cuscino","SDRASTELLO","BUCCOLAIANDOLO",2,"Incorrect"
10,33,"serbatoio","SDEGNATISMO","POZZETALITO",2,"Correct"
10,34,"padella","CUOCETTOLA","CUOCCELA",1,"Correct"
10,35,"statua","ATLETINATRICA","SOMMIRATOLA",1,"Incorrect"
10,36,"pasta","COTOLITELLA","GUARIOGRANDOLA",2,"Incorrect"
10,37,"mensola","TAPOSTOIONA","GUTONERTITA",1,"Correct"
10,38,"violino","SUONANELLO","GRATTUGIENDOLO",1,"Correct"
10,39,"insetto","NIDORMIENDOLO","AMANIMARISMO",1,"Correct"
10,40,"comodino","LETTOLETTO","GROTOPSIANDOLO",1,"Correct"
10,41,"fischio","TETRUCCIERICO","SCIOCOLTAZIO",2,"Correct"
10,42,"panca","SEDINOCA","NUTRONATEZZA",1,"Correct"
10,43,"pelliccia","BOVISELETTA","BULICCHIRURA",1,"Correct"
10,44,"fungo","BAIALININARLO","GHIOTOSTALMENTO",2,"Correct"
10,45,"giocattolo","MAFIDAMATO","BAMBITORIO",2,"Correct"
10,46,"massacro","BAMBITORIO","UCCIDALOSAMENTO",2,"Correct"
10,47,"macello","BAMAGOGO","BOVIACCAMENTO",2,"Correct"
10,48,"progresso","FUMACOLIO","CORTECNOLISMO",2,"Correct"
10,49,"credenza","BONSCETTIA","COTOLITELLA",1,"Correct"
10,50,"attrezzo","PESCHETTORIO","BACINGINEO",2,"Incorrect"
10,51,"pervertito","NIDORMIENDOLO","BRUFFEMIANDOLO",2,"Correct"
10,52,"pentito","MORCAVATTICO","MAFIDAMATO",2,"Correct"
10,53,"faro","LUMITATRO","NEBBALLIANTO",1,"Correct"
10,54,"abbondanza","BEVERCHIETTA","NUTRONATEZZA",2,"Correct"
10,55,"crepuscolo","LUMITATRO","NEBBALLIANTO",2,"Correct"
10,56,"commedia","SHAKESPEARIA","SEDINOCA",1,"Correct"
10,57,"dentista","GIUBBIATOLA","BULICCHIRURA",2,"Correct"
10,58,"pianta","VACEFALINA","ERBACOLATURA",2,"Correct"
10,59,"idolo","BAMAGOGO","SDRASTELLO",1,"Correct"
10,60,"incentivo","VORICIPANZIO","SUPESCITOLO",1,"Correct"
10,61,"vaiolo","POZZETALITO","INFETOTERO",2,"Correct"
10,62,"capezzolo","BACINGINEO","TRAVINCIMENTO",1,"Correct"
10,63,"patriota","TECNOLICENZA","NASCOBILISTA",2,"Correct"
10,64,"carcassa","BOVETRITOLA","NASCOBILISTA",2,"Incorrect"
10,65,"matita","TOPISEGNATURA","DECOMODA",1,"Correct"
10,66,"brezza","NUVOLTANZA","BOVISELETTA",1,"Correct"
10,67,"squalo","DÉPLIOTIO","SUPESCITOLO",2,"Correct"
10,68,"tromba","SUONONELLA","CAGOGNAZZA",1,"Correct"
10,69,"cranio","SPONATENTALISMO","GROTOPSIANDOLO",1,"Incorrect"
10,70,"tabacco","FUMACOLIO","BOVIACCAMENTO",1,"Correct"
10,71,"collera","IRIBOLENZA","CUOCETTOLA",1,"Correct"
10,72,"lussuria","ILLUMINETTRIA","PECCANNIA",2,"Correct"
10,73,"rinfresco","BICCORERIANNO","LETTOLETTO",1,"Correct"
10,74,"terrazzo","POSPICCIOLO","GHIOTOSTALMENTO",1,"Correct"
10,75,"cucchiaio","UCCIDALOSAMENTO","GRATTUGIENDOLO",2,"Correct"
10,76,"emicrania","FRITIENDOLA","ACUFEROIDIA",2,"Correct"
10,77,"gattino","BAIALININARLO","BRUFFEMIANDOLO",2,"Incorrect"
10,78,"feccia","TAPOSTOIONA","CAGOGNAZZA",2,"Correct"
10,79,"melma","BOVETRITOLA","AFFOGNITURA",2,"Correct"
10,80,"allergia","MAAZELLARIA","TINFETIOLIA",2,"Correct"
10,81,"insulto","CORTECNOLISMO","OFFENDANTOSO",2,"Correct"
11,1,"cucchiaio","TETRUCCIERICO","GRATTUGIENDOLO",2,"Correct"
11,2,"comodino","POSPICCIOLO","LETTOLETTO",1,"Incorrect"
11,3,"matita","SOMMIRATOLA","TOPISEGNATURA",2,"Correct"
11,4,"caramella","TIELATILLINA","TINFETIOLIA",1,"Correct"
11,5,"patriota","GIUBBIATOLA","NASCOBILISTA",2,"Correct"
11,6,"pianta","ERBACOLATURA","GUTONERTITA",1,"Correct"
11,7,"malaria","TECNOLICENZA","VACIDEMINA",2,"Correct"
11,8,"panca","SEDINOCA","DECOMODA",1,"Correct"
11,9,"cranio","SUPESCITOLO","GROTOPSIANDOLO",1,"Incorrect"
11,10,"macello","BOVIACCAMENTO","BRUFFEMIANDOLO",1,"Correct"
11,11,"bara","MORTUMAZITA","SEPOLLAIA",1,"Incorrect"
11,12,"collera","NUTRONATEZZA","IRIBOLENZA",2,"Correct"
11,13,"agonia","SUONONELLA","MORTUMAZITA",1,"Incorrect"
11,14,"mensola","TAPOSTOIONA","TIELATILLINA",1,"Correct"
11,15,"giocattolo","BAMBITORIO","BICCORERIANNO",1,"Correct"
11,16,"lussuria","FRITIENDOLA","PECCANNIA",2,"Correct"
11,17,"pervertito","BRUFFEMIANDOLO","POZZETALITO",1,"Correct"
11,18,"vaiolo","INFETOTERO","GROTOPSIANDOLO",1,"Correct"
11,19,"cesto","PESCHETTORIO","BUCCOLAIANDOLO",2,"Correct"
11,20,"scarafaggio","MORCAVATTICO","UCCIDALOSAMENTO",1,"Correct"
11,21,"melma","AFFOGNITURA","BONSCETTIA",1,"Correct"
11,22,"progresso","CORTECNOLISMO","AMAGGIOSCO",1,"Correct"
11,23,"abbondanza","NUTRONATEZZA","TAPOSTOIONA",1,"Correct"
11,24,"massacro","UCCIDALOSAMENTO","BAMBITORIO",1,"Correct"
11,25,"idolo","BAMAGOGO","VORICIPANZIO",1,"Correct"
11,26,"poltrona","DECOMODA","GUARIOGRANDOLA",1,"Correct"
11,27,"risata","GUTONERTITA","BOVISELETTA",1,"Correct"
11,28,"pettegolezzo","NIDORMIENDOLO","UFFAMALINALISMO",2,"Correct"
11,29,"pentito","MAFIDAMATO","LUMITATRO",1,"Correct"
11,30,"tromba","SUONONELLA","TOPISEGNATURA",1,"Correct"
11,31,"capezzolo","BACINGINEO","BAMAGOGO",1,"Correct"
11,32,"stampo","SPONATENTALISMO","AMANIMARISMO",1,"Correct"
11,33,"commedia","SHAKESPEARIA","COTOLITELLA",1,"Correct"
11,34,"fascino","SDRASTELLO","AMAGGIOSCO",2,"Correct"
11,35,"terrazzo","POSPICCIOLO","BUCCOLAIANDOLO",1,"Correct"
11,36,"statua","SOMMIRATOLA","AFFOGNITURA",1,"Correct"
11,37,"gattino","OFFENDANTOSO","BAIALININARLO",2,"Correct"
11,38,"manichino","TETRUCCIERICO","DÉPLIOTIO",2,"Incorrect"
11,39,"dentista","VESTICELLA","BULICCHIRURA",2,"Correct"
11,40,"orchestra","MAAZELLARIA","ATLETINATRICA",1,"Correct"
11,41,"violino","FUMACOLIO","SUONANELLO",2,"Correct"
11,42,"industria","SEPOLLAIA","TECNOLICENZA",2,"Correct"
11,44,"crepuscolo","UFFAMALINALISMO","NEBBALLIANTO",2,"Correct"
11,45,"lampada","ILLUMITINA","ACUFEROIDIA",1,"Correct"
11,46,"credenza","BOVETRITOLA","BONSCETTIA",1,"Incorrect"
11,47,"disprezzo","SDEGNATISMO","GRATTUGIENDOLO",1,"Correct"
11,48,"faro","SDEGNATISMO","LUMITATRO",2,"Correct"
11,49,"serbatoio","BAIALININARLO","POZZETALITO",2,"Correct"
11,50,"fischio","TRAVINCIMENTO","SCIOCOLTAZIO",2,"Correct"
11,51,"mucca","BOVACCIETTA","ILLUMINETTRIA",1,"Correct"
11,52,"attrezzo","PESCHETTORIO","MAFIDAMATO",1,"Correct"
11,53,"gonna","VACEFALINA","VESTICELLA",2,"Correct"
11,54,"pentola","ERBACOLATURA","CUOCCELA",2,"Correct"
11,55,"scodella","FRITIENDOLA","NASCOBILISTA",1,"Correct"
11,56,"bibita","BEVERCHIETTA","VAPOGELLA",1,"Correct"
11,57,"lampadina","ILLUMINETTRIA","NUVOLTANZA",1,"Correct"
11,58,"emicrania","ACUFEROIDIA","BULICCHIRURA",1,"Correct"
11,59,"brezza","ILLUMITINA","NUVOLTANZA",2,"Correct"
11,60,"cuscino","SUONANELLO","SDRASTELLO",2,"Correct"
11,61,"allergia","TINFETIOLIA","CUOCCELA",1,"Correct"
11,62,"sciarpa","GIUBBIATOLA","BEVERCHIETTA",1,"Correct"
11,63,"tabacco","FUMACOLIO","GHIOTOSTALMENTO",1,"Correct"
11,64,"incentivo","CORTECNOLISMO","VORICIPANZIO",1,"Incorrect"
11,65,"schiuma","CAGOGNAZZA","VAPOGELLA",2,"Correct"
11,66,"carcassa","BOVETRITOLA","MAAZELLARIA",2,"Incorrect"
11,67,"puntura","BOVACCIETTA","VACEFALINA",2,"Correct"
11,68,"gelosia","CUOCETTOLA","GENAMORENZA",2,"Correct"
11,69,"feccia","CAGOGNAZZA","IRIBOLENZA",1,"Correct"
11,70,"fungo","GHIOTOSTALMENTO","INFETOTERO",2,"Incorrect"
11,71,"squalo","SPONATENTALISMO","SUPESCITOLO",2,"Correct"
11,72,"trionfo","TRAVINCIMENTO","LETTOLETTO",1,"Correct"
11,73,"pelliccia","BOVISELETTA","VACIDEMINA",1,"Correct"
11,74,"opuscolo","BOVIACCAMENTO","DÉPLIOTIO",2,"Correct"
11,75,"rinfresco","BICCORERIANNO","BACINGINEO",1,"Correct"
11,76,"insetto","MORCAVATTICO","NIDORMIENDOLO",1,"Incorrect"
11,77,"pasta","GENAMORENZA","COTOLITELLA",1,"Incorrect"
11,78,"insulto","OFFENDANTOSO","NEBBALLIANTO",1,"Correct"
11,79,"benda","GUARIOGRANDOLA","SEDINOCA",1,"Correct"
11,80,"ginnasta","ATLETINATRICA","SHAKESPEARIA",1,"Correct"
11,81,"padella","PECCANNIA","CUOCETTOLA",2,"Correct"
12,1,"scarafaggio","UFFAMALINALISMO","MORCAVATTICO",2,"Correct"
12,2,"commedia","SHAKESPEARIA","AFFOGNITURA",1,"Correct"
12,3,"scodella","GENAMORENZA","FRITIENDOLA",2,"Correct"
12,4,"stampo","BICCORERIANNO","SPONATENTALISMO",2,"Correct"
12,5,"agonia","SEPOLLAIA","MORTUMAZITA",1,"Incorrect"
12,6,"caramella","TIELATILLINA","SOMMIRATOLA",1,"Correct"
12,7,"pentito","MAFIDAMATO","SUONANELLO",1,"Correct"
12,8,"crepuscolo","POZZETALITO","NEBBALLIANTO",2,"Correct"
12,9,"macello","BOVIACCAMENTO","SDRASTELLO",2,"Incorrect"
12,10,"patriota","NASCOBILISTA","NUTRONATEZZA",1,"Correct"
12,11,"terrazzo","POSPICCIOLO","NEBBALLIANTO",1,"Correct"
12,12,"serbatoio","POZZETALITO","POSPICCIOLO",1,"Correct"
12,13,"trionfo","AMANIMARISMO","TRAVINCIMENTO",1,"Incorrect"
12,14,"bibita","CUOCETTOLA","BEVERCHIETTA",2,"Correct"
12,15,"gonna","MAAZELLARIA","VESTICELLA",2,"Correct"
12,16,"comodino","LETTOLETTO","BAMBITORIO",2,"Incorrect"
12,17,"emicrania","VACIDEMINA","ACUFEROIDIA",2,"Correct"
12,18,"manichino","DÉPLIOTIO","TETRUCCIERICO",2,"Correct"
12,19,"mensola","VACEFALINA","TAPOSTOIONA",2,"Correct"
12,20,"disprezzo","BOVIACCAMENTO","SDEGNATISMO",2,"Correct"
12,21,"massacro","OFFENDANTOSO","UCCIDALOSAMENTO",2,"Correct"
12,22,"giocattolo","NIDORMIENDOLO","BAMBITORIO",2,"Correct"
12,23,"sentimento","LUMITATRO","AMANIMARISMO",2,"Correct"
12,24,"abbondanza","NUTRONATEZZA","ATLETINATRICA",1,"Correct"
12,25,"idolo","BAMAGOGO","UCCIDALOSAMENTO",1,"Correct"
12,26,"bara","ERBACOLATURA","SEPOLLAIA",2,"Correct"
12,27,"risata","GUTONERTITA","VAPOGELLA",1,"Correct"
12,28,"tabacco","FUMACOLIO","SUPESCITOLO",1,"Correct"
12,29,"lampadina","SEDINOCA","ILLUMINETTRIA",2,"Correct"
12,30,"allergia","TECNOLICENZA","TINFETIOLIA",2,"Correct"
12,31,"cuscino","SDRASTELLO","INFETOTERO",1,"Correct"
12,32,"malaria","VACIDEMINA","FRITIENDOLA",1,"Correct"
12,33,"poltrona","COTOLITELLA","DECOMODA",2,"Correct"
12,34,"melma","AFFOGNITURA","GIUBBIATOLA",1,"Correct"
12,35,"progresso","CORTECNOLISMO","SDEGNATISMO",1,"Correct"
12,36,"fascino","GROTOPSIANDOLO","AMAGGIOSCO",2,"Correct"
12,37,"fischio","SCIOCOLTAZIO","GHIOTOSTALMENTO",2,"Incorrect"
12,38,"mucca","MORTUMAZITA","BOVACCIETTA",2,"Correct"
12,39,"orchestra","GUTONERTITA","MAAZELLARIA",2,"Correct"
12,40,"lussuria","PECCANNIA","DECOMODA",1,"Correct"
12,41,"cranio","FUMACOLIO","GROTOPSIANDOLO",2,"Correct"
12,42,"feccia","CAGOGNAZZA","ACUFEROIDIA",1,"Correct"
12,43,"pasta","TOPISEGNATURA","COTOLITELLA",2,"Correct"
12,44,"attrezzo","BUCCOLAIANDOLO","PESCHETTORIO",2,"Correct"
12,45,"pervertito","BRUFFEMIANDOLO","VORICIPANZIO",2,"Incorrect"
12,46,"pentola","CUOCCELA","TAPOSTOIONA",1,"Correct"
12,47,"carcassa","BOVETRITOLA","ILLUMITINA",1,"Correct"
12,48,"panca","SEDINOCA","BULICCHIRURA",1,"Correct"
12,49,"brezza","NUVOLTANZA","CAGOGNAZZA",1,"Correct"
12,50,"pettegolezzo","UFFAMALINALISMO","TETRUCCIERICO",2,"Incorrect"
12,51,"fungo","GHIOTOSTALMENTO","AMAGGIOSCO",2,"Incorrect"
12,52,"capezzolo","BACINGINEO","MORCAVATTICO",2,"Incorrect"
12,53,"gattino","BAMAGOGO","BAIALININARLO",1,"Incorrect"
12,54,"lampada","TINFETIOLIA","ILLUMITINA",2,"Correct"
12,55,"cucchiaio","SPONATENTALISMO","GRATTUGIENDOLO",1,"Incorrect"
12,56,"benda","GUARIOGRANDOLA","TIELATILLINA",1,"Correct"
12,57,"industria","TECNOLICENZA","PECCANNIA",1,"Correct"
12,58,"sciarpa","VESTICELLA","GIUBBIATOLA",1,"Incorrect"
12,59,"opuscolo","DÉPLIOTIO","GRATTUGIENDOLO",1,"Correct"
12,60,"tromba","SUONONELLA","BOVETRITOLA",2,"Incorrect"
12,61,"collera","IRIBOLENZA","CUOCCELA",1,"Correct"
12,62,"rinfresco","BRUFFEMIANDOLO","BICCORERIANNO",1,"Incorrect"
12,63,"violino","CORTECNOLISMO","SUONANELLO",2,"Correct"
12,64,"statua","NASCOBILISTA","SOMMIRATOLA",2,"Correct"
12,65,"pelliccia","BOVISELETTA","GUARIOGRANDOLA",1,"Correct"
12,66,"matita","TOPISEGNATURA","NUVOLTANZA",1,"Correct"
12,67,"ginnasta","ATLETINATRICA","SUONONELLA",1,"Correct"
12,68,"pianta","ILLUMINETTRIA","ERBACOLATURA",2,"Correct"
12,69,"incentivo","VORICIPANZIO","MAFIDAMATO",1,"Correct"
12,70,"cesto","LETTOLETTO","BUCCOLAIANDOLO",2,"Correct"
12,71,"vaiolo","INFETOTERO","TRAVINCIMENTO",1,"Correct"
12,72,"insetto","PESCHETTORIO","NIDORMIENDOLO",2,"Correct"
12,73,"puntura","BOVACCIETTA","VACEFALINA",2,"Correct"
12,74,"squalo","SCIOCOLTAZIO","SUPESCITOLO",2,"Correct"
12,75,"padella","BOVISELETTA","CUOCETTOLA",2,"Correct"
12,76,"gelosia","GENAMORENZA","SHAKESPEARIA",1,"Correct"
12,77,"faro","BACINGINEO","LUMITATRO",2,"Correct"
12,78,"insulto","BAIALININARLO","OFFENDANTOSO",2,"Correct"
12,79,"dentista","IRIBOLENZA","BULICCHIRURA",2,"Correct"
12,80,"schiuma","VAPOGELLA","BONSCETTIA",1,"Correct"
12,81,"credenza","BONSCETTIA","BEVERCHIETTA",1,"Correct"
13,1,"stampo","SPONATENTALISMO","BUCCOLAIANDOLO",1,"Correct"
13,2,"mucca","NASCOBILISTA","BOVACCIETTA",2,"Correct"
13,3,"sciarpa","GIUBBIATOLA","FRITIENDOLA",1,"Correct"
13,4,"comodino","NIDORMIENDOLO","LETTOLETTO",2,"Correct"
13,5,"pasta","TECNOLICENZA","COTOLITELLA",1,"Incorrect"
13,6,"cranio","NEBBALLIANTO","GROTOPSIANDOLO",2,"Correct"
13,7,"brezza","GIUBBIATOLA","NUVOLTANZA",2,"Correct"
13,8,"gattino","MORCAVATTICO","BAIALININARLO",1,"Incorrect"
13,9,"macello","BOVIACCAMENTO","BAMAGOGO",1,"Correct"
13,10,"incentivo","VORICIPANZIO","DÉPLIOTIO",2,"Incorrect"
13,11,"attrezzo","PESCHETTORIO","INFETOTERO",2,"Incorrect"
13,12,"risata","NUVOLTANZA","GUTONERTITA",2,"Correct"
13,13,"patriota","TINFETIOLIA","NASCOBILISTA",2,"Correct"
13,14,"benda","SEDINOCA","GUARIOGRANDOLA",2,"Correct"
13,15,"malaria","VACIDEMINA","CUOCETTOLA",1,"Correct"
13,16,"cesto","BICCORERIANNO","BUCCOLAIANDOLO",1,"Incorrect"
13,17,"rinfresco","BICCORERIANNO","FUMACOLIO",2,"Incorrect"
13,18,"statua","SOMMIRATOLA","VACIDEMINA",1,"Correct"
13,19,"allergia","ATLETINATRICA","TINFETIOLIA",2,"Correct"
13,20,"emicrania","ACUFEROIDIA","VAPOGELLA",1,"Correct"
13,21,"puntura","VACEFALINA","ILLUMINETTRIA",1,"Correct"
13,22,"commedia","SHAKESPEARIA","VESTICELLA",1,"Correct"
13,23,"massacro","UCCIDALOSAMENTO","SUPESCITOLO",1,"Correct"
13,24,"idolo","BAMAGOGO","GROTOPSIANDOLO",2,"Incorrect"
13,25,"pentito","BAMBITORIO","MAFIDAMATO",2,"Correct"
13,26,"progresso","CORTECNOLISMO","BOVIACCAMENTO",1,"Correct"
13,27,"gonna","ERBACOLATURA","VESTICELLA",2,"Correct"
13,28,"credenza","BONSCETTIA","BEVERCHIETTA",2,"Incorrect"
13,29,"mensola","MORTUMAZITA","TAPOSTOIONA",2,"Correct"
13,30,"bibita","TAPOSTOIONA","BEVERCHIETTA",2,"Correct"
13,31,"faro","LUMITATRO","AMAGGIOSCO",1,"Correct"
13,32,"industria","BULICCHIRURA","TECNOLICENZA",2,"Correct"
13,33,"schiuma","CUOCCELA","VAPOGELLA",2,"Correct"
13,34,"abbondanza","CAGOGNAZZA","NUTRONATEZZA",2,"Correct"
13,35,"tabacco","BACINGINEO","FUMACOLIO",1,"Incorrect"
13,36,"crepuscolo","UCCIDALOSAMENTO","NEBBALLIANTO",2,"Correct"
13,37,"padella","BONSCETTIA","CUOCETTOLA",2,"Correct"
13,38,"giocattolo","OFFENDANTOSO","BAMBITORIO",2,"Correct"
13,39,"pentola","SEPOLLAIA","CUOCCELA",2,"Correct"
13,40,"poltrona","MAAZELLARIA","DECOMODA",2,"Correct"
13,41,"panca","GUTONERTITA","SEDINOCA",2,"Correct"
13,42,"pianta","COTOLITELLA","ERBACOLATURA",2,"Correct"
13,43,"vaiolo","UFFAMALINALISMO","INFETOTERO",2,"Correct"
13,44,"pelliccia","NUTRONATEZZA","BOVISELETTA",2,"Correct"
13,45,"pettegolezzo","LUMITATRO","UFFAMALINALISMO",2,"Correct"
13,46,"pervertito","SDRASTELLO","BRUFFEMIANDOLO",1,"Incorrect"
13,47,"trionfo","TRAVINCIMENTO","SPONATENTALISMO",1,"Correct"
13,48,"lampadina","SUONONELLA","ILLUMINETTRIA",2,"Correct"
13,49,"dentista","BULICCHIRURA","TOPISEGNATURA",1,"Correct"
13,50,"bara","SHAKESPEARIA","SEPOLLAIA",2,"Correct"
13,51,"ginnasta","ATLETINATRICA","AFFOGNITURA",1,"Correct"
13,52,"carcassa","IRIBOLENZA","BOVETRITOLA",2,"Correct"
13,53,"disprezzo","SDEGNATISMO","SCIOCOLTAZIO",1,"Correct"
13,54,"fischio","SCIOCOLTAZIO","BAIALININARLO",1,"Correct"
13,55,"sentimento","LETTOLETTO","AMANIMARISMO",2,"Correct"
13,56,"feccia","ILLUMITINA","CAGOGNAZZA",2,"Correct"
13,57,"opuscolo","DÉPLIOTIO","GHIOTOSTALMENTO",1,"Correct"
13,58,"cucchiaio","BRUFFEMIANDOLO","GRATTUGIENDOLO",2,"Correct"
13,59,"gelosia","DECOMODA","GENAMORENZA",2,"Correct"
13,60,"melma","AFFOGNITURA","GUARIOGRANDOLA",2,"Incorrect"
13,61,"tromba","SUONONELLA","BOVISELETTA",1,"Correct"
13,62,"violino","PESCHETTORIO","SUONANELLO",2,"Correct"
13,63,"lampada","ILLUMITINA","TIELATILLINA",1,"Correct"
13,64,"orchestra","MAAZELLARIA","SOMMIRATOLA",2,"Incorrect"
13,65,"cuscino","SDRASTELLO","GRATTUGIENDOLO",1,"Correct"
13,66,"insulto","OFFENDANTOSO","TRAVINCIMENTO",2,"Incorrect"
13,67,"matita","GENAMORENZA","TOPISEGNATURA",2,"Correct"
13,68,"scarafaggio","POZZETALITO","MORCAVATTICO",2,"Correct"
13,69,"serbatoio","VORICIPANZIO","POZZETALITO",2,"Correct"
13,70,"squalo","SUONANELLO","SUPESCITOLO",1,"Incorrect"
13,71,"scodella","ACUFEROIDIA","FRITIENDOLA",2,"Correct"
13,72,"collera","IRIBOLENZA","BOVACCIETTA",2,"Incorrect"
13,73,"lussuria","PECCANNIA","VACEFALINA",1,"Correct"
13,74,"caramella","TIELATILLINA","BOVETRITOLA",1,"Correct"
13,75,"insetto","AMANIMARISMO","NIDORMIENDOLO",2,"Correct"
13,76,"agonia","MORTUMAZITA","PECCANNIA",2,"Incorrect"
13,77,"fascino","AMAGGIOSCO","TETRUCCIERICO",1,"Correct"
13,78,"manichino","TETRUCCIERICO","SDEGNATISMO",2,"Incorrect"
13,79,"fungo","GHIOTOSTALMENTO","POSPICCIOLO",1,"Correct"
13,80,"terrazzo","POSPICCIOLO","CORTECNOLISMO",1,"Correct"
13,81,"capezzolo","MAFIDAMATO","BACINGINEO",2,"Correct"
14,1,"incentivo","VORICIPANZIO","MORCAVATTICO",1,"Correct"
14,2,"rinfresco","NEBBALLIANTO","BICCORERIANNO",1,"Incorrect"
14,3,"fascino","BACINGINEO","AMAGGIOSCO",2,"Correct"
14,4,"fischio","POSPICCIOLO","SCIOCOLTAZIO",2,"Correct"
14,5,"caramella","TIELATILLINA","ILLUMITINA",1,"Correct"
14,6,"lampada","ILLUMITINA","VAPOGELLA",1,"Correct"
14,7,"bara","SEPOLLAIA","NUTRONATEZZA",1,"Correct"
14,8,"panca","SEDINOCA","NUVOLTANZA",1,"Correct"
14,9,"feccia","CAGOGNAZZA","TAPOSTOIONA",1,"Correct"
14,10,"progresso","CORTECNOLISMO","GRATTUGIENDOLO",1,"Correct"
14,11,"macello","BOVIACCAMENTO","AMANIMARISMO",1,"Correct"
14,12,"scarafaggio","AMAGGIOSCO","MORCAVATTICO",2,"Correct"
14,13,"allergia","SHAKESPEARIA","TINFETIOLIA",2,"Correct"
14,14,"abbondanza","SEDINOCA","NUTRONATEZZA",2,"Correct"
14,15,"commedia","BOVISELETTA","SHAKESPEARIA",2,"Correct"
14,16,"emicrania","FRITIENDOLA","ACUFEROIDIA",2,"Correct"
14,17,"mucca","GENAMORENZA","BOVACCIETTA",1,"Incorrect"
14,18,"pianta","MAAZELLARIA","ERBACOLATURA",2,"Correct"
14,19,"attrezzo","PESCHETTORIO","BRUFFEMIANDOLO",1,"Correct"
14,20,"benda","ACUFEROIDIA","GUARIOGRANDOLA",2,"Correct"
14,21,"pervertito","BRUFFEMIANDOLO","UFFAMALINALISMO",1,"Correct"
14,22,"lussuria","PECCANNIA","BEVERCHIETTA",1,"Correct"
14,23,"fungo","GHIOTOSTALMENTO","TRAVINCIMENTO",1,"Correct"
14,24,"matita","TOPISEGNATURA","IRIBOLENZA",1,"Correct"
14,25,"opuscolo","DÉPLIOTIO","GHIOTOSTALMENTO",1,"Correct"
14,26,"serbatoio","POZZETALITO","BAMAGOGO",1,"Correct"
14,27,"pentito","GROTOPSIANDOLO","MAFIDAMATO",2,"Correct"
14,28,"melma","VACEFALINA","AFFOGNITURA",1,"Incorrect"
14,29,"pelliccia","BOVISELETTA","SUONONELLA",1,"Correct"
14,30,"gattino","SPONATENTALISMO","BAIALININARLO",1,"Incorrect"
14,31,"stampo","SPONATENTALISMO","CORTECNOLISMO",2,"Incorrect"
14,32,"disprezzo","SDEGNATISMO","VORICIPANZIO",1,"Correct"
14,33,"dentista","BONSCETTIA","BULICCHIRURA",2,"Correct"
14,34,"sentimento","AMANIMARISMO","UCCIDALOSAMENTO",2,"Incorrect"
14,35,"carcassa","CUOCCELA","BOVETRITOLA",2,"Correct"
14,36,"scodella","FRITIENDOLA","DECOMODA",1,"Correct"
14,37,"insetto","NIDORMIENDOLO","SCIOCOLTAZIO",1,"Correct"
14,38,"violino","SUONANELLO","MAFIDAMATO",1,"Correct"
14,39,"puntura","VACEFALINA","PECCANNIA",1,"Correct"
14,40,"statua","VESTICELLA","SOMMIRATOLA",1,"Incorrect"
14,41,"cesto","FUMACOLIO","BUCCOLAIANDOLO",1,"Incorrect"
14,42,"bibita","BEVERCHIETTA","TOPISEGNATURA",1,"Correct"
14,43,"massacro","BAMBITORIO","UCCIDALOSAMENTO",2,"Correct"
14,44,"gonna","SOMMIRATOLA","VESTICELLA",2,"Correct"
