"","participant_id","trial_id","stimulus","response_option_1","response_option_2","response","accuracy"
"1387",18,13,"acqua scarpa","IDRATOLANA","CLIETTONDOLA",1,"Correct"
"1388",18,14,"violino albero","ARMORICELLO","MUSTONCELLO",2,"Correct"
"1389",18,15,"roccia piazza","PALCAVERIA","SICCOTTELA",1,"Correct"
"1390",18,16,"roccia insalata","CAPPETTELLA","ERRACIOLINA",2,"Correct"
"1391",18,17,"tramonto tavolo","SDRAIOLIO","PARTONCELLO",1,"Correct"
"1392",18,18,"libro martello","PICATTOLO","FIORINELLO",1,"Correct"
"1393",18,19,"torta bambola","FRICOTTELA","CENSARELLINA",1,"Incorrect"
"1394",18,20,"acqua torta","GOCCOTTELLA","GIUBBIATINA",2,"Incorrect"
"1395",18,21,"muro specchio","SPALENTOLO","CROIETTOLO",1,"Incorrect"
"1396",18,22,"piazza insalata","SENDINAIA","BANCOTTINA",1,"Incorrect"
"1397",18,23,"violino prato","SUONANELLO","FIORISITOLO",1,"Correct"
"1398",18,24,"albero tramonto","FIORECCIANDOLO","ROSCESCOLO",1,"Incorrect"
"1399",18,25,"camera piazza","FRIGLIANZA","SENDINAIA",2,"Correct"
"1400",18,26,"insalata giacca","COTTOLIOLIA","VESTINETTA",1,"Incorrect"
"1401",18,27,"tenda acqua","POZZANELLA","MURANTURIA",1,"Correct"
"1402",18,28,"vaso tramonto","FIORICELLO","FIORARIOLO",1,"Incorrect"
"1403",18,29,"fazzoletto specchio","SGUARELLIO","FIOTTINO",2,"Incorrect"
"1404",18,30,"specchio libro","GRAMINELLO","RABELLIMENTO",1,"Incorrect"
"1405",18,31,"tenda insalata","POZZONELLA","FRIGLIANZA",2,"Correct"
"1406",18,32,"violino tavolo","SDRANGOLIO","SUONCOLLO",2,"Correct"
"1407",18,33,"finestra camera","APRIATTOLA","CLICCATTOLA",1,"Correct"
"1408",18,34,"vaso violino","SUONISCRIO","ARMORICELLO",1,"Incorrect"
"1409",18,35,"roccia tenda","ERRACIOLINA","IMMONTURA",1,"Incorrect"
"1410",18,36,"scarpa roccia","MURANTURIA","IDRANDINA",1,"Correct"
"1411",18,37,"finestra tenda","TERNOTELLA","LAVESCIA",1,"Correct"
"1412",18,38,"camera giacca","GIUBBIATINA","POLIETTOLA",1,"Correct"
"1413",18,39,"martello specchio","PICATTOLO","SPALENTOLO",1,"Incorrect"
"1414",18,40,"giacca acqua","GHIANCIOLA","LAVESCIA",2,"Correct"
"1415",18,41,"piazza torta","CINCOTTELLA","IDRATOLANA",1,"Correct"
"1416",18,42,"violino specchio","SDRAIARELLO","VISUONDOLO",2,"Correct"
"1417",18,43,"martello vaso","ROCCERIOLO","MUSTONCELLO",1,"Correct"
"1418",18,44,"libro tramonto","CIGOLITELLO","LUMERSTERSIMO",2,"Correct"
"1419",18,45,"albero fazzoletto","FIORECCIANDOLO","SRADINELLO",1,"Correct"
"1420",18,46,"prato fazzoletto","CROIETTOLO","FIOTTINO",2,"Correct"
"1421",18,47,"camera tenda","SDRANZIA","VESTINETTA",1,"Correct"
"1422",18,48,"libro vaso","FIORISITOLO","RAPALINCIO",1,"Correct"
"1423",18,49,"prato vaso","SUONCOLLO","FIONCOLIOLO",2,"Correct"
"1424",18,50,"finestra giacca","CLIETTONDOLA","RETTIELLIA",1,"Correct"
"1425",18,51,"piazza finestra","GIAPRIATOLA","SDRAIATURA",1,"Correct"
"1426",18,52,"tavolo prato","SPURIALLIO","SDRAIARELLO",1,"Incorrect"
"1427",18,53,"libro prato","FIOCOSCRIO","SUONACARIO",1,"Correct"
"1428",18,54,"finestra roccia","GIAPRIATOLA","MURICATTOLA",2,"Correct"
"1429",18,55,"torta roccia","GHIANCIOLA","CINCOTTELLA",1,"Correct"
"1430",18,56,"tenda scarpa","ARMONTURIA","SDRAIATURA",2,"Correct"
"1431",18,57,"prato martello","SGUARELLIO","RAPALINCIO",1,"Incorrect"
"1432",18,58,"acqua roccia","IDRACIOLA","CENSARELLINA",1,"Correct"
"1433",18,59,"bambola roccia","PALCAVERIA","COSTRELLINA",2,"Correct"
"1434",18,60,"albero specchio","SRADINELLO","FIONCOLIOLO",1,"Correct"
"1435",18,61,"giacca tenda","GOCCOTTELLA","GIUBBITINA",2,"Correct"
"1436",18,62,"libro albero","NARAMPICOLO","LUMERSTERSIMO",2,"Incorrect"
"1437",18,63,"piazza giacca","GIUBBIATURA","CAMATINCIA",1,"Incorrect"
"1438",18,64,"torta scarpa","PANCOTTELLA","CAMATINCIA",1,"Correct"
"1439",18,65,"torta insalata","POZZETTERIA","FRICOTTELA",2,"Correct"
"1440",18,66,"torta camera","SICCOTTELA","VESTOLETTA",1,"Correct"
"1441",18,67,"giacca bambola","MURICATTOLA","VESTOLETTA",2,"Correct"
"1442",18,68,"giacca scarpa","SDRANZIA","GIUBBIATURA",2,"Correct"
"1443",18,69,"finestra torta","IDRACIOLA","POLIETTOLA",2,"Correct"
"1444",18,70,"specchio tavolo","SDRANGOLIO","SEDINOCCIO",1,"Correct"
"1445",18,71,"muro tavolo","SUONANELLO","CIGOLITELLO",2,"Correct"
"1446",18,72,"fazzoletto vaso","RABELLIMENTO","FIORINELLO",1,"Incorrect"
"1447",18,73,"albero vaso","SUONANNARIO","FIORICELLO",2,"Correct"
"1448",18,74,"prato specchio","SPURIALLIO","ROSCESCOLO",1,"Correct"
"1449",18,75,"camera acqua","BANCOTTINA","IDRANDINA",1,"Incorrect"
"1450",18,76,"acqua piazza","POZZETTERIA","COSTRELLINA",1,"Correct"
"1451",18,77,"camera insalata","COTTOLIOLIA","PANCOTTELLA",2,"Incorrect"
"1452",18,78,"violino tramonto","NARAMPICOLO","SUONANNARIO",2,"Correct"
"1453",18,79,"acqua insalata","IDRANGIA","APRIATTOLA",1,"Correct"
"1454",18,80,"insalata finestra","IMMONTURA","CLIETTOLA",2,"Correct"
"1455",18,81,"violino martello","SDRAIOLIO","SUONACARIO",2,"Correct"
"1456",19,1,"insalata acqua","IDRANGIA","ERRACIOLINA",1,"Correct"
"1457",19,2,"torta finestra","POLIETTOLA","CAMATINCIA",2,"Incorrect"
"1458",19,4,"camera roccia","ARMONTURIA","IDRANGIA",1,"Correct"
"1459",19,5,"libro specchio","SUONCOLLO","RABELLIMENTO",2,"Correct"
"1460",19,6,"violino albero","MUSTONCELLO","FIORARIOLO",1,"Correct"
"1461",19,7,"specchio albero","NARAMPICOLO","SRADINELLO",1,"Incorrect"
"1462",19,8,"libro tramonto","LUMERSTERSIMO","FIORICELLO",1,"Correct"
"1463",19,9,"violino tavolo","RABELLIMENTO","SUONCOLLO",2,"Correct"
"1464",19,10,"camera insalata","CAPPETTELLA","COTTOLIOLIA",1,"Incorrect"
"1465",19,11,"albero tramonto","RAPALINCIO","ROSCESCOLO",2,"Correct"
"1466",19,12,"giacca camera","GIUBBIATINA","CENSARELLINA",1,"Correct"
"1467",19,13,"prato vaso","SUONACARIO","FIONCOLIOLO",2,"Correct"
"1468",19,14,"violino prato","SUONANELLO","FIORECCIANDOLO",1,"Correct"
"1469",19,15,"camera scarpa","VESTOLETTA","RETTIELLIA",1,"Incorrect"
"1470",19,16,"camera torta","BANCOTTINA","SICCOTTELA",1,"Incorrect"
"1471",19,17,"finestra acqua","POZZONELLA","GOCCOTTELLA",1,"Correct"
"1472",19,18,"acqua roccia","VESTINETTA","IDRACIOLA",2,"Correct"
"1473",19,19,"martello violino","FIOTTINO","SUONACARIO",2,"Correct"
"1474",19,20,"finestra roccia","IDRATOLANA","MURICATTOLA",2,"Correct"
"1475",19,21,"acqua scarpa","IDRATOLANA","POLIETTOLA",1,"Correct"
"1476",19,22,"insalata tenda","FRICOTTELA","FRIGLIANZA",1,"Incorrect"
"1477",19,23,"camera tenda","SDRANZIA","COSTRELLINA",1,"Correct"
"1478",19,24,"giacca piazza","GHIANCIOLA","CAMATINCIA",1,"Incorrect"
"1479",19,25,"libro violino","SUONISCRIO","SDRAIARELLO",1,"Correct"
"1480",19,26,"violino vaso","ARMORICELLO","FIORISITOLO",2,"Incorrect"
"1481",19,27,"martello libro","SUONANELLO","PICATTOLO",2,"Correct"
"1482",19,28,"finestra giacca","TERNOTELLA","CLIETTONDOLA",1,"Incorrect"
"1483",19,29,"piazza tenda","BANDINAIA","POZZONELLA",1,"Correct"
"1484",19,30,"vaso fazzoletto","GRAMINELLO","FIORINELLO",2,"Correct"
"1485",19,31,"camera piazza","SICCOTTELA","SENDINAIA",1,"Incorrect"
"1486",19,32,"finestra insalata","CLIETTOLA","PALCAVERIA",2,"Incorrect"
"1487",19,33,"torta piazza","SENDINAIA","CINCOTTELLA",2,"Correct"
"1488",19,34,"specchio violino","VISUONDOLO","FIOCOSCRIO",1,"Correct"
"1489",19,35,"vaso albero","FIORICELLO","SUONANNARIO",1,"Correct"
"1490",19,36,"fazzoletto tavolo","SEDINOCCIO","SPALENTOLO",2,"Incorrect"
"1491",19,37,"giacca torta","CLIETTOLA","CAPPETTELLA",2,"Correct"
"1492",19,38,"martello prato","SUONISCRIO","RAPALINCIO",2,"Correct"
"1493",19,39,"giacca scarpa","GIUBBIATURA","BANDINAIA",1,"Correct"
"1494",19,40,"tavolo specchio","CROIETTOLO","SDRANGOLIO",1,"Incorrect"
"1495",19,41,"camera finestra","APRIATTOLA","MURANTURIA",2,"Incorrect"
"1496",19,42,"specchio muro","PICATTOLO","CROIETTOLO",2,"Correct"
"1497",19,43,"piazza roccia","PALCAVERIA","GIUBBIATURA",1,"Correct"
"1498",19,44,"piazza acqua","POZZETTERIA","IMMONTURA",1,"Correct"
"1499",19,45,"finestra tenda","TERNOTELLA","SICCOTTELLA",1,"Correct"
"1500",19,46,"tavolo prato","SRADINELLO","SDRAIARELLO",2,"Correct"
"1501",19,47,"torta insalata","FRICOTTELA","POZZANELLA",1,"Correct"
"1502",19,48,"prato specchio","LUMERSTERSIMO","SPURIALLIO",1,"Incorrect"
"1503",19,49,"prato fazzoletto","FIONCOLIOLO","FIOTTINO",1,"Incorrect"
"1504",19,50,"libro vaso","FIORISITOLO","FIORINELLO",1,"Correct"
"1505",19,51,"muro tavolo","SEDINOCCIO","CIGOLITELLO",2,"Correct"
"1506",19,52,"specchio martello","SPALENTOLO","SGUARELLIO",1,"Correct"
"1507",19,53,"prato albero","CERBOSCELLO","CIGOLITELLO",1,"Correct"
"1508",19,54,"giacca tenda","GIUBBITINA","GIUBBIATINA",2,"Incorrect"
"1509",19,55,"giacca bambola","CLICCATTOLA","VESTOLETTA",2,"Correct"
"1510",19,56,"roccia torta","GHIANCIOLA","COTTOLIOLIA",1,"Correct"
"1511",19,57,"roccia bambola","COSTRELLINA","CLIETTONDOLA",1,"Correct"
"1512",19,58,"torta acqua","CINCOTTELLA","GOCCOTTELLA",2,"Correct"
"1513",19,59,"insalata giacca","MURICATTOLA","VESTINETTA",2,"Correct"
"1514",19,60,"tramonto vaso","PARTONCELLO","FIORARIOLO",2,"Correct"
"1515",19,61,"fazzoletto albero","MUSTONCELLO","FIORECCIANDOLO",1,"Incorrect"
"1516",19,62,"acqua camera","IDRANDINA","GIUBBITINA",1,"Correct"
"1517",19,63,"tenda torta","SICCOTTELLA","POZZETTERIA",1,"Correct"
"1518",19,64,"libro albero","ARMORICELLO","NARAMPICOLO",2,"Correct"
"1519",19,65,"insalata roccia","ERRACIOLINA","RETTIELLIA",2,"Incorrect"
"1520",19,66,"piazza finestra","IDRACIOLA","GIAPRIATOLA",2,"Correct"
"1521",19,67,"specchio fazzoletto","SGUARELLIO","SDRAIOLIO",2,"Incorrect"
"1522",19,68,"libro prato","SPURIALLIO","FIOCOSCRIO",2,"Correct"
"1523",19,69,"tenda roccia","SDRANZIA","IMMONTURA",2,"Correct"
"1524",19,70,"tenda acqua","APRIATTOLA","POZZANELLA",2,"Correct"
"1525",19,71,"giacca acqua","SDRAIATURA","LAVESCIA",2,"Correct"
"1526",19,72,"roccia scarpa","MURANTURIA","IDRANDINA",1,"Correct"
"1527",19,73,"finestra scarpa","PANCOTTELLA","CLICCATTOLA",2,"Correct"
"1528",19,74,"tenda scarpa","SDRAIATURA","LAVESCIA",2,"Incorrect"
"1529",19,75,"tramonto tavolo","SDRANGOLIO","SDRAIOLIO",2,"Correct"
"1530",19,76,"violino tramonto","CERBOSCELLO","SUONANNARIO",2,"Correct"
"1531",19,77,"albero tavolo","VISUONDOLO","PARTONCELLO",1,"Incorrect"
"1532",19,78,"martello vaso","ROSCESCOLO","ROCCERIOLO",1,"Incorrect"
"1533",19,79,"piazza insalata","ARMONTURIA","BANCOTTINA",2,"Correct"
"1534",19,80,"torta scarpa","GIAPRIATOLA","PANCOTTELLA",1,"Incorrect"
"1535",19,81,"vaso tavolo","GRAMINELLO","ROCCERIOLO",2,"Incorrect"
"1536",20,1,"martello libro","PICATTOLO","SUONACARIO",2,"Incorrect"
"1537",20,2,"camera tenda","TERNOTELLA","SDRANZIA",1,"Incorrect"
"1538",20,3,"martello violino","SUONACARIO","VISUONDOLO",2,"Incorrect"
"1539",20,4,"vaso violino","SGUARELLIO","ARMORICELLO",2,"Correct"
"1540",20,5,"piazza finestra","VESTINETTA","GIAPRIATOLA",1,"Incorrect"
"1541",20,6,"violino prato","SDRAIARELLO","SUONANELLO",2,"Correct"
"1542",20,7,"camera piazza","SENDINAIA","CLIETTOLA",1,"Correct"
"1543",20,8,"violino albero","MUSTONCELLO","FIORICELLO",2,"Incorrect"
"1544",20,9,"albero tramonto","ROSCESCOLO","LUMERSTERSIMO",1,"Correct"
"1545",20,10,"camera roccia","CLICCATTOLA","ARMONTURIA",1,"Incorrect"
"1546",20,11,"tramonto libro","LUMERSTERSIMO","SDRAIOLIO",2,"Incorrect"
"1547",20,12,"insalata acqua","SENDINAIA","IDRANGIA",1,"Incorrect"
"1548",20,13,"prato specchio","ARMORICELLO","SPURIALLIO",1,"Incorrect"
"1549",20,14,"acqua roccia","MURANTURIA","IDRACIOLA",2,"Correct"
"1550",20,15,"finestra acqua","IDRANDINA","POZZONELLA",2,"Correct"
"1551",20,16,"torta tenda","COSTRELLINA","SICCOTTELLA",2,"Correct"
"1552",20,17,"scarpa torta","PANCOTTELLA","POZZANELLA",2,"Incorrect"
"1553",20,18,"violino libro","SUONISCRIO","MUSTONCELLO",1,"Correct"
"1554",20,19,"prato tavolo","SUONCOLLO","SDRAIARELLO",2,"Correct"
"1555",20,20,"scarpa acqua","IDRATOLANA","GHIANCIOLA",2,"Incorrect"
"1556",20,21,"specchio libro","NARAMPICOLO","RABELLIMENTO",2,"Correct"
"1557",20,22,"tenda piazza","GOCCOTTELLA","BANDINAIA",1,"Incorrect"
"1558",20,23,"piazza torta","CINCOTTELLA","CAMATINCIA",2,"Incorrect"
"1559",20,24,"vaso tramonto","FIORARIOLO","FIOTTINO",2,"Incorrect"
"1560",20,25,"scarpa camera","PALCAVERIA","RETTIELLIA",1,"Incorrect"
"1561",20,26,"roccia bambola","SICCOTTELA","COSTRELLINA",1,"Incorrect"
"1562",20,27,"fazzoletto prato","SUONANNARIO","FIOTTINO",2,"Correct"
"1563",20,28,"fazzoletto tavolo","SUONISCRIO","SEDINOCCIO",2,"Correct"
"1564",20,29,"finestra roccia","MURICATTOLA","SICCOTTELLA",1,"Correct"
"1565",20,30,"insalata giacca","CLIETTONDOLA","VESTINETTA",2,"Correct"
"1566",20,31,"specchio albero","SRADINELLO","FIORARIOLO",1,"Correct"
"1567",20,32,"torta finestra","POLIETTOLA","GIUBBIATURA",1,"Correct"
"1568",20,33,"giacca scarpa","IMMONTURA","GIUBBIATURA",2,"Correct"
"1569",20,34,"martello specchio","SPALENTOLO","FIOCOSCRIO",1,"Correct"
"1570",20,35,"torta acqua","GOCCOTTELLA","VESTOLETTA",1,"Correct"
"1571",20,36,"tavolo violino","ROSCESCOLO","SUONCOLLO",2,"Correct"
"1572",20,37,"insalata finestra","CLIETTOLA","CINCOTTELLA",2,"Incorrect"
"1573",20,38,"violino tramonto","FIONCOLIOLO","SUONANNARIO",1,"Incorrect"
"1574",20,39,"albero fazzoletto","CIGOLITELLO","FIORECCIANDOLO",2,"Correct"
"1575",20,40,"insalata tenda","IDRANGIA","FRIGLIANZA",1,"Incorrect"
"1576",20,41,"libro prato","SRADINELLO","FIOCOSCRIO",1,"Incorrect"
"1577",20,42,"albero prato","CERBOSCELLO","FIORECCIANDOLO",1,"Correct"
"1578",20,43,"tavolo albero","ROCCERIOLO","PARTONCELLO",2,"Correct"
"1579",20,44,"tavolo specchio","GRAMINELLO","SDRANGOLIO",2,"Correct"
"1580",20,45,"camera insalata","PANCOTTELLA","COTTOLIOLIA",2,"Correct"
"1581",20,46,"violino specchio","VISUONDOLO","SUONANELLO",2,"Incorrect"
"1582",20,47,"martello vaso","ROCCERIOLO","RABELLIMENTO",1,"Correct"
"1583",20,48,"tenda giacca","POLIETTOLA","GIUBBITINA",1,"Incorrect"
"1584",20,49,"libro vaso","FIORISITOLO","PARTONCELLO",1,"Correct"
"1585",20,50,"torta insalata","SDRANZIA","FRICOTTELA",1,"Incorrect"
"1586",20,51,"camera acqua","SDRAIATURA","IDRANDINA",2,"Correct"
"1587",20,52,"tavolo muro","SPALENTOLO","CIGOLITELLO",2,"Correct"
"1588",20,53,"fazzoletto vaso","FIORINELLO","SPURIALLIO",2,"Incorrect"
"1589",20,54,"insalata roccia","POZZETTERIA","ERRACIOLINA",2,"Correct"
"1590",20,55,"libro albero","CROIETTOLO","NARAMPICOLO",2,"Correct"
"1591",20,56,"piazza roccia","MURICATTOLA","PALCAVERIA",1,"Incorrect"
"1592",20,57,"specchio fazzoletto","SDRANGOLIO","SGUARELLIO",1,"Incorrect"
"1593",20,58,"tenda roccia","CAPPETTELLA","IMMONTURA",1,"Incorrect"
"1594",20,59,"tenda finestra","LAVESCIA","TERNOTELLA",1,"Incorrect"
"1595",20,60,"finestra camera","APRIATTOLA","GIUBBIATINA",2,"Incorrect"
"1596",20,61,"tenda acqua","POZZANELLA","APRIATTOLA",2,"Incorrect"
"1597",20,62,"roccia scarpa","IDRACIOLA","MURANTURIA",1,"Incorrect"
"1598",20,63,"torta bambola","ARMONTURIA","CENSARELLINA",1,"Incorrect"
"1599",20,64,"finestra giacca","BANCOTTINA","CLIETTONDOLA",1,"Incorrect"
"1600",20,65,"tavolo tramonto","SDRAIOLIO","RAPALINCIO",2,"Incorrect"
"1601",20,66,"finestra scarpa","CLICCATTOLA","FRIGLIANZA",2,"Incorrect"
"1602",20,67,"specchio muro","FIORISITOLO","CROIETTOLO",2,"Correct"
"1603",20,68,"torta giacca","CAPPETTELLA","CENSARELLINA",2,"Incorrect"
"1604",20,69,"camera giacca","GIAPRIATOLA","GIUBBIATINA",1,"Incorrect"
"1605",20,70,"giacca acqua","LAVESCIA","ERRACIOLINA",1,"Correct"
"1606",20,71,"vaso tavolo","FIORINELLO","GRAMINELLO",1,"Incorrect"
"1607",20,72,"tenda scarpa","IDRATOLANA","SDRAIATURA",2,"Correct"
"1608",20,73,"piazza giacca","BANDINAIA","CAMATINCIA",2,"Correct"
"1609",20,74,"vaso albero","FIORICELLO","SEDINOCCIO",2,"Incorrect"
"1610",20,75,"vaso prato","FIONCOLIOLO","CERBOSCELLO",1,"Correct"
"1611",20,76,"camera torta","SICCOTTELA","RETTIELLIA",1,"Correct"
"1612",20,77,"prato martello","PICATTOLO","RAPALINCIO",1,"Incorrect"
"1613",20,78,"torta roccia","GHIANCIOLA","COTTOLIOLIA",1,"Correct"
"1614",20,79,"acqua piazza","FRICOTTELA","POZZETTERIA",2,"Correct"
"1615",20,80,"giacca bambola","VESTOLETTA","GIUBBITINA",2,"Incorrect"
"1616",20,81,"insalata piazza","POZZONELLA","BANCOTTINA",1,"Incorrect"
"1617",21,1,"specchio violino","FIOTTINO","VISUONDOLO",1,"Incorrect"
"1618",21,2,"violino libro","LUMERSTERSIMO","SUONISCRIO",2,"Correct"
"1619",21,3,"libro albero","CERBOSCELLO","NARAMPICOLO",1,"Incorrect"
"1620",21,4,"roccia tenda","MURANTURIA","IMMONTURA",1,"Incorrect"
"1621",21,5,"muro specchio","CROIETTOLO","SUONCOLLO",1,"Correct"
"1622",21,6,"scarpa tenda","POZZONELLA","SDRAIATURA",2,"Correct"
"1623",21,7,"martello violino","SUONACARIO","SDRANGOLIO",1,"Correct"
"1624",21,8,"camera torta","SICCOTTELA","COSTRELLINA",2,"Incorrect"
"1625",21,9,"acqua torta","GOCCOTTELLA","POZZANELLA",2,"Incorrect"
"1626",21,10,"albero violino","SPALENTOLO","MUSTONCELLO",2,"Correct"
"1627",21,11,"vaso martello","ROCCERIOLO","SRADINELLO",2,"Incorrect"
"1628",21,12,"tavolo albero","SGUARELLIO","PARTONCELLO",2,"Correct"
"1629",21,13,"tenda torta","SICCOTTELLA","IDRATOLANA",1,"Correct"
"1630",21,14,"acqua piazza","ARMONTURIA","POZZETTERIA",2,"Correct"
"1631",21,15,"camera finestra","VESTINETTA","APRIATTOLA",2,"Correct"
"1632",21,16,"giacca finestra","CLIETTONDOLA","VESTOLETTA",2,"Incorrect"
"1633",21,17,"albero vaso","FIORICELLO","FIORISITOLO",1,"Correct"
"1634",21,18,"libro tramonto","LUMERSTERSIMO","MUSTONCELLO",1,"Correct"
"1635",21,19,"vaso libro","SUONANELLO","FIORISITOLO",2,"Correct"
"1636",21,20,"giacca bambola","POLIETTOLA","VESTOLETTA",2,"Correct"
"1637",21,21,"tenda acqua","IDRACIOLA","POZZANELLA",1,"Incorrect"
"1638",21,22,"violino tramonto","PARTONCELLO","SUONANNARIO",2,"Correct"
"1639",21,23,"vaso fazzoletto","FIORINELLO","NARAMPICOLO",1,"Correct"
"1640",21,24,"insalata piazza","RETTIELLIA","BANCOTTINA",1,"Incorrect"
"1641",21,25,"specchio fazzoletto","SDRAIARELLO","SGUARELLIO",2,"Correct"
"1642",21,26,"bambola torta","SICCOTTELA","CENSARELLINA",2,"Correct"
"1643",21,27,"roccia bambola","GIAPRIATOLA","COSTRELLINA",1,"Incorrect"
"1644",21,28,"camera insalata","GIUBBITINA","COTTOLIOLIA",1,"Incorrect"
"1645",21,29,"camera scarpa","RETTIELLIA","GIUBBIATINA",2,"Incorrect"
"1646",21,30,"libro specchio","CROIETTOLO","RABELLIMENTO",2,"Correct"
"1647",21,31,"tavolo fazzoletto","SEDINOCCIO","FIORECCIANDOLO",1,"Correct"
"1648",21,32,"acqua finestra","POZZONELLA","SICCOTTELLA",1,"Correct"
"1649",21,33,"giacca insalata","VESTINETTA","CLICCATTOLA",1,"Correct"
"1650",21,34,"scarpa finestra","CLICCATTOLA","CLIETTONDOLA",2,"Incorrect"
"1651",21,35,"tenda giacca","POZZETTERIA","GIUBBITINA",2,"Correct"
"1652",21,36,"torta insalata","FRICOTTELA","TERNOTELLA",1,"Correct"
"1653",21,37,"vaso tramonto","VISUONDOLO","FIORARIOLO",2,"Correct"
"1654",21,38,"prato tavolo","SDRAIARELLO","FIONCOLIOLO",1,"Correct"
"1655",21,39,"acqua giacca","APRIATTOLA","LAVESCIA",2,"Correct"
"1656",21,40,"muro tavolo","FIORINELLO","CIGOLITELLO",2,"Correct"
"1657",21,41,"roccia scarpa","MURANTURIA","MURICATTOLA",2,"Incorrect"
"1658",21,42,"camera giacca","GIUBBIATINA","IMMONTURA",1,"Correct"
"1659",21,43,"camera roccia","ARMONTURIA","PALCAVERIA",1,"Correct"
"1660",21,44,"violino tavolo","ARMORICELLO","SUONCOLLO",2,"Correct"
"1661",21,45,"piazza finestra","BANDINAIA","GIAPRIATOLA",2,"Correct"
"1662",21,46,"torta finestra","POLIETTOLA","SDRANZIA",2,"Incorrect"
"1663",21,47,"violino prato","RABELLIMENTO","SUONANELLO",2,"Correct"
"1664",21,48,"tenda piazza","BANDINAIA","SENDINAIA",1,"Correct"
"1665",21,49,"insalata acqua","FRIGLIANZA","IDRANGIA",2,"Correct"
"1666",21,50,"insalata tenda","GHIANCIOLA","FRIGLIANZA",2,"Correct"
"1667",21,51,"tavolo vaso","GRAMINELLO","SUONISCRIO",1,"Correct"
"1668",21,52,"torta scarpa","SDRAIATURA","PANCOTTELLA",2,"Correct"
"1669",21,53,"torta piazza","CINCOTTELLA","FRICOTTELA",2,"Incorrect"
"1670",21,54,"martello specchio","SPALENTOLO","ROCCERIOLO",1,"Correct"
"1671",21,55,"acqua scarpa","IDRATOLANA","IDRANDINA",2,"Incorrect"
"1672",21,56,"tramonto tavolo","FIORARIOLO","SDRAIOLIO",2,"Correct"
"1673",21,57,"tramonto albero","SDRAIOLIO","ROSCESCOLO",2,"Correct"
"1674",21,58,"tenda camera","SDRANZIA","LAVESCIA",1,"Correct"
"1675",21,59,"finestra roccia","MURICATTOLA","COTTOLIOLIA",1,"Correct"
"1676",21,60,"fazzoletto prato","FIOTTINO","PICATTOLO",1,"Correct"
"1677",21,61,"martello prato","RAPALINCIO","FIORICELLO",2,"Incorrect"
"1678",21,62,"libro prato","FIOCOSCRIO","CIGOLITELLO",1,"Correct"
"1679",21,63,"prato albero","GRAMINELLO","CERBOSCELLO",2,"Correct"
"1680",21,64,"roccia torta","GHIANCIOLA","CAPPETTELLA",1,"Correct"
"1681",21,65,"albero specchio","SRADINELLO","SUONANNARIO",1,"Correct"
"1682",21,66,"giacca piazza","ERRACIOLINA","CAMATINCIA",2,"Correct"
"1683",21,67,"specchio tavolo","ROSCESCOLO","SDRANGOLIO",1,"Incorrect"
"1684",21,68,"torta giacca","CENSARELLINA","CAPPETTELLA",2,"Correct"
"1685",21,69,"insalata roccia","ERRACIOLINA","CINCOTTELLA",1,"Correct"
"1686",21,70,"libro martello","PICATTOLO","SUONACARIO",1,"Correct"
"1687",21,71,"violino vaso","ARMORICELLO","FIOCOSCRIO",1,"Correct"
"1688",21,72,"insalata finestra","CLIETTOLA","GOCCOTTELLA",1,"Correct"
"1689",21,73,"acqua camera","IDRANDINA","GIUBBIATURA",1,"Correct"
"1690",21,74,"camera piazza","BANCOTTINA","SENDINAIA",1,"Incorrect"
"1691",21,75,"tenda finestra","TERNOTELLA","CAMATINCIA",1,"Correct"
"1692",21,76,"roccia acqua","IDRANGIA","IDRACIOLA",2,"Correct"
"1693",21,77,"roccia piazza","CLIETTOLA","PALCAVERIA",1,"Incorrect"
"1694",21,78,"prato vaso","FIONCOLIOLO","RAPALINCIO",1,"Correct"
"1695",21,79,"scarpa giacca","PANCOTTELLA","GIUBBIATURA",2,"Correct"
"1696",21,80,"fazzoletto albero","SPURIALLIO","FIORECCIANDOLO",2,"Correct"
"1697",21,81,"specchio prato","SPURIALLIO","SEDINOCCIO",2,"Incorrect"
"1698",22,2,"scarpa camera","IDRANDINA","RETTIELLIA",2,"Correct"
"1699",22,3,"acqua insalata","IDRANGIA","MURICATTOLA",1,"Correct"
"1700",22,4,"tenda insalata","FRIGLIANZA","CENSARELLINA",2,"Incorrect"
"1701",22,5,"tenda piazza","BANDINAIA","MURANTURIA",2,"Incorrect"
"1702",22,6,"vaso violino","ARMORICELLO","GRAMINELLO",1,"Correct"
"1703",22,7,"roccia scarpa","POZZANELLA","MURANTURIA",2,"Correct"
"1704",22,8,"torta roccia","VESTOLETTA","GHIANCIOLA",2,"Correct"
"1705",22,9,"violino albero","SUONANNARIO","MUSTONCELLO",2,"Correct"
"1706",22,10,"piazza giacca","CAMATINCIA","ARMONTURIA",1,"Correct"
"1707",22,11,"bambola torta","SDRANZIA","CENSARELLINA",2,"Correct"
"1708",22,12,"acqua scarpa","IDRATOLANA","POZZONELLA",2,"Incorrect"
"1709",22,13,"camera roccia","IMMONTURA","ARMONTURIA",2,"Correct"
"1710",22,14,"finestra roccia","MURICATTOLA","SENDINAIA",1,"Correct"
"1711",22,15,"tenda giacca","RETTIELLIA","GIUBBITINA",1,"Incorrect"
