participant_id,age,gender,trial_id,condition,stimulus,stimulus_translation,visual_rating,gustatory_rating,haptic_rating,olfactory_rating,auditory_rating
27,22,female,rating_27_0080,perceptual_strength_rating,ATTIVARE,activate,3,0,1,0,1
27,22,female,rating_27_0081,perceptual_strength_rating,ATTRAENTE,handsome,5,2,2,2,2
27,22,female,rating_27_0082,perceptual_strength_rating,ATTREZZO,tool,5,0,3,0,1
27,22,female,rating_27_0083,perceptual_strength_rating,AUDACE,bold,4,4,4,4,4
27,22,female,rating_27_0084,perceptual_strength_rating,AURORA,dawn,5,0,0,0,0
27,22,female,rating_27_0085,perceptual_strength_rating,AUTOBUS,bus,5,0,5,1,5
27,22,female,rating_27_0086,perceptual_strength_rating,AUTOMOBILE,car,5,0,5,3,5
27,22,female,rating_27_0087,perceptual_strength_rating,AUTOSTRADA,highway,5,0,5,0,4
27,22,female,rating_27_0088,perceptual_strength_rating,AUTUNNO,autumn,5,2,2,0,3
27,22,female,rating_27_0089,perceptual_strength_rating,AVIDITÀ,greed,4,0,0,0,3
27,22,female,rating_27_0090,perceptual_strength_rating,AVVENTURA,adventure,3,0,0,1,1
27,22,female,rating_27_0091,perceptual_strength_rating,AVVERSIONE,hatred,3,0,0,0,2
27,22,female,rating_27_0092,perceptual_strength_rating,AVVERSITÀ,hardship,4,0,0,0,3
27,22,female,rating_27_0093,perceptual_strength_rating,BACIO,kiss,5,0,4,0,1
27,22,female,rating_27_0094,perceptual_strength_rating,BACO,maggot,5,0,5,2,0
27,22,female,rating_27_0095,perceptual_strength_rating,BAGNO,bathroom,5,0,5,4,4
27,22,female,rating_27_0096,perceptual_strength_rating,BALCONE,balcony,5,0,5,0,1
27,22,female,rating_27_0097,perceptual_strength_rating,BALLERINO,dancer,5,0,4,0,4
27,22,female,rating_27_0098,perceptual_strength_rating,BAMBINO,child,5,0,4,0,5
27,22,female,rating_27_0099,perceptual_strength_rating,BAMBOLA,doll,5,0,5,0,1
27,22,female,rating_27_0100,perceptual_strength_rating,BANCAROTTA,bankrupt,3,0,0,0,1
27,22,female,rating_27_0101,perceptual_strength_rating,BANDIERA,flag,5,0,5,0,3
27,22,female,rating_27_0102,perceptual_strength_rating,BAR,bar,5,0,1,2,4
27,22,female,rating_27_0103,perceptual_strength_rating,BARA,coffin,5,0,5,0,0
27,22,female,rating_27_0104,perceptual_strength_rating,BARCA,sailboat,5,0,5,1,0
27,22,female,rating_27_0105,perceptual_strength_rating,BARILE,barrel,5,1,5,1,1
27,22,female,rating_27_0106,perceptual_strength_rating,BASTARDO,bastard,4,0,0,0,4
27,22,female,rating_27_0107,perceptual_strength_rating,BASTONE,cane,5,0,5,0,1
27,22,female,rating_27_0108,perceptual_strength_rating,BEATITUDINE,bliss,5,0,0,0,4
27,22,female,rating_27_0109,perceptual_strength_rating,BEBÈ,baby,5,0,5,2,5
27,22,female,rating_27_0110,perceptual_strength_rating,BELLEZZA,beauty,5,0,1,0,0
27,22,female,rating_27_0111,perceptual_strength_rating,BELLO,beautiful,5,0,3,0,3
27,22,female,rating_27_0112,perceptual_strength_rating,BENDA,bandage,5,0,5,0,0
27,22,female,rating_27_0113,perceptual_strength_rating,BENEDIRE,bless,5,0,0,0,5
27,22,female,rating_27_0114,perceptual_strength_rating,BESTEMMIA,blasphemy,0,0,0,0,5
27,22,female,rating_27_0115,perceptual_strength_rating,BESTIA,beast,5,1,3,1,5
27,22,female,rating_27_0116,perceptual_strength_rating,BIANCO,white,5,0,0,0,0
27,22,female,rating_27_0117,perceptual_strength_rating,BIBITA,beverage,5,5,5,1,3
27,22,female,rating_27_0118,perceptual_strength_rating,BICCHIERE,glass,5,0,5,0,1
27,22,female,rating_27_0119,perceptual_strength_rating,BICICLETTA,bicycle,5,0,5,0,2
27,22,female,rating_27_0120,perceptual_strength_rating,BIONDO,blond,5,0,0,0,0
27,22,female,rating_27_0121,perceptual_strength_rating,BLATTA,cockroach,5,0,5,1,2
27,22,female,rating_27_0122,perceptual_strength_rating,BLU,blue,5,0,0,0,0
27,22,female,rating_27_0123,perceptual_strength_rating,BOCCA,mouth,5,0,5,1,1
27,22,female,rating_27_0124,perceptual_strength_rating,BOLLENTE,scalding,1,1,5,0,1
27,22,female,rating_27_0125,perceptual_strength_rating,BOLLITORE,kettle,5,0,5,0,4
27,22,female,rating_27_0126,perceptual_strength_rating,BOMBA,bomb,5,0,3,3,5
27,22,female,rating_27_0127,perceptual_strength_rating,BORDO,board,5,0,5,0,0
27,22,female,rating_27_0128,perceptual_strength_rating,BOTTIGLIA,bottle,5,0,5,0,1
27,22,female,rating_27_0129,perceptual_strength_rating,BOUQUET,bouquet,5,0,5,4,0
27,22,female,rating_27_0130,perceptual_strength_rating,BRACCIO,arm,5,0,5,0,0
27,22,female,rating_27_0131,perceptual_strength_rating,BREVETTO,patent,4,0,1,0,3
27,22,female,rating_27_0132,perceptual_strength_rating,BREZZA,breeze,0,0,0,1,1
27,22,female,rating_27_0133,perceptual_strength_rating,BRUCIATURA,burn,5,0,4,0,0
27,22,female,rating_27_0134,perceptual_strength_rating,BRUTALE,brutal,5,0,0,0,3
27,22,female,rating_27_0135,perceptual_strength_rating,BRUTTO,ugly,5,0,2,0,4
27,22,female,rating_27_0136,perceptual_strength_rating,BUGIA,lie,1,0,0,0,4
27,22,female,rating_27_0137,perceptual_strength_rating,BUIO,dark,5,0,0,0,0
27,22,female,rating_27_0138,perceptual_strength_rating,BUONO,good,5,5,1,5,0
27,22,female,rating_27_0139,perceptual_strength_rating,BURRO,butter,5,5,5,3,0
27,22,female,rating_27_0140,perceptual_strength_rating,CACTUS,cactus,5,1,5,0,0
27,22,female,rating_27_0141,perceptual_strength_rating,CADAVERE,corpse,5,0,4,4,0
27,22,female,rating_27_0142,perceptual_strength_rating,CADUTA,fall,4,0,1,0,1
27,22,female,rating_27_0143,perceptual_strength_rating,CALCIARE,kick,5,0,1,0,4
27,22,female,rating_27_0144,perceptual_strength_rating,CALORE,warmth,5,4,5,0,0
27,22,female,rating_27_0145,perceptual_strength_rating,CALZA,sock,5,0,5,2,0
27,22,female,rating_27_0146,perceptual_strength_rating,CAMERA,bedroom,5,0,4,1,1
27,22,female,rating_27_0147,perceptual_strength_rating,CAMICIA,shirt,5,0,4,0,0
27,22,female,rating_27_0148,perceptual_strength_rating,CAMION,truck,5,0,5,2,4
27,22,female,rating_27_0149,perceptual_strength_rating,CAMPIONE,champ,5,0,0,0,4
27,22,female,rating_27_0150,perceptual_strength_rating,CAMPO,field,5,1,4,2,0
27,22,female,rating_27_0151,perceptual_strength_rating,CANCRENA,gangrene,5,0,3,0,0
27,22,female,rating_27_0152,perceptual_strength_rating,CANCRO,cancer,1,1,1,1,1
27,22,female,rating_27_0153,perceptual_strength_rating,CANDELABRO,candelabrum,5,0,5,0,1
27,22,female,rating_27_0154,perceptual_strength_rating,CANE,dog,5,0,5,3,5
27,22,female,rating_27_0155,perceptual_strength_rating,CANNONE,cannon,5,0,5,1,5
27,22,female,rating_27_0156,perceptual_strength_rating,CANOTTIERA,vest,5,0,4,0,0
27,22,female,rating_27_0157,perceptual_strength_rating,CANTINA,cellar,5,0,5,2,1
27,22,female,rating_27_0158,perceptual_strength_rating,CANZONE,song,4,0,1,0,5
27,22,female,rating_27_0159,perceptual_strength_rating,CAOS,chaos,5,0,5,0,4
27,22,female,rating_27_0160,perceptual_strength_rating,CAPACE,capable,4,1,1,0,4
27,22,female,rating_27_0161,perceptual_strength_rating,CAPEZZOLO,nipple,5,0,5,0,0
27,22,female,rating_27_0162,perceptual_strength_rating,CAPPELLO,hat,5,0,5,0,0
27,22,female,rating_27_0163,perceptual_strength_rating,CAPPIO,noose,5,0,5,0,1
27,22,female,rating_27_0164,perceptual_strength_rating,CAPPOTTO,coat,5,0,5,0,0
27,22,female,rating_27_0165,perceptual_strength_rating,CAPRO_ESPIATORIO,scapegoat,5,0,0,0,4
27,22,female,rating_27_0166,perceptual_strength_rating,CARABINA,rifle,5,0,5,0,2
27,22,female,rating_27_0167,perceptual_strength_rating,CARAFFA,jug,5,0,5,0,0
27,22,female,rating_27_0168,perceptual_strength_rating,CARAMELLA,candy,5,5,5,1,1
27,22,female,rating_27_0169,perceptual_strength_rating,CARCASSA,carcass,5,0,5,1,0
27,22,female,rating_27_0170,perceptual_strength_rating,CARCERE,jail,5,0,4,0,2
27,22,female,rating_27_0171,perceptual_strength_rating,CAREZZA,caress,5,0,4,0,1
27,22,female,rating_27_0172,perceptual_strength_rating,CARINO,cute,5,0,0,0,4
27,22,female,rating_27_0173,perceptual_strength_rating,CARRO,wagon,5,0,4,0,3
27,22,female,rating_27_0174,perceptual_strength_rating,CARROZZA,carriage,5,0,4,0,2
27,22,female,rating_27_0175,perceptual_strength_rating,CARTA,paper,5,4,5,2,4
27,22,female,rating_27_0176,perceptual_strength_rating,CASA,home,5,4,4,4,4
27,22,female,rating_27_0177,perceptual_strength_rating,CASCATA,waterfall,5,0,2,0,5
27,22,female,rating_27_0178,perceptual_strength_rating,CASINÒ,casino,5,0,4,1,4
27,22,female,rating_27_0179,perceptual_strength_rating,CASSETTIERA,chest_of_drawers,5,0,5,0,4
27,22,female,rating_27_0180,perceptual_strength_rating,CATAPECCHIA,slum,5,0,1,0,1
27,22,female,rating_27_0181,perceptual_strength_rating,CATTIVO,evil,4,4,0,4,4
27,22,female,rating_27_0182,perceptual_strength_rating,CAUSA,lawsuit,1,0,0,0,1
27,22,female,rating_27_0183,perceptual_strength_rating,CAVALLO,horse,5,5,5,2,5
27,22,female,rating_27_0184,perceptual_strength_rating,CAVIGLIA,ankle,5,0,5,0,0
27,22,female,rating_27_0185,perceptual_strength_rating,CELLULA,cell,5,0,0,0,0
27,22,female,rating_27_0186,perceptual_strength_rating,CENA,dinner,5,5,5,4,3
27,22,female,rating_27_0187,perceptual_strength_rating,CENTROTAVOLA,centerpiece,5,0,5,0,0
27,22,female,rating_27_0188,perceptual_strength_rating,CERCHIO,circle,5,0,5,0,0
27,22,female,rating_27_0189,perceptual_strength_rating,CERVELLO,brain,3,0,1,0,0
27,22,female,rating_27_0190,perceptual_strength_rating,CESTO,basket,5,0,5,1,2
27,22,female,rating_27_0191,perceptual_strength_rating,CHARME,charm,5,0,0,0,0
27,22,female,rating_27_0192,perceptual_strength_rating,CHEROSENE,kerosene,0,0,0,3,0
27,22,female,rating_27_0193,perceptual_strength_rating,CHIAVE,key,5,0,5,0,3
27,22,female,rating_27_0194,perceptual_strength_rating,CHIESA,church,5,0,5,2,4
27,22,female,rating_27_0195,perceptual_strength_rating,CHIRURGIA,surgery,5,0,1,5,2
27,22,female,rating_27_0196,perceptual_strength_rating,CIBO,food,5,5,5,5,4
27,22,female,rating_27_0197,perceptual_strength_rating,CICATRICE,scar,5,0,5,0,0
27,22,female,rating_27_0198,perceptual_strength_rating,CICLAMINO,cyclamen,5,0,4,2,0
27,22,female,rating_27_0199,perceptual_strength_rating,CICLONE,cyclone,5,0,1,0,4
27,22,female,rating_27_0200,perceptual_strength_rating,CIECO,blind,5,0,0,0,0
27,22,female,rating_27_0201,perceptual_strength_rating,CIELO,heaven,5,0,0,0,0
27,22,female,rating_27_0202,perceptual_strength_rating,CILIEGIO,cherry_tree,5,2,5,2,1
27,22,female,rating_27_0203,perceptual_strength_rating,CIMITERO,cemetery,5,0,5,0,0
27,22,female,rating_27_0204,perceptual_strength_rating,CIOCCOLATO,chocolate,5,5,5,3,0
27,22,female,rating_27_0205,perceptual_strength_rating,CIRCO,circus,5,0,5,1,5
27,22,female,rating_27_0206,perceptual_strength_rating,CITTÀ,city,5,0,5,3,4
27,22,female,rating_27_0207,perceptual_strength_rating,COCCOLARE,cuddle,5,0,5,0,1
27,22,female,rating_27_0208,perceptual_strength_rating,CODARDO,coward,5,0,0,0,3
27,22,female,rating_27_0209,perceptual_strength_rating,COLLERA,anger,4,0,0,0,5
27,22,female,rating_27_0210,perceptual_strength_rating,COLLISIONE,crash,5,0,1,0,5
27,22,female,rating_27_0211,perceptual_strength_rating,COLLO,neck,5,0,5,1,0
27,22,female,rating_27_0212,perceptual_strength_rating,COLOMBO,dove,1,0,0,0,0
27,22,female,rating_27_0213,perceptual_strength_rating,COLONNA,column,5,0,5,0,0
27,22,female,rating_27_0214,perceptual_strength_rating,COLORE,color,5,0,0,0,0
27,22,female,rating_27_0215,perceptual_strength_rating,COLPA,fault,3,0,0,0,3
27,22,female,rating_27_0216,perceptual_strength_rating,COLPEVOLE,guilty,5,0,0,0,3
27,22,female,rating_27_0217,perceptual_strength_rating,COLPIRE,hit,5,0,3,0,1
27,22,female,rating_27_0218,perceptual_strength_rating,COLTELLO,knife,5,0,5,0,3
27,22,female,rating_27_0219,perceptual_strength_rating,COMMEDIA,comedy,5,0,0,0,5
27,22,female,rating_27_0220,perceptual_strength_rating,COMMISSIONE,errand,5,0,0,0,2
27,22,female,rating_27_0221,perceptual_strength_rating,COMODINO,bedside_table,5,0,5,0,2
27,22,female,rating_27_0222,perceptual_strength_rating,COMPLEANNO,birthday,5,1,3,1,5
27,22,female,rating_27_0223,perceptual_strength_rating,COMPUTER,computer,5,0,5,0,1
27,22,female,rating_27_0224,perceptual_strength_rating,CONCENTRARSI,concentrate,5,0,0,0,1
27,22,female,rating_27_0225,perceptual_strength_rating,CONFUSO,confused,3,0,0,0,4
27,22,female,rating_27_0226,perceptual_strength_rating,CONIGLIETTO,bunny,5,3,5,2,1
27,22,female,rating_27_0227,perceptual_strength_rating,CONIGLIO,rabbit,5,3,5,1,1
27,22,female,rating_27_0228,perceptual_strength_rating,CONOSCENZA,knowledge,3,0,0,0,4
27,22,female,rating_27_0229,perceptual_strength_rating,CONSOLATO,consoled,3,0,1,0,1
27,22,female,rating_27_0230,perceptual_strength_rating,CONTANTE,cash,5,0,5,1,2
27,22,female,rating_27_0231,perceptual_strength_rating,CONTENUTO,contents,5,4,4,4,4
27,22,female,rating_27_0232,perceptual_strength_rating,CONTESTO,context,5,2,3,3,3
27,22,female,rating_27_0233,perceptual_strength_rating,COPPIA,couple,5,0,4,0,3
27,22,female,rating_27_0234,perceptual_strength_rating,CORAGGIOSO,brave,5,0,0,0,3
27,22,female,rating_27_0235,perceptual_strength_rating,CORDA,cord,5,0,5,0,1
27,22,female,rating_27_0236,perceptual_strength_rating,CORNICE,frame,5,0,5,0,0
27,22,female,rating_27_0237,perceptual_strength_rating,CORONA,crown,5,0,5,0,0
27,22,female,rating_27_0238,perceptual_strength_rating,CORPO,body,5,1,5,1,2
27,22,female,rating_27_0239,perceptual_strength_rating,CORRIDOIO,corridor,5,0,4,0,0
27,22,female,rating_27_0240,perceptual_strength_rating,CORRIDORE,runner,5,0,5,0,2
27,22,female,rating_27_0241,perceptual_strength_rating,CORROTTO,corrupt,5,0,0,0,5
27,22,female,rating_27_0242,perceptual_strength_rating,CORTESE,kind,4,0,0,0,4
27,22,female,rating_27_0243,perceptual_strength_rating,CORTESIA,politeness,4,0,0,0,4
27,22,female,rating_27_0244,perceptual_strength_rating,COSTA,coast,5,4,4,4,0
27,22,female,rating_27_0245,perceptual_strength_rating,CRANIO,skull,5,0,5,0,0
27,22,female,rating_27_0246,perceptual_strength_rating,CREDENZA,cupboard,5,0,0,0,5
27,22,female,rating_27_0247,perceptual_strength_rating,CREPUSCOLO,twilight,5,0,0,0,0
27,22,female,rating_27_0248,perceptual_strength_rating,CRIMINALE,criminal,5,0,0,0,3
27,22,female,rating_27_0249,perceptual_strength_rating,CRIMINE,crime,5,0,0,0,3
27,22,female,rating_27_0250,perceptual_strength_rating,CRISI,crisis,3,0,0,0,2
27,22,female,rating_27_0251,perceptual_strength_rating,CROCIFIGGERE,crucify,5,0,3,0,2
27,22,female,rating_27_0252,perceptual_strength_rating,CRUDELE,cruel,4,0,0,0,3
27,22,female,rating_27_0253,perceptual_strength_rating,CUCCHIAIO,spoon,5,0,5,1,1
27,22,female,rating_27_0254,perceptual_strength_rating,CUCCIOLO,puppy,5,0,5,0,2
27,22,female,rating_27_0255,perceptual_strength_rating,CUCINA,cuisine,5,1,5,1,3
27,22,female,rating_27_0256,perceptual_strength_rating,CUCINARE,cook,5,4,3,4,4
27,22,female,rating_27_0257,perceptual_strength_rating,CUORE,heart,2,0,1,0,5
27,22,female,rating_27_0258,perceptual_strength_rating,CURIOSO,curious,5,0,0,0,4
27,22,female,rating_27_0259,perceptual_strength_rating,CUSCINO,pillow,5,0,5,0,0
27,22,female,rating_27_0260,perceptual_strength_rating,DANNEGGIARE,impair,5,0,5,0,4
27,22,female,rating_27_0261,perceptual_strength_rating,DANNO,damage,5,0,3,0,3
27,22,female,rating_27_0262,perceptual_strength_rating,DEBITO,debt,4,0,0,0,2
27,22,female,rating_27_0263,perceptual_strength_rating,DEBOLE,feeble,5,5,0,5,5
27,22,female,rating_27_0264,perceptual_strength_rating,DECOMPORSI,decompose,5,0,4,4,0
27,22,female,rating_27_0265,perceptual_strength_rating,DECORARE,decorate,5,0,5,0,1
27,22,female,rating_27_0266,perceptual_strength_rating,DEFORME,deformed,5,0,5,0,0
27,22,female,rating_27_0267,perceptual_strength_rating,DELIZIA,delight,2,5,0,5,0
27,22,female,rating_27_0268,perceptual_strength_rating,DELUDERE,disappoint,3,1,0,0,3
27,22,female,rating_27_0269,perceptual_strength_rating,DEMONIO,demon,0,0,0,0,0
27,22,female,rating_27_0270,perceptual_strength_rating,DENARO,money,5,0,5,0,1
27,22,female,rating_27_0271,perceptual_strength_rating,DENTISTA,dentist,5,2,1,4,4
27,22,female,rating_27_0272,perceptual_strength_rating,DEPRESSIONE,depression,4,0,0,0,4
27,22,female,rating_27_0273,perceptual_strength_rating,DEPRESSO,depressed,4,0,0,0,4
27,22,female,rating_27_0274,perceptual_strength_rating,DERIDERE,tease,4,0,0,0,5
27,22,female,rating_27_0275,perceptual_strength_rating,DESIDERIO,wish,0,0,0,0,4
27,22,female,rating_27_0276,perceptual_strength_rating,DETESTARE,detest,3,0,0,0,1
27,22,female,rating_27_0277,perceptual_strength_rating,DETTAGLIO,detail,5,3,5,3,5
27,22,female,rating_27_0278,perceptual_strength_rating,DEVOTO,devoted,4,0,0,0,4
27,22,female,rating_27_0279,perceptual_strength_rating,DIAMANTE,diamond,5,0,5,0,0
27,22,female,rating_27_0280,perceptual_strength_rating,DIAVOLO,devil,0,0,0,0,0
27,22,female,rating_27_0281,perceptual_strength_rating,DIGNITOSO,dignified,3,0,0,0,1
27,22,female,rating_27_0282,perceptual_strength_rating,DIO,god,0,0,0,0,0
27,22,female,rating_27_0283,perceptual_strength_rating,DIPENDENTE,addicted,5,0,0,0,0
27,22,female,rating_27_0284,perceptual_strength_rating,DIPLOMA,diploma,5,0,5,0,2
27,22,female,rating_27_0285,perceptual_strength_rating,DISASTRO,disaster,5,0,3,0,0
27,22,female,rating_27_0286,perceptual_strength_rating,DISCARICA,dump,5,0,1,1,3
27,22,female,rating_27_0287,perceptual_strength_rating,DISDEGNO,scorn,5,0,2,0,0
27,22,female,rating_27_0288,perceptual_strength_rating,DISERTORE,deserter,5,0,0,0,3
27,22,female,rating_27_0289,perceptual_strength_rating,DISGUSTATO,disgusted,4,0,0,0,1
27,22,female,rating_27_0290,perceptual_strength_rating,DISINCANTATO,blase,3,0,0,0,2
27,22,female,rating_27_0291,perceptual_strength_rating,DISINVOLTO,nonchalant,5,0,0,0,3
27,22,female,rating_27_0292,perceptual_strength_rating,DISORDINATO,messy,5,0,2,0,0
27,22,female,rating_27_0293,perceptual_strength_rating,DISPERATO,despairing,5,0,0,0,5
27,22,female,rating_27_0294,perceptual_strength_rating,DISPETTO,mischief,5,0,1,0,4
27,22,female,rating_27_0295,perceptual_strength_rating,DISPIACIUTO,displeased,5,0,0,0,2
27,22,female,rating_27_0296,perceptual_strength_rating,DISPREZZARE,despise,3,0,0,0,2
27,22,female,rating_27_0297,perceptual_strength_rating,DISPREZZO,contempt,4,0,0,0,4
27,22,female,rating_27_0298,perceptual_strength_rating,DISTACCATO,detached,5,0,3,0,1
27,22,female,rating_27_0299,perceptual_strength_rating,DISTANTE,aloof,5,0,5,2,5
27,22,female,rating_27_0300,perceptual_strength_rating,DISTRUGGERE,destroy,4,0,3,0,3
27,22,female,rating_27_0301,perceptual_strength_rating,DISTRUZIONE,destruction,5,0,5,3,4
27,22,female,rating_27_0302,perceptual_strength_rating,DISTURBARE,disturb,5,0,0,0,5
27,22,female,rating_27_0303,perceptual_strength_rating,DITO,finger,5,1,5,0,0
27,22,female,rating_27_0304,perceptual_strength_rating,DIVANO,sofa,5,0,5,0,0
27,22,female,rating_27_0305,perceptual_strength_rating,DIVERTIMENTO,fun,5,0,0,0,4
27,22,female,rating_27_0306,perceptual_strength_rating,DIVORZIO,divorce,2,0,0,0,1
27,22,female,rating_27_0307,perceptual_strength_rating,DOLLARO,dollar,5,0,5,1,1
27,22,female,rating_27_0308,perceptual_strength_rating,DOLORE,ache,4,0,0,0,2
27,22,female,rating_27_0309,perceptual_strength_rating,DOMINANTE,controlling,4,2,0,2,4
27,22,female,rating_27_0310,perceptual_strength_rating,DONNA,woman,5,0,4,1,5
27,22,female,rating_27_0311,perceptual_strength_rating,DONO,present,5,0,5,0,1
27,22,female,rating_27_0312,perceptual_strength_rating,DORMIRE,sleep,5,0,2,0,2
27,22,female,rating_27_0313,perceptual_strength_rating,DOTTORE,doctor,5,0,5,1,2
27,22,female,rating_27_0314,perceptual_strength_rating,DROGATO,addict,5,0,3,0,2
27,22,female,rating_27_0315,perceptual_strength_rating,DURO,hard,4,0,5,0,0
27,22,female,rating_27_0316,perceptual_strength_rating,ECCELLENZA,excellence,5,0,0,0,3
27,22,female,rating_27_0317,perceptual_strength_rating,ECCEZIONALE,outstanding,5,5,5,5,5
27,22,female,rating_27_0318,perceptual_strength_rating,ECCITATO,aroused,5,0,0,0,5
27,22,female,rating_27_0319,perceptual_strength_rating,ECCITAZIONE,excitement,5,0,0,0,2
27,22,female,rating_27_0320,perceptual_strength_rating,EDIFICIO,building,5,0,4,0,0
27,22,female,rating_27_0321,perceptual_strength_rating,EGOISTA,selfish,5,0,0,0,4
27,22,female,rating_27_0322,perceptual_strength_rating,ELEFANTE,elephant,5,2,5,0,5
27,22,female,rating_27_0323,perceptual_strength_rating,ELEGANTE,elegant,5,4,1,1,3
27,22,female,rating_27_0324,perceptual_strength_rating,ELEMENTO,item,5,5,5,1,5
27,22,female,rating_27_0325,perceptual_strength_rating,ELETTRODOMESTICO,appliance,5,0,5,0,4
27,22,female,rating_27_0326,perceptual_strength_rating,ELICOTTERO,helicopter,5,0,5,0,5
27,22,female,rating_27_0327,perceptual_strength_rating,EMICRANIA,headache,1,0,0,0,1
27,22,female,rating_27_0328,perceptual_strength_rating,ENTUSIASMARE,thrill,5,0,0,0,4
27,22,female,rating_27_0329,perceptual_strength_rating,ENTUSIASMO,zest,4,0,0,0,4
27,22,female,rating_27_0330,perceptual_strength_rating,ERBA,grass,5,1,5,0,1
27,22,female,rating_27_0331,perceptual_strength_rating,EROINA,heroin,5,5,5,5,0
27,22,female,rating_27_0332,perceptual_strength_rating,EROTICO,erotic,5,4,4,4,4
27,22,female,rating_27_0333,perceptual_strength_rating,ERRORE,mistake,2,0,0,0,1
27,22,female,rating_27_0334,perceptual_strength_rating,ESECUZIONE,execution,4,0,2,0,2
27,22,female,rating_27_0335,perceptual_strength_rating,ESERCITO,army,5,0,2,0,2
27,22,female,rating_27_0336,perceptual_strength_rating,ESERCIZIO,exercise,3,0,0,0,1
27,22,female,rating_27_0337,perceptual_strength_rating,ESTASI,ecstasy,5,0,0,0,4
27,22,female,rating_27_0338,perceptual_strength_rating,ESTERNO,outdoors,4,0,2,0,0
27,22,female,rating_27_0339,perceptual_strength_rating,ESULTANTE,elated,5,0,0,0,5
27,22,female,rating_27_0340,perceptual_strength_rating,EVENTO,event,4,0,0,0,3
27,22,female,rating_27_0341,perceptual_strength_rating,EVIDENTE,plain,5,2,2,2,2
27,22,female,rating_27_0342,perceptual_strength_rating,EVIDENZIATORE,marker,5,0,4,2,0
27,22,female,rating_27_0343,perceptual_strength_rating,FACCIA,face,5,0,5,0,0
27,22,female,rating_27_0344,perceptual_strength_rating,FACILE,easy,3,0,0,0,1
27,22,female,rating_27_0345,perceptual_strength_rating,FALCO,hawk,5,0,5,0,4
27,22,female,rating_27_0346,perceptual_strength_rating,FALLIMENTO,failure,4,0,0,0,3
27,22,female,rating_27_0347,perceptual_strength_rating,FALSO,false,4,0,3,0,3
27,22,female,rating_27_0348,perceptual_strength_rating,FAMA,fame,4,0,0,0,4
27,22,female,rating_27_0349,perceptual_strength_rating,FAMELICO,starving,5,0,0,0,3
27,22,female,rating_27_0350,perceptual_strength_rating,FAMIGLIA,family,5,3,4,4,4
27,22,female,rating_27_0351,perceptual_strength_rating,FAMOSO,famous,4,2,2,2,3
27,22,female,rating_27_0352,perceptual_strength_rating,FANALE,headlight,5,0,5,0,0
27,22,female,rating_27_0353,perceptual_strength_rating,FANGHIGLIA,slush,5,0,5,1,1
27,22,female,rating_27_0354,perceptual_strength_rating,FANGOSO,muddy,5,0,5,0,1
27,22,female,rating_27_0355,perceptual_strength_rating,FANTASIA,fantasy,2,0,2,0,5
27,22,female,rating_27_0356,perceptual_strength_rating,FARFALLA,butterfly,5,0,5,0,0
27,22,female,rating_27_0357,perceptual_strength_rating,FARO,lighthouse,5,0,5,0,0
27,22,female,rating_27_0358,perceptual_strength_rating,FASCINO,glamour,5,0,0,0,0
27,22,female,rating_27_0359,perceptual_strength_rating,FASE,phase,0,0,0,0,0
27,22,female,rating_27_0360,perceptual_strength_rating,FASTIDIO,nuisance,3,0,1,0,0
27,22,female,rating_27_0361,perceptual_strength_rating,FATTORIA,farm,5,1,5,5,5
27,22,female,rating_27_0362,perceptual_strength_rating,FAVORE,favor,3,0,0,0,3
27,22,female,rating_27_0363,perceptual_strength_rating,FAZZOLETTO,kerchief,5,0,5,0,1
27,22,female,rating_27_0364,perceptual_strength_rating,FEBBRE,fever,2,2,4,2,0
27,22,female,rating_27_0365,perceptual_strength_rating,FECCIA,scum,4,0,4,1,0
27,22,female,rating_27_0366,perceptual_strength_rating,FELICE,happy,5,0,3,0,5
27,22,female,rating_27_0367,perceptual_strength_rating,FELPA,sweatshirt,5,0,5,0,1
27,22,female,rating_27_0368,perceptual_strength_rating,FEMMINUCCIA,sissy,5,0,3,0,4
27,22,female,rating_27_0369,perceptual_strength_rating,FERIE,vacation,1,1,1,1,1
27,22,female,rating_27_0370,perceptual_strength_rating,FERITA,injury,5,1,4,0,1
27,22,female,rating_27_0371,perceptual_strength_rating,FERITE,wounds,5,0,5,0,1
27,22,female,rating_27_0372,perceptual_strength_rating,FERITO,hurt,5,0,4,0,1
27,22,female,rating_27_0373,perceptual_strength_rating,FERRO,iron,4,0,4,0,3
27,22,female,rating_27_0374,perceptual_strength_rating,FESTA,party,5,3,1,2,4
27,22,female,rating_27_0375,perceptual_strength_rating,FESTIVO,festive,4,4,0,4,4
27,22,female,rating_27_0376,perceptual_strength_rating,FETIDO,foul,4,0,2,2,0
27,22,female,rating_27_0377,perceptual_strength_rating,FETORE,stench,0,0,0,5,0
27,22,female,rating_27_0378,perceptual_strength_rating,FICCANASO,busybody,5,0,0,0,2
27,22,female,rating_27_0379,perceptual_strength_rating,FIDANZATO,sweetheart,4,0,2,0,2
27,22,female,rating_27_0380,perceptual_strength_rating,FIDUCIA,trust,4,0,0,0,4
27,22,female,rating_27_0381,perceptual_strength_rating,FIDUCIOSO,confident,4,0,0,0,4
27,22,female,rating_27_0382,perceptual_strength_rating,FIENO,hay,5,2,5,5,0
27,22,female,rating_27_0383,perceptual_strength_rating,FILM,movie,5,0,0,0,5
27,22,female,rating_27_0384,perceptual_strength_rating,FINESTRA,window,5,0,5,0,3
