"","participant_id","rt","trial_id","gender","age","language","speech_therapy","mental_conditions","sentence","test_item","phenomenon","condition","response","accuracy","repetition","stability"
"3706","409842",2040.40000000596,98,"female",24,"shona","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical","n",1,6,0
"3707","409842",1948.5,99,"female",24,"shona","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical","n",1,7,0
"3708","409842",1917.10000002384,104,"female",24,"shona","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical","n",1,8,0
"3709","409842",2893.29999998212,108,"female",24,"shona","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical","n",1,9,0
"3710","409842",5046.90000000596,114,"female",24,"shona","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical","n",1,10,0
"3711","409842",5321.20000001788,5,"female",24,"shona","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,1,NA
"3712","409842",9922.80000001192,32,"female",24,"shona","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,2,0
"3713","409842",2972.5,37,"female",24,"shona","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,3,0
"3714","409842",4418.90000000596,42,"female",24,"shona","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,4,0
"3715","409842",1837.79999998212,55,"female",24,"shona","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,5,0
"3716","409842",2669.29999998212,65,"female",24,"shona","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,6,0
"3717","409842",2835.40000000596,72,"female",24,"shona","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,7,0
"3718","409842",4092,75,"female",24,"shona","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,8,0
"3719","409842",3033.5,92,"female",24,"shona","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,9,0
"3720","409842",2478.5,103,"female",24,"shona","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,10,0
"3721","409842",3709.29999998212,6,"female",24,"shona","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical","n",1,1,NA
"3722","409842",3281.09999999404,18,"female",24,"shona","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical","n",1,2,0
"3723","409842",2580.5,24,"female",24,"shona","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical","n",1,3,0
"3724","409842",2930.09999999404,57,"female",24,"shona","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical","n",1,4,0
"3725","409842",2733.09999999404,60,"female",24,"shona","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical","n",1,5,0
"3726","409842",3806.30000001192,62,"female",24,"shona","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical","n",1,6,0
"3727","409842",3129.79999998212,73,"female",24,"shona","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical","n",1,7,0
"3728","409842",2961.30000001192,76,"female",24,"shona","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical","n",1,8,0
"3729","409842",2231.5,94,"female",24,"shona","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical","n",1,9,0
"3730","409842",2967.59999999404,101,"female",24,"shona","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical","n",1,10,0
"3731","409842",8809.40000000596,12,"female",24,"shona","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical","n",1,1,NA
"3732","409842",3873.80000001192,16,"female",24,"shona","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical","n",1,2,0
"3733","409842",4252.70000001788,30,"female",24,"shona","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical","n",1,3,0
"3734","409842",3239.70000001788,31,"female",24,"shona","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical","n",1,4,0
"3735","409842",8253.69999998808,34,"female",24,"shona","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical","n",1,5,0
"3736","409842",5899.60000002384,36,"female",24,"shona","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical","n",1,6,0
"3737","409842",6184,45,"female",24,"shona","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical","n",1,7,0
"3738","409842",3853.40000000596,58,"female",24,"shona","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical","n",1,8,0
"3739","409842",5790.39999997616,70,"female",24,"shona","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical","n",1,9,0
"3740","409842",4162.69999998808,80,"female",24,"shona","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical","n",1,10,0
"3741","507399",4565,81,"female",55,"english","no","no","The new door is red","CHECK1","attention check","grammatical","c",1,1,NA
"3742","507399",2608,85,"female",55,"english","no","no","The new door is red","CHECK1","attention check","grammatical","c",1,2,0
"3743","507399",1884,90,"female",55,"english","no","no","The new door is red","CHECK1","attention check","grammatical","c",1,3,0
"3744","507399",1637,99,"female",55,"english","no","no","The new door is red","CHECK1","attention check","grammatical","c",1,4,0
"3745","507399",1485,113,"female",55,"english","no","no","The new door is red","CHECK1","attention check","grammatical","c",1,5,0
"3746","507399",5765,12,"female",55,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical","n",1,1,NA
"3747","507399",3587,19,"female",55,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical","n",1,2,0
"3748","507399",2889,45,"female",55,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical","n",1,3,0
"3749","507399",1140,47,"female",55,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical","n",1,4,0
"3750","507399",2586,61,"female",55,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical","n",1,5,0
"3751","507399",5048,14,"female",55,"english","no","no","This is the boy that the cop who was leading the operation beat up","TS 1","Intrusive Resumption","grammatical","c",1,1,NA
"3752","507399",7074,21,"female",55,"english","no","no","This is the boy that the cop who was leading the operation beat up","TS 1","Intrusive Resumption","grammatical","c",1,2,0
"3753","507399",5169,23,"female",55,"english","no","no","This is the boy that the cop who was leading the operation beat up","TS 1","Intrusive Resumption","grammatical","c",1,3,0
"3754","507399",4882,31,"female",55,"english","no","no","This is the boy that the cop who was leading the operation beat up","TS 1","Intrusive Resumption","grammatical","c",1,4,0
"3755","507399",4415,37,"female",55,"english","no","no","This is the boy that the cop who was leading the operation beat up","TS 1","Intrusive Resumption","grammatical","c",1,5,0
"3756","507399",8109,39,"female",55,"english","no","no","This is the boy that the cop who was leading the operation beat up","TS 1","Intrusive Resumption","grammatical","c",1,6,0
"3757","507399",4204,54,"female",55,"english","no","no","This is the boy that the cop who was leading the operation beat up","TS 1","Intrusive Resumption","grammatical","c",1,7,0
"3758","507399",4959,62,"female",55,"english","no","no","This is the boy that the cop who was leading the operation beat up","TS 1","Intrusive Resumption","grammatical","c",1,8,0
"3759","507399",4140,63,"female",55,"english","no","no","This is the boy that the cop who was leading the operation beat up","TS 1","Intrusive Resumption","grammatical","c",1,9,0
"3760","507399",4385,84,"female",55,"english","no","no","This is the boy that the cop who was leading the operation beat up","TS 1","Intrusive Resumption","grammatical","c",1,10,0
"3761","507399",7133,8,"female",55,"english","no","no","This is the competition that the athletes who were feeling tired gave it up","TS 10","Intrusive Resumption","ungrammatical","n",1,1,NA
"3762","507399",4296,53,"female",55,"english","no","no","This is the competition that the athletes who were feeling tired gave it up","TS 10","Intrusive Resumption","ungrammatical","n",1,2,0
"3763","507399",4084,60,"female",55,"english","no","no","This is the competition that the athletes who were feeling tired gave it up","TS 10","Intrusive Resumption","ungrammatical","n",1,3,0
"3764","507399",3216,67,"female",55,"english","no","no","This is the competition that the athletes who were feeling tired gave it up","TS 10","Intrusive Resumption","ungrammatical","n",1,4,0
"3765","507399",3480,68,"female",55,"english","no","no","This is the competition that the athletes who were feeling tired gave it up","TS 10","Intrusive Resumption","ungrammatical","n",1,5,0
"3766","507399",2631,74,"female",55,"english","no","no","This is the competition that the athletes who were feeling tired gave it up","TS 10","Intrusive Resumption","ungrammatical","n",1,6,0
"3767","507399",3689,82,"female",55,"english","no","no","This is the competition that the athletes who were feeling tired gave it up","TS 10","Intrusive Resumption","ungrammatical","n",1,7,0
"3768","507399",6183,87,"female",55,"english","no","no","This is the competition that the athletes who were feeling tired gave it up","TS 10","Intrusive Resumption","ungrammatical","n",1,8,0
"3769","507399",4219,100,"female",55,"english","no","no","This is the competition that the athletes who were feeling tired gave it up","TS 10","Intrusive Resumption","ungrammatical","n",1,9,0
"3770","507399",3732,111,"female",55,"english","no","no","This is the competition that the athletes who were feeling tired gave it up","TS 10","Intrusive Resumption","ungrammatical","n",1,10,0
"3771","507399",27300,6,"female",55,"english","no","no","This is the girl that the child who was playing with the doll loved","TS 2","Intrusive Resumption","grammatical","n",0,1,NA
"3772","507399",12604,17,"female",55,"english","no","no","This is the girl that the child who was playing with the doll loved","TS 2","Intrusive Resumption","grammatical","c",1,2,1
"3773","507399",8626,20,"female",55,"english","no","no","This is the girl that the child who was playing with the doll loved","TS 2","Intrusive Resumption","grammatical","c",1,3,0
"3774","507399",7736,25,"female",55,"english","no","no","This is the girl that the child who was playing with the doll loved","TS 2","Intrusive Resumption","grammatical","c",1,4,0
"3775","507399",5833,27,"female",55,"english","no","no","This is the girl that the child who was playing with the doll loved","TS 2","Intrusive Resumption","grammatical","c",1,5,0
"3776","507399",11628,51,"female",55,"english","no","no","This is the girl that the child who was playing with the doll loved","TS 2","Intrusive Resumption","grammatical","c",1,6,0
"3777","507399",5778,77,"female",55,"english","no","no","This is the girl that the child who was playing with the doll loved","TS 2","Intrusive Resumption","grammatical","c",1,7,0
"3778","507399",4049,88,"female",55,"english","no","no","This is the girl that the child who was playing with the doll loved","TS 2","Intrusive Resumption","grammatical","c",1,8,0
"3779","507399",6103,95,"female",55,"english","no","no","This is the girl that the child who was playing with the doll loved","TS 2","Intrusive Resumption","grammatical","c",1,9,0
"3780","507399",4276,104,"female",55,"english","no","no","This is the girl that the child who was playing with the doll loved","TS 2","Intrusive Resumption","grammatical","c",1,10,0
"3781","507399",7332,30,"female",55,"english","no","no","This is the boy that the teachers who were teaching mathematics praised","TS 3","Intrusive Resumption","grammatical","c",1,1,NA
"3782","507399",4245,34,"female",55,"english","no","no","This is the boy that the teachers who were teaching mathematics praised","TS 3","Intrusive Resumption","grammatical","c",1,2,0
"3783","507399",5710,42,"female",55,"english","no","no","This is the boy that the teachers who were teaching mathematics praised","TS 3","Intrusive Resumption","grammatical","c",1,3,0
"3784","507399",4701,48,"female",55,"english","no","no","This is the boy that the teachers who were teaching mathematics praised","TS 3","Intrusive Resumption","grammatical","c",1,4,0
"3785","507399",4297,49,"female",55,"english","no","no","This is the boy that the teachers who were teaching mathematics praised","TS 3","Intrusive Resumption","grammatical","c",1,5,0
"3786","507399",6936,69,"female",55,"english","no","no","This is the boy that the teachers who were teaching mathematics praised","TS 3","Intrusive Resumption","grammatical","c",1,6,0
"3787","507399",3145,93,"female",55,"english","no","no","This is the boy that the teachers who were teaching mathematics praised","TS 3","Intrusive Resumption","grammatical","c",1,7,0
"3788","507399",3256,94,"female",55,"english","no","no","This is the boy that the teachers who were teaching mathematics praised","TS 3","Intrusive Resumption","grammatical","c",1,8,0
"3789","507399",3578,98,"female",55,"english","no","no","This is the boy that the teachers who were teaching mathematics praised","TS 3","Intrusive Resumption","grammatical","c",1,9,0
"3790","507399",6141,114,"female",55,"english","no","no","This is the boy that the teachers who were teaching mathematics praised","TS 3","Intrusive Resumption","grammatical","c",1,10,0
"3791","507399",8396,10,"female",55,"english","no","no","These are the flowers that the gardener who was working on John's flowerbed planted","TS 4","Intrusive Resumption","grammatical","c",1,1,NA
"3792","507399",8143,11,"female",55,"english","no","no","These are the flowers that the gardener who was working on John's flowerbed planted","TS 4","Intrusive Resumption","grammatical","c",1,2,0
"3793","507399",7654,16,"female",55,"english","no","no","These are the flowers that the gardener who was working on John's flowerbed planted","TS 4","Intrusive Resumption","grammatical","c",1,3,0
"3794","507399",3932,38,"female",55,"english","no","no","These are the flowers that the gardener who was working on John's flowerbed planted","TS 4","Intrusive Resumption","grammatical","c",1,4,0
"3795","507399",3323,43,"female",55,"english","no","no","These are the flowers that the gardener who was working on John's flowerbed planted","TS 4","Intrusive Resumption","grammatical","c",1,5,0
"3796","507399",5713,64,"female",55,"english","no","no","These are the flowers that the gardener who was working on John's flowerbed planted","TS 4","Intrusive Resumption","grammatical","c",1,6,0
"3797","507399",3706,79,"female",55,"english","no","no","These are the flowers that the gardener who was working on John's flowerbed planted","TS 4","Intrusive Resumption","grammatical","c",1,7,0
"3798","507399",2674,80,"female",55,"english","no","no","These are the flowers that the gardener who was working on John's flowerbed planted","TS 4","Intrusive Resumption","grammatical","c",1,8,0
"3799","507399",4124,83,"female",55,"english","no","no","These are the flowers that the gardener who was working on John's flowerbed planted","TS 4","Intrusive Resumption","grammatical","c",1,9,0
"3800","507399",3687,107,"female",55,"english","no","no","These are the flowers that the gardener who was working on John's flowerbed planted","TS 4","Intrusive Resumption","grammatical","c",1,10,0
"3801","507399",12104,5,"female",55,"english","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical","c",1,1,NA
"3802","507399",7941,18,"female",55,"english","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical","c",1,2,0
"3803","507399",9467,28,"female",55,"english","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical","c",1,3,0
"3804","507399",4297,41,"female",55,"english","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical","c",1,4,0
"3805","507399",3326,46,"female",55,"english","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical","c",1,5,0
"3806","507399",3348,58,"female",55,"english","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical","c",1,6,0
"3807","507399",2764,71,"female",55,"english","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical","c",1,7,0
"3808","507399",3695,72,"female",55,"english","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical","c",1,8,0
"3809","507399",5554,76,"female",55,"english","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical","c",1,9,0
"3810","507399",4608,89,"female",55,"english","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical","c",1,10,0
"3811","507399",5410,13,"female",55,"english","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical","n",1,1,NA
"3812","507399",4169,26,"female",55,"english","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical","n",1,2,0
"3813","507399",4116,40,"female",55,"english","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical","n",1,3,0
"3814","507399",5476,44,"female",55,"english","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical","n",1,4,0
"3815","507399",5554,50,"female",55,"english","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical","n",1,5,0
"3816","507399",4079,65,"female",55,"english","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical","n",1,6,0
"3817","507399",4291,66,"female",55,"english","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical","n",1,7,0
"3818","507399",4284,73,"female",55,"english","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical","n",1,8,0
"3819","507399",4544,91,"female",55,"english","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical","n",1,9,0
"3820","507399",4225,109,"female",55,"english","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical","n",1,10,0
"3821","507399",6199,9,"female",55,"english","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,1,NA
"3822","507399",2854,32,"female",55,"english","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,2,0
"3823","507399",4680,36,"female",55,"english","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,3,0
"3824","507399",5353,78,"female",55,"english","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,4,0
"3825","507399",3277,97,"female",55,"english","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,5,0
"3826","507399",3125,102,"female",55,"english","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,6,0
"3827","507399",3317,103,"female",55,"english","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,7,0
"3828","507399",4250,105,"female",55,"english","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,8,0
"3829","507399",3393,108,"female",55,"english","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,9,0
"3830","507399",2902,112,"female",55,"english","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical","n",1,10,0
"3831","507399",7894,7,"female",55,"english","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical","n",1,1,NA
"3832","507399",4631,22,"female",55,"english","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical","n",1,2,0
"3833","507399",4526,35,"female",55,"english","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical","n",1,3,0
"3834","507399",3374,52,"female",55,"english","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical","n",1,4,0
"3835","507399",4002,55,"female",55,"english","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical","n",1,5,0
"3836","507399",3956,56,"female",55,"english","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical","n",1,6,0
"3837","507399",4089,70,"female",55,"english","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical","n",1,7,0
"3838","507399",3593,75,"female",55,"english","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical","n",1,8,0
"3839","507399",5609,86,"female",55,"english","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical","n",1,9,0
"3840","507399",5396,110,"female",55,"english","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical","n",1,10,0
"3841","507399",5520,15,"female",55,"english","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical","n",1,1,NA
"3842","507399",3483,24,"female",55,"english","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical","n",1,2,0
"3843","507399",5275,29,"female",55,"english","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical","n",1,3,0
"3844","507399",3733,33,"female",55,"english","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical","n",1,4,0
"3845","507399",6625,57,"female",55,"english","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical","n",1,5,0
"3846","507399",3732,59,"female",55,"english","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical","n",1,6,0
"3847","507399",6406,92,"female",55,"english","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical","n",1,7,0
"3848","507399",3526,96,"female",55,"english","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical","n",1,8,0
"3849","507399",4251,101,"female",55,"english","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical","n",1,9,0
"3850","507399",10324,106,"female",55,"english","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical","n",1,10,0
"3851","649590",2066.89999999851,24,"male",39,"english","no","no","The new door is red","CHECK1","attention check","grammatical","c",1,1,NA
"3852","649590",1173.20000000298,74,"male",39,"english","no","no","The new door is red","CHECK1","attention check","grammatical","c",1,2,0
"3853","649590",1132,84,"male",39,"english","no","no","The new door is red","CHECK1","attention check","grammatical","c",1,3,0
"3854","649590",1410.59999999776,93,"male",39,"english","no","no","The new door is red","CHECK1","attention check","grammatical","c",1,4,0
"3855","649590",1239.79999999702,105,"male",39,"english","no","no","The new door is red","CHECK1","attention check","grammatical","c",1,5,0
"3856","649590",2429.30000000075,8,"male",39,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical","n",1,1,NA
"3857","649590",2167.19999999925,17,"male",39,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical","n",1,2,0
"3858","649590",1590.70000000298,70,"male",39,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical","n",1,3,0
"3859","649590",1406,78,"male",39,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical","n",1,4,0
"3860","649590",2592.5,113,"male",39,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical","n",1,5,0
"3861","649590",8576.39999999851,15,"male",39,"english","no","no","This is the boy that the cop who was leading the operation beat up","TS 1","Intrusive Resumption","grammatical","c",1,1,NA
"3862","649590",3650.39999999851,25,"male",39,"english","no","no","This is the boy that the cop who was leading the operation beat up","TS 1","Intrusive Resumption","grammatical","c",1,2,0
"3863","649590",2343.89999999851,44,"male",39,"english","no","no","This is the boy that the cop who was leading the operation beat up","TS 1","Intrusive Resumption","grammatical","c",1,3,0
"3864","649590",5207.30000000075,48,"male",39,"english","no","no","This is the boy that the cop who was leading the operation beat up","TS 1","Intrusive Resumption","grammatical","c",1,4,0
"3865","649590",2336.30000000075,51,"male",39,"english","no","no","This is the boy that the cop who was leading the operation beat up","TS 1","Intrusive Resumption","grammatical","c",1,5,0
"3866","649590",1777.19999999925,57,"male",39,"english","no","no","This is the boy that the cop who was leading the operation beat up","TS 1","Intrusive Resumption","grammatical","c",1,6,0
"3867","649590",2759.29999999702,79,"male",39,"english","no","no","This is the boy that the cop who was leading the operation beat up","TS 1","Intrusive Resumption","grammatical","c",1,7,0
"3868","649590",3600.30000000075,81,"male",39,"english","no","no","This is the boy that the cop who was leading the operation beat up","TS 1","Intrusive Resumption","grammatical","c",1,8,0
"3869","649590",4322.90000000224,90,"male",39,"english","no","no","This is the boy that the cop who was leading the operation beat up","TS 1","Intrusive Resumption","grammatical","c",1,9,0
"3870","649590",2052.80000000075,96,"male",39,"english","no","no","This is the boy that the cop who was leading the operation beat up","TS 1","Intrusive Resumption","grammatical","c",1,10,0
"3871","649590",5076.60000000149,5,"male",39,"english","no","no","This is the competition that the athletes who were feeling tired gave it up","TS 10","Intrusive Resumption","ungrammatical","n",1,1,NA
"3872","649590",3213.5,14,"male",39,"english","no","no","This is the competition that the athletes who were feeling tired gave it up","TS 10","Intrusive Resumption","ungrammatical","n",1,2,0
"3873","649590",3168.09999999776,27,"male",39,"english","no","no","This is the competition that the athletes who were feeling tired gave it up","TS 10","Intrusive Resumption","ungrammatical","n",1,3,0
"3874","649590",2675.80000000075,30,"male",39,"english","no","no","This is the competition that the athletes who were feeling tired gave it up","TS 10","Intrusive Resumption","ungrammatical","n",1,4,0
"3875","649590",2501.89999999851,32,"male",39,"english","no","no","This is the competition that the athletes who were feeling tired gave it up","TS 10","Intrusive Resumption","ungrammatical","n",1,5,0
"3876","649590",4460.69999999925,45,"male",39,"english","no","no","This is the competition that the athletes who were feeling tired gave it up","TS 10","Intrusive Resumption","ungrammatical","n",1,6,0
"3877","649590",5332.79999999702,50,"male",39,"english","no","no","This is the competition that the athletes who were feeling tired gave it up","TS 10","Intrusive Resumption","ungrammatical","n",1,7,0
"3878","649590",2499.70000000298,71,"male",39,"english","no","no","This is the competition that the athletes who were feeling tired gave it up","TS 10","Intrusive Resumption","ungrammatical","n",1,8,0
"3879","649590",1872.60000000149,76,"male",39,"english","no","no","This is the competition that the athletes who were feeling tired gave it up","TS 10","Intrusive Resumption","ungrammatical","n",1,9,0
"3880","649590",2373.89999999851,102,"male",39,"english","no","no","This is the competition that the athletes who were feeling tired gave it up","TS 10","Intrusive Resumption","ungrammatical","n",1,10,0
"3881","649590",3548,6,"male",39,"english","no","no","This is the girl that the child who was playing with the doll loved","TS 2","Intrusive Resumption","grammatical","n",0,1,NA
"3882","649590",5669.80000000075,38,"male",39,"english","no","no","This is the girl that the child who was playing with the doll loved","TS 2","Intrusive Resumption","grammatical","c",1,2,1
"3883","649590",4767.80000000075,42,"male",39,"english","no","no","This is the girl that the child who was playing with the doll loved","TS 2","Intrusive Resumption","grammatical","c",1,3,0
"3884","649590",5148.60000000149,46,"male",39,"english","no","no","This is the girl that the child who was playing with the doll loved","TS 2","Intrusive Resumption","grammatical","c",1,4,0
"3885","649590",2991.30000000075,56,"male",39,"english","no","no","This is the girl that the child who was playing with the doll loved","TS 2","Intrusive Resumption","grammatical","c",1,5,0
"3886","649590",7479.70000000298,68,"male",39,"english","no","no","This is the girl that the child who was playing with the doll loved","TS 2","Intrusive Resumption","grammatical","c",1,6,0
"3887","649590",4052.10000000149,69,"male",39,"english","no","no","This is the girl that the child who was playing with the doll loved","TS 2","Intrusive Resumption","grammatical","c",1,7,0
"3888","649590",2247.60000000149,85,"male",39,"english","no","no","This is the girl that the child who was playing with the doll loved","TS 2","Intrusive Resumption","grammatical","c",1,8,0
"3889","649590",2814.89999999851,88,"male",39,"english","no","no","This is the girl that the child who was playing with the doll loved","TS 2","Intrusive Resumption","grammatical","c",1,9,0
"3890","649590",4809.89999999851,114,"male",39,"english","no","no","This is the girl that the child who was playing with the doll loved","TS 2","Intrusive Resumption","grammatical","c",1,10,0
