workerid,age,gender,item,rating
P10,48,Male,magic_bullet,7
P10,48,Male,walking_encyclopedia,7
P10,48,Male,old_hat,7
P10,48,Male,clean_slate,7
P10,48,Male,broken_heart,7
P10,48,Male,elephant_ears,4
P10,48,Male,chopping_block,7
P10,48,Male,dead_face,4
P10,48,Male,sitting_duck,7
P10,48,Male,chicken_legs,7
P10,48,Male,bullet_point,1
P10,48,Male,cool_head,4
P10,48,Male,love_handles,7
P10,48,Male,firm_deadline,4
P10,48,Male,firm_hand,4
P10,48,Male,bitter_truth,4
P10,48,Male,black_widow,7
P10,48,Male,straight_arrow,7
P10,48,Male,smooth_sailing,7
P10,48,Male,cloud_nine,7
P10,48,Male,gold_nugget,7
P10,48,Male,blue_blood,7
P10,48,Male,melting_pot,7
P10,48,Male,bucket_list,7
P10,48,Male,floating_shelf,4
P10,48,Male,foot_soldiers,7
P10,48,Male,bubbly_personality,4
P10,48,Male,almond_eyes,4
P10,48,Male,velvet_skin,4
P10,48,Male,icy_look,4
P10,48,Male,glass_river,4
P10,48,Male,sharp_scent,4
P10,48,Male,penguin_huddle,7
P10,48,Male,spider_plank,7
P10,48,Male,family_tree,4
P10,48,Male,sharp_mind,4
P10,48,Male,sly_fox,7
P10,48,Male,love_triangle,7
P10,48,Male,love_bug,7
P10,48,Male,brain_fog,4
P10,48,Male,hot_mess,4
P10,48,Male,green_thumb,4
P10,48,Male,spring_roll,1
P10,48,Male,star_jump,1
P10,48,Male,square_meal,4
P10,48,Male,pink_noise,4
P10,48,Male,money_laundering,7
P10,48,Male,empty_nest,7
P10,48,Male,sugar_baby,7
P10,48,Male,trophy_wife,4
P10,48,Male,smart_pants,7
P10,48,Male,nodding_leaves,4
P10,48,Male,rocky_end,4
P10,48,Male,lukewarm_reception,4
P10,48,Male,lonely_oval,4
P10,48,Male,tender_sky,4
P10,48,Male,milk_moustache,4
P10,48,Male,mother_cell,4
P10,48,Male,night_owl,7
P10,48,Male,bad_blood,7
P10,48,Male,baby_blues,7
P10,48,Male,ninja_writing,4
P10,48,Male,media_storm,4
P10,48,Male,peak_hours,4
P10,48,Male,hidden_gem,7
P10,48,Male,weak_argument,4
P10,48,Male,umbrella_term,4
P10,48,Male,tiger_parents,4
P10,48,Male,crowd_surfing,4
P10,48,Male,social_butterfly,4
P10,48,Male,white_blanket,7
P10,48,Male,magnetic_attraction,4
P10,48,Male,soft_skills,4
P10,48,Male,tough_cookie,7
P10,48,Male,bad_egg,7
P10,48,Male,late_bloomer,7
P10,48,Male,skeleton_crew,7
P10,48,Male,baby_fever,7
P10,48,Male,sweet_spot,4
P10,48,Male,naked_eye,4
P10,48,Male,smart_cookie,7
P10,48,Male,online_scrub,4
P10,48,Male,baby_shower,7
P10,48,Male,juicy_gossip,4
P10,48,Male,rebound_effect,1
P10,48,Male,test_bed,4
P10,48,Male,monkey_business,7
P10,48,Male,sugar_daddy,7
P10,48,Male,eye_candy,7
P10,48,Male,paddle_brush,1
P10,48,Male,rotting_education,4
P10,48,Male,hot_seat,4
P10,48,Male,memory_lane,7
P10,48,Male,kitten_heel,2
P10,48,Male,hen_party,4
P10,48,Male,tent_dress,4
P10,48,Male,monkey_dance,4
P10,48,Male,helicopter_parent,4
P10,48,Male,emotional_rollercoaster,7
P10,48,Male,silent_wound,7
P10,48,Male,bad_seed,7
P10,48,Male,fragrant_shadow,7
P10,48,Male,arm_candy,7
P10,48,Male,pyramid_scheme,4
P10,48,Male,mermaid_dress,4
P10,48,Male,shivering_life,4
P10,48,Male,tube_top,1
P10,48,Male,early_bird,7
P10,48,Male,lone_wolf,7
P10,48,Male,panda_eye,4
P10,48,Male,toxic_person,4
P10,48,Male,hourglass_figure,4
P10,48,Male,delicate_flower,7
P10,48,Male,lightning_reflexes,4
P10,48,Male,warm_welcome,4
P10,48,Male,sunny_disposition,4
P10,48,Male,lazy_eye,4
P10,48,Male,fish_fingers,7
P10,48,Male,home_bird,7
P10,48,Male,social_bubble,4
P10,48,Male,beer_goggles,7
P10,48,Male,wine_legs,4
P10,48,Male,movie_star,4
P10,48,Male,old_flame,7
P10,48,Male,gentle_art,4
P10,48,Male,seamless_recovery,4
P10,48,Male,pie_chart,4
P10,48,Male,old_dinosaur,7
P10,48,Male,happy_dawn,4
P10,48,Male,golden_hour,7
P10,48,Male,couch_potato,7
P10,48,Male,tunnel_vision,4
P10,48,Male,molten_sound,4
P10,48,Male,poker_face,4
P10,48,Male,sports_clown,7
P10,48,Male,lawnmower_parents,4
P10,48,Male,grey_face,4
P10,48,Male,gold_standard,4
P10,48,Male,hungry_mind,7
P10,48,Male,plum_job,4
P10,48,Male,social_ladder,7
P10,48,Male,rough_day,4
P10,48,Male,restaurant_chain,4
P10,48,Male,shark_lawyer,4
P10,48,Male,white_noise,4
P10,48,Male,happy_hour,4
P10,48,Male,innocent_lamb,7
P10,48,Male,road_dog,7
P10,48,Male,small_talk,4
P10,48,Male,sweet_tooth,7
P10,48,Male,strawberry_legs,7
P10,48,Male,unkempt_afternoon,4
P10,48,Male,pool_noodle,3
P10,48,Male,eye_bags,4
P10,48,Male,fresh_courage,4
P10,48,Male,moral_compass,7
P10,48,Male,cabin_fever,7
P10,48,Male,bad_apple,7
P10,48,Male,plaster_shackle,4
P10,48,Male,open_mind,4
P10,48,Male,wiggle_room,4
P10,48,Male,virgin_drink,4
P10,48,Male,ghost_town,4
P10,48,Male,ugly_truth,4
P10,48,Male,drug_mule,7
P10,48,Male,impatient_machinery,4
P10,48,Male,busy_bee,7
P10,48,Male,office_monkey,7
P10,48,Male,hair_donut,4
P10,48,Male,hot_spot,4
P10,48,Male,meat_puppet,7
P10,48,Male,nuclear_anger,4
P10,48,Male,party_pooper,7
P10,48,Male,cool_cat,7
P10,48,Male,killer_presentation,4
P10,48,Male,cash_cow,7
P12,62,Male,black_sheep,7
P12,62,Male,silver_lining,6
P12,62,Male,long_fuse,6
P12,62,Male,black_widow,7
P12,62,Male,dirty_dance,4
P12,62,Male,golden_egg,5
P12,62,Male,holy_grail,5
P12,62,Male,golden_goose,6
P12,62,Male,deep_love,3
P12,62,Male,burning_moment,4
P12,62,Male,broken_face,5
P12,62,Male,chopping_block,4
P12,62,Male,bare_bones,6
P12,62,Male,golden_river,7
P12,62,Male,dragon_teacher,4
P12,62,Male,crocodile_tears,3
P12,62,Male,broken_heart,3
P12,62,Male,wild_west,4
P12,62,Male,dead_end,5
P12,62,Male,love_handles,2
P12,62,Male,bitter_pill,5
P12,62,Male,walking_encyclopedia,2
P12,62,Male,gold_nugget,4
P12,62,Male,rabbit_hole,5
P12,62,Male,cool_head,2
P12,62,Male,blind_date,2
P12,62,Male,soft_spot,2
P12,62,Male,dead_metaphor,2
P12,62,Male,muffin_top,4
P12,62,Male,butter_fingers,5
P12,62,Male,hot_water,4
P12,62,Male,acid_test,3
P12,62,Male,burning_question,5
P12,62,Male,bucket_list,1
P12,62,Male,forbidden_fruit,2
P12,62,Male,mad_slap,3
P12,62,Male,dry_laugh,1
P12,62,Male,floor_effect,2
P12,62,Male,firm_hand,3
P12,62,Male,black_box,4
P12,62,Male,sweet_pea,5
P12,62,Male,raging_bull,5
P12,62,Male,smoking_gun,6
P12,62,Male,dirty_mouth,4
P12,62,Male,glass_ceiling,6
P12,62,Male,flash_sale,2
P12,62,Male,cold_feet,2
P12,62,Male,soft_landing,2
P12,62,Male,wild_dog,3
P12,62,Male,big_brother,5
P12,62,Male,eagle_eyes,5
P12,62,Male,hot_potato,3
P12,62,Male,blind_eye,2
P12,62,Male,black_swan,5
P12,62,Male,cheese_writing,5
P12,62,Male,dirty_laundry,6
P12,62,Male,bear_hug,2
P12,62,Male,bitter_truth,3
P12,62,Male,magic_bullet,5
P12,62,Male,low_key,2
P12,62,Male,dead_face,2
P12,62,Male,clear_intention,1
P12,62,Male,cloud_nine,6
P12,62,Male,dead_silence,2
P12,62,Male,foggy_memory,6
P12,62,Male,short_fuse,5
P12,62,Male,chicken_feed,4
P12,62,Male,mother_lode,2
P12,62,Male,flat_art,3
P12,62,Male,cross_fire,2
P12,62,Male,dark_personality,3
P12,62,Male,big_fish,6
P12,62,Male,green_light,3
P12,62,Male,blank_sleep,1
P12,62,Male,elephant_ears,2
P12,62,Male,dirty_money,4
P12,62,Male,cold_turkey,6
P12,62,Male,burning_ambition,3
P12,62,Male,bubbly_personality,4
P12,62,Male,lame_duck,6
P12,62,Male,rug_rats,5
P12,62,Male,thin_ice,5
P12,62,Male,deep_water,5
P12,62,Male,sitting_duck,4
P12,62,Male,black_market,2
P12,62,Male,curtain_bangs,2
P12,62,Male,bumpy_life,3
P12,62,Male,angry_sea,3
P12,62,Male,firm_deadline,1
P12,62,Male,punching_ball,3
P12,62,Male,running_head,3
P12,62,Male,dry_buzz,2
P12,62,Male,hot_head,3
P12,62,Male,clean_slate,3
P12,62,Male,salty_dog,5
P12,62,Male,ice_breaker,6
P12,62,Male,black_humour,3
P12,62,Male,red_flag,2
P12,62,Male,death_burger,6
P12,62,Male,cold_fish,6
P12,62,Male,fan_brush,1
P12,62,Male,old_hat,5
P12,62,Male,dead_match,4
P12,62,Male,dark_life,2
P12,62,Male,wet_blanket,6
P12,62,Male,gold_digger,5
P12,62,Male,foot_soldiers,2
P12,62,Male,big_cheese,5
P12,62,Male,rising_star,5
P12,62,Male,blue_blood,6
P12,62,Male,chain_reaction,4
P12,62,Male,straight_arrow,5
P12,62,Male,ugly_duckling,5
P12,62,Male,bright_student,1
P12,62,Male,bottomless_pit,6
P12,62,Male,cake_face,3
P12,62,Male,bat_wings,4
P12,62,Male,smooth_sailing,5
P12,62,Male,ballpark_figure,2
P12,62,Male,iron_fist,5
P12,62,Male,stalking_horse,5
P12,62,Male,flaky_idea,4
P12,62,Male,bulletproof_argument,5
P12,62,Male,dead_act,5
P12,62,Male,sock_puppet,6
P12,62,Male,third_eye,6
P12,62,Male,golden_heart,5
P12,62,Male,chicken_legs,4
P12,62,Male,firefly_eyes,6
P12,62,Male,last_straw,3
P12,62,Male,lip_service,2
P12,62,Male,floating_shelf,1
P12,62,Male,almond_eyes,1
P12,62,Male,rare_bird,4
P12,62,Male,closed_mind,2
P12,62,Male,road_hog,3
P12,62,Male,sixth_sense,5
P12,62,Male,ceiling_effect,2
P12,62,Male,cold_iron,6
P12,62,Male,dark_thoughts,2
P12,62,Male,blue_moon,3
P12,62,Male,brilliant_idea,2
P12,62,Male,crooked_math,5
P12,62,Male,bright_side,6
P12,62,Male,stumbling_block,3
P12,62,Male,bullet_point,2
P12,62,Male,melting_pot,6
P12,62,Male,small_potatoes,4
P12,62,Male,baby_steps,2
P12,62,Male,dirty_job,3
P12,62,Male,slam_dunk,4
P12,62,Male,bitter_end,2
P12,62,Male,grey_face,3
P12,62,Male,lazy_eye,1
P12,62,Male,fish_fingers,3
P12,62,Male,hot_mess,3
P12,62,Male,sugar_daddy,5
P12,62,Male,bad_blood,4
P12,62,Male,happy_hour,3
P12,62,Male,sly_fox,5
P12,62,Male,skeleton_crew,2
P12,62,Male,bad_egg,5
P12,62,Male,white_blanket,6
P12,62,Male,juicy_gossip,4
P12,62,Male,milk_moustache,1
P12,62,Male,virgin_drink,3
P12,62,Male,silent_wound,3
P12,62,Male,rotting_education,4
P12,62,Male,drug_mule,3
P12,62,Male,early_bird,5
P12,62,Male,social_butterfly,5
P12,62,Male,social_ladder,3
P12,62,Male,fragrant_shadow,4
P12,62,Male,panda_eye,5
P12,62,Male,sports_clown,2
P12,62,Male,busy_bee,5
P12,62,Male,brain_fog,2
P12,62,Male,trophy_wife,5
P12,62,Male,pool_noodle,4
P12,62,Male,delicate_flower,5
P12,62,Male,beer_goggles,2
P12,62,Male,tube_top,1
P12,62,Male,cool_cat,5
P12,62,Male,restaurant_chain,2
P12,62,Male,lonely_oval,3
P12,62,Male,killer_presentation,5
P12,62,Male,night_owl,5
P12,62,Male,online_scrub,3
P12,62,Male,peak_hours,2
P12,62,Male,eye_bags,1
P12,62,Male,impatient_machinery,5
P12,62,Male,sharp_scent,1
P12,62,Male,fresh_courage,6
P12,62,Male,star_jump,3
P12,62,Male,penguin_huddle,2
P12,62,Male,mermaid_dress,3
P12,62,Male,old_dinosaur,5
P12,62,Male,mother_cell,2
P12,62,Male,tender_sky,6
P12,62,Male,eye_candy,5
P12,62,Male,ninja_writing,6
P12,62,Male,baby_blues,4
P12,62,Male,family_tree,2
P12,62,Male,spider_plank,2
P12,62,Male,wiggle_room,5
P12,62,Male,media_storm,4
P12,62,Male,pyramid_scheme,3
P12,62,Male,smart_cookie,5
P12,62,Male,rough_day,2
P12,62,Male,green_thumb,2
P12,62,Male,wine_legs,4
P12,62,Male,square_meal,3
P12,62,Male,paddle_brush,1
P12,62,Male,nuclear_anger,5
P12,62,Male,baby_shower,3
P12,62,Male,rebound_effect,2
P12,62,Male,unkempt_afternoon,6
P12,62,Male,gold_standard,3
P12,62,Male,road_dog,5
P12,62,Male,cabin_fever,4
P12,62,Male,molten_sound,6
P12,62,Male,pie_chart,1
P12,62,Male,bad_apple,5
P12,62,Male,party_pooper,3
P12,62,Male,plum_job,3
P12,62,Male,magnetic_attraction,5
P12,62,Male,smart_pants,5
P12,62,Male,love_bug,6
P12,62,Male,couch_potato,5
P12,62,Male,cash_cow,5
P12,62,Male,gentle_art,3
P12,62,Male,sunny_disposition,2
P12,62,Male,ugly_truth,5
P12,62,Male,strawberry_legs,3
P12,62,Male,monkey_business,6
P12,62,Male,lone_wolf,4
P12,62,Male,emotional_rollercoaster,5
P12,62,Male,seamless_recovery,3
P12,62,Male,sugar_baby,6
P12,62,Male,shark_lawyer,5
P12,62,Male,tunnel_vision,1
P12,62,Male,umbrella_term,3
P12,62,Male,toxic_person,3
P12,62,Male,social_bubble,5
P12,62,Male,hot_seat,4
P12,62,Male,sharp_mind,2
P12,62,Male,poker_face,3
P12,62,Male,ghost_town,4
P12,62,Male,hair_donut,3
P12,62,Male,baby_fever,5
P12,62,Male,hen_party,6
P12,62,Male,old_flame,5
P12,62,Male,shivering_life,5
P12,62,Male,bad_seed,6
P12,62,Male,money_laundering,6
P12,62,Male,soft_skills,3
P12,62,Male,test_bed,3
P12,62,Male,pink_noise,3
P12,62,Male,naked_eye,5
P12,62,Male,love_triangle,2
P12,62,Male,sweet_spot,3
P12,62,Male,tent_dress,2
P12,62,Male,small_talk,2
P12,62,Male,tiger_parents,5
P12,62,Male,velvet_skin,2
P12,62,Male,movie_star,3
P12,62,Male,meat_puppet,5
P12,62,Male,helicopter_parent,5
P12,62,Male,arm_candy,6
P12,62,Male,warm_welcome,2
P12,62,Male,plaster_shackle,5
P12,62,Male,hot_spot,3
P12,62,Male,memory_lane,6
P12,62,Male,late_bloomer,6
P12,62,Male,weak_argument,1
P12,62,Male,nodding_leaves,5
P12,62,Male,home_bird,5
P12,62,Male,moral_compass,3
P12,62,Male,hungry_mind,4
P12,62,Male,tough_cookie,5
P12,62,Male,rocky_end,6
P12,62,Male,monkey_dance,2
P12,62,Male,hidden_gem,5
P12,62,Male,hourglass_figure,2
P12,62,Male,happy_dawn,3
P12,62,Male,innocent_lamb,5
P12,62,Male,lawnmower_parents,6
P12,62,Male,open_mind,2
P12,62,Male,sweet_tooth,3
P12,62,Male,kitten_heel,4
P12,62,Male,glass_river,2
P12,62,Male,icy_look,3
P12,62,Male,lightning_reflexes,3
P12,62,Male,spring_roll,2
P12,62,Male,lukewarm_reception,3
P12,62,Male,white_noise,2
P12,62,Male,empty_nest,5
P12,62,Male,golden_hour,3
P12,62,Male,office_monkey,5
P12,62,Male,crowd_surfing,2
P24,43,male,smooth_sailing,6
P24,43,male,green_light,7
P24,43,male,black_market,4
P24,43,male,sock_puppet,6
P24,43,male,old_hat,6
P24,43,male,thin_ice,6
P24,43,male,dead_metaphor,3
P24,43,male,rug_rats,6
P24,43,male,bottomless_pit,5
P24,43,male,flash_sale,4
P24,43,male,foot_soldiers,4
P24,43,male,dirty_job,2
P24,43,male,blue_blood,5
P24,43,male,bitter_end,3
P24,43,male,mother_lode,4
P24,43,male,dirty_laundry,6
P24,43,male,dirty_mouth,4
P24,43,male,cold_fish,6
P24,43,male,hot_water,6
P24,43,male,brilliant_idea,2
P24,43,male,dead_face,4
P24,43,male,soft_spot,5
P24,43,male,black_widow,6
P24,43,male,blank_sleep,3
P24,43,male,bitter_truth,2
P24,43,male,sweet_pea,6
P24,43,male,love_handles,5
P24,43,male,black_box,6
P24,43,male,cross_fire,5
P24,43,male,bat_wings,7
P24,43,male,chopping_block,5
P24,43,male,dark_life,3
P24,43,male,golden_river,6
P24,43,male,stumbling_block,3
P24,43,male,black_humour,3
P24,43,male,rabbit_hole,6
P24,43,male,bulletproof_argument,5
P24,43,male,sixth_sense,4
P24,43,male,short_fuse,6
P24,43,male,ice_breaker,6
P24,43,male,gold_digger,6
P24,43,male,dry_buzz,1
P24,43,male,blind_date,5
P24,43,male,firefly_eyes,7
P24,43,male,bitter_pill,4
P24,43,male,elephant_ears,2
P24,43,male,dead_match,4
P24,43,male,iron_fist,5
P24,43,male,almond_eyes,2
P24,43,male,raging_bull,5
P24,43,male,hot_potato,6
P24,43,male,bear_hug,5
P24,43,male,straight_arrow,6
P24,43,male,wet_blanket,6
P24,43,male,crocodile_tears,6
P24,43,male,golden_egg,6
P24,43,male,deep_water,6
P24,43,male,dry_laugh,2
P24,43,male,hot_head,3
P24,43,male,blind_eye,4
P24,43,male,last_straw,5
P24,43,male,baby_steps,5
P24,43,male,salty_dog,6
P24,43,male,punching_ball,5
P24,43,male,fan_brush,1
P24,43,male,bucket_list,6
P24,43,male,dead_act,4
P24,43,male,running_head,3
P24,43,male,floating_shelf,2
P24,43,male,bubbly_personality,3
P24,43,male,foggy_memory,4
P24,43,male,dragon_teacher,5
P24,43,male,long_fuse,5
P24,43,male,eagle_eyes,6
P24,43,male,sitting_duck,6
P24,43,male,cheese_writing,5
P24,43,male,cold_turkey,6
P24,43,male,slam_dunk,6
P24,43,male,ceiling_effect,4
P24,43,male,chain_reaction,4
P24,43,male,firm_deadline,2
P24,43,male,butter_fingers,6
P24,43,male,big_brother,5
P24,43,male,cold_feet,5
P24,43,male,deep_love,3
P24,43,male,broken_face,4
P24,43,male,rare_bird,6
P24,43,male,black_sheep,6
P24,43,male,glass_ceiling,6
P24,43,male,magic_bullet,6
P24,43,male,cold_iron,6
P24,43,male,melting_pot,6
P24,43,male,bumpy_life,5
P24,43,male,chicken_legs,5
P24,43,male,ballpark_figure,6
P24,43,male,burning_ambition,4
P24,43,male,gold_nugget,6
P24,43,male,dark_thoughts,3
P24,43,male,cake_face,5
P24,43,male,dark_personality,3
P24,43,male,flaky_idea,5
P24,43,male,closed_mind,5
P24,43,male,black_swan,7
P24,43,male,third_eye,5
P24,43,male,broken_heart,5
P24,43,male,walking_encyclopedia,7
P24,43,male,wild_dog,6
P24,43,male,wild_west,7
P24,43,male,soft_landing,5
P24,43,male,stalking_horse,6
P24,43,male,lip_service,4
P24,43,male,crooked_math,5
P24,43,male,clean_slate,4
P24,43,male,clear_intention,1
P24,43,male,cloud_nine,6
P24,43,male,floor_effect,4
P24,43,male,red_flag,6
P24,43,male,golden_goose,6
P24,43,male,dirty_money,5
P24,43,male,bullet_point,2
P24,43,male,bright_side,4
P24,43,male,mad_slap,6
P24,43,male,curtain_bangs,4
P24,43,male,ugly_duckling,6
P24,43,male,low_key,5
P24,43,male,small_potatoes,6
P24,43,male,silver_lining,5
P24,43,male,burning_question,4
P24,43,male,big_cheese,6
P24,43,male,holy_grail,6
P24,43,male,flat_art,4
P24,43,male,cool_head,4
P24,43,male,forbidden_fruit,6
P24,43,male,bright_student,4
P24,43,male,muffin_top,7
P24,43,male,dirty_dance,4
P24,43,male,acid_test,7
P24,43,male,burning_moment,4
P24,43,male,smoking_gun,6
P24,43,male,firm_hand,5
P24,43,male,dead_end,5
P24,43,male,lame_duck,6
P24,43,male,rising_star,5
P24,43,male,blue_moon,6
P24,43,male,chicken_feed,7
P24,43,male,bare_bones,6
P24,43,male,golden_heart,5
P24,43,male,road_hog,6
P24,43,male,angry_sea,5
P24,43,male,dead_silence,4
P24,43,male,big_fish,7
P24,43,male,death_burger,5
P24,43,male,lone_wolf,6
P24,43,male,strawberry_legs,5
P24,43,male,sweet_tooth,6
P24,43,male,baby_shower,6
P24,43,male,rebound_effect,4
P24,43,male,bad_egg,7
P24,43,male,road_dog,5
P24,43,male,toxic_person,5
P24,43,male,sly_fox,6
P24,43,male,old_dinosaur,6
P24,43,male,old_flame,6
P24,43,male,wiggle_room,5
P24,43,male,office_monkey,6
P24,43,male,white_blanket,4
P24,43,male,glass_river,4
P24,43,male,hourglass_figure,5
P24,43,male,bad_blood,5
P24,43,male,restaurant_chain,3
P24,43,male,emotional_rollercoaster,5
P24,43,male,helicopter_parent,6
P24,43,male,eye_candy,6
P24,43,male,happy_dawn,4
P24,43,male,velvet_skin,5
P24,43,male,gold_standard,4
P24,43,male,fresh_courage,4
P24,43,male,umbrella_term,5
P24,43,male,family_tree,5
P24,43,male,cabin_fever,6
P24,43,male,star_jump,3
P24,43,male,shivering_life,5
P24,43,male,baby_fever,6
P24,43,male,lazy_eye,4
P24,43,male,naked_eye,5
P24,43,male,soft_skills,3
P24,43,male,hair_donut,4
P24,43,male,nodding_leaves,4
P24,43,male,bad_apple,6
P24,43,male,crowd_surfing,5
P24,43,male,love_bug,6
P24,43,male,green_thumb,6
P24,43,male,innocent_lamb,6
P24,43,male,small_talk,5
P24,43,male,sharp_scent,3
P24,43,male,love_triangle,5
P24,43,male,rough_day,3
P24,43,male,early_bird,6
P24,43,male,mermaid_dress,4
P24,43,male,ghost_town,5
P24,43,male,drug_mule,4
P24,43,male,memory_lane,5
P24,43,male,poker_face,5
P24,43,male,penguin_huddle,6
P24,43,male,couch_potato,7
P24,43,male,killer_presentation,4
P24,43,male,hidden_gem,5
P24,43,male,social_butterfly,6
P24,43,male,media_storm,4
P24,43,male,peak_hours,4
P24,43,male,night_owl,6
P24,43,male,spring_roll,2
P24,43,male,virgin_drink,6
P24,43,male,arm_candy,6
P24,43,male,rotting_education,5
P24,43,male,skeleton_crew,6
P24,43,male,impatient_machinery,4
P24,43,male,milk_moustache,3
P24,43,male,delicate_flower,6
P24,43,male,silent_wound,5
P24,43,male,trophy_wife,5
P24,43,male,pyramid_scheme,4
P24,43,male,sweet_spot,5
P24,43,male,test_bed,5
P24,43,male,spider_plank,4
P24,43,male,weak_argument,4
P24,43,male,sports_clown,5
P24,43,male,tiger_parents,6
P24,43,male,icy_look,5
P24,43,male,brain_fog,4
P24,43,male,fragrant_shadow,4
P24,43,male,tent_dress,3
P24,43,male,movie_star,2
P24,43,male,social_bubble,5
P24,43,male,pink_noise,5
P24,43,male,plaster_shackle,5
P24,43,male,happy_hour,5
P24,43,male,fish_fingers,5
P24,43,male,warm_welcome,4
P24,43,male,rocky_end,5
P24,43,male,hot_seat,6
P24,43,male,ugly_truth,5
P24,43,male,tender_sky,5
P24,43,male,social_ladder,5
P24,43,male,monkey_business,6
P24,43,male,eye_bags,4
P24,43,male,late_bloomer,5
P24,43,male,money_laundering,5
P24,43,male,empty_nest,5
P24,43,male,juicy_gossip,5
P24,43,male,square_meal,6
P24,43,male,cool_cat,6
P24,43,male,lawnmower_parents,6
P24,43,male,monkey_dance,4
P24,43,male,sugar_daddy,6
P24,43,male,panda_eye,5
P24,43,male,lukewarm_reception,4
P24,43,male,lonely_oval,4
P24,43,male,smart_cookie,6
P24,43,male,lightning_reflexes,4
P24,43,male,online_scrub,3
P24,43,male,kitten_heel,5
P24,43,male,seamless_recovery,3
P24,43,male,open_mind,4
P24,43,male,plum_job,6
P24,43,male,sharp_mind,5
P24,43,male,baby_blues,5
P24,43,male,ninja_writing,5
P24,43,male,hungry_mind,5
P24,43,male,tube_top,3
P24,43,male,busy_bee,6
P24,43,male,hen_party,6
P24,43,male,white_noise,4
P24,43,male,magnetic_attraction,5
P24,43,male,sugar_baby,5
P24,43,male,smart_pants,6
P24,43,male,grey_face,3
P24,43,male,gentle_art,4
P24,43,male,pie_chart,3
P24,43,male,party_pooper,5
P24,43,male,moral_compass,5
P24,43,male,golden_hour,5
P24,43,male,meat_puppet,6
P24,43,male,home_bird,6
P24,43,male,pool_noodle,4
P24,43,male,hot_spot,5
P24,43,male,bad_seed,6
P24,43,male,mother_cell,4
P24,43,male,paddle_brush,3
P24,43,male,tough_cookie,6
P24,43,male,tunnel_vision,3
P24,43,male,cash_cow,6
P24,43,male,beer_goggles,6
P24,43,male,hot_mess,6
P24,43,male,sunny_disposition,5
P24,43,male,nuclear_anger,6
P24,43,male,shark_lawyer,6
P24,43,male,molten_sound,6
P24,43,male,unkempt_afternoon,4
P24,43,male,wine_legs,5
P7,46,female,gold_nugget,7
P7,46,female,floor_effect,6
P7,46,female,flat_art,2
P7,46,female,cool_head,5
P7,46,female,cheese_writing,6
P7,46,female,chicken_legs,5
P7,46,female,burning_moment,6
P7,46,female,clean_slate,4
P7,46,female,walking_encyclopedia,7
P7,46,female,low_key,7
P7,46,female,big_cheese,7
P7,46,female,blank_sleep,2
P7,46,female,smooth_sailing,6
P7,46,female,bucket_list,4
P7,46,female,bitter_end,3
P7,46,female,black_market,4
P7,46,female,black_humour,4
P7,46,female,dead_end,6
P7,46,female,butter_fingers,7
P7,46,female,burning_ambition,4
P7,46,female,rare_bird,7
P7,46,female,cake_face,2
P7,46,female,curtain_bangs,4
P7,46,female,mad_slap,7
P7,46,female,ugly_duckling,6
P7,46,female,bulletproof_argument,5
P7,46,female,chicken_feed,7
P7,46,female,bubbly_personality,4
P7,46,female,flash_sale,3
P7,46,female,dark_thoughts,3
P7,46,female,big_brother,7
P7,46,female,running_head,5
P7,46,female,elephant_ears,1
P7,46,female,dark_personality,3
P7,46,female,lip_service,3
P7,46,female,gold_digger,4
P7,46,female,death_burger,3
P7,46,female,dead_match,5
P7,46,female,rug_rats,7
P7,46,female,chopping_block,7
P7,46,female,burning_question,4
P7,46,female,forbidden_fruit,5
P7,46,female,ceiling_effect,5
P7,46,female,red_flag,7
P7,46,female,golden_river,7
P7,46,female,dark_life,3
P7,46,female,muffin_top,7
P7,46,female,bumpy_life,5
P7,46,female,bear_hug,4
P7,46,female,sweet_pea,7
P7,46,female,dead_face,3
P7,46,female,road_hog,5
P7,46,female,mother_lode,3
P7,46,female,deep_water,7
P7,46,female,lame_duck,7
P7,46,female,silver_lining,7
P7,46,female,blind_date,3
P7,46,female,golden_egg,7
P7,46,female,firefly_eyes,7
P7,46,female,blind_eye,4
P7,46,female,dirty_laundry,7
P7,46,female,firm_deadline,2
P7,46,female,black_swan,7
P7,46,female,big_fish,7
P7,46,female,bright_side,5
P7,46,female,acid_test,4
P7,46,female,last_straw,7
P7,46,female,foot_soldiers,6
P7,46,female,holy_grail,7
P7,46,female,rabbit_hole,7
P7,46,female,broken_heart,5
P7,46,female,deep_love,3
P7,46,female,dirty_job,2
P7,46,female,dragon_teacher,6
P7,46,female,sixth_sense,3
P7,46,female,black_box,7
P7,46,female,slam_dunk,6
P7,46,female,hot_water,7
P7,46,female,cold_turkey,7
P7,46,female,bat_wings,6
P7,46,female,firm_hand,6
P7,46,female,cloud_nine,7
P7,46,female,short_fuse,5
P7,46,female,salty_dog,6
P7,46,female,floating_shelf,2
P7,46,female,green_light,7
P7,46,female,thin_ice,7
P7,46,female,ballpark_figure,5
P7,46,female,dead_metaphor,7
P7,46,female,brilliant_idea,2
P7,46,female,iron_fist,7
P7,46,female,golden_goose,7
P7,46,female,magic_bullet,7
P7,46,female,cold_feet,7
P7,46,female,third_eye,7
P7,46,female,glass_ceiling,5
P7,46,female,bright_student,2
P7,46,female,cross_fire,6
P7,46,female,foggy_memory,3
P7,46,female,crooked_math,3
