participant_id,age,trial_id,stimulus,response
651652,53.0,54,grave pond,pond BY grave
651652,53.0,55,square gas,gas USES square
653586,38.0,1,stone ware,ware ABOUT stone
653586,38.0,2,pay copier,copier FOR pay
653586,38.0,3,news yard,yard ABOUT news
653586,38.0,4,start shade,start LOCATION IS shade
653586,38.0,5,stair gown,gown FOR stair
653586,38.0,6,life bulb,bulb FOR life
653586,38.0,7,wood mill,mill FOR wood
653586,38.0,8,fisher dryer,dryer DURING fisher
653586,38.0,9,role order,role HAS order
653586,38.0,10,plain tennis,plain LOCATION IS tennis
653586,38.0,11,folk hop,folk LOCATION IS hop
653586,38.0,12,low think,think CAUSES low
653586,38.0,13,glow seater,glow HAS seater
653586,38.0,14,drug bed,drug LOCATION IS bed
653586,38.0,15,sea flour,flour USES sea
653586,38.0,16,beach kind,beach LOCATION IS kind
653586,38.0,17,stair room,stair HAS room
653586,38.0,18,snow ice,ice DURING snow
653586,38.0,19,label delay,delay CAUSED BY label
653586,38.0,20,girl woman,woman MAKES girl
653586,38.0,21,path guard,path HAS guard
653586,38.0,22,worm gull,gull HAS worm
653586,38.0,23,gall top,gall LOCATION IS top
653586,38.0,24,feast taking,feast LOCATION IS taking
653586,38.0,25,folk way,folk LOCATION IS way
653586,38.0,26,east north,north BY east
653586,38.0,27,side quake,side LOCATION IS quake
653586,38.0,28,rip surf,surf HAS rip
653586,38.0,29,time comb,comb HAS time
653586,38.0,30,coal line,line FOR coal
653586,38.0,31,alder mind,mind HAS alder
653586,38.0,32,band buoy,buoy LOCATION IS band
653586,38.0,33,iron radish,radish HAS iron
653586,38.0,34,case robe,robe DERIVED FROM case
653586,38.0,35,fact soil,fact HAS soil
653586,38.0,36,jelly effect,effect IS jelly
653586,38.0,37,dash second,second FOR dash
653586,38.0,38,mouse dog,dog HAS mouse
653586,38.0,39,synth make,make DURING synth
653586,38.0,40,flour powder,powder DERIVED FROM flour
653586,38.0,41,ski skiing,skiing LOCATION IS ski
653586,38.0,42,cheese meal,meal HAS cheese
653586,38.0,43,tea time,time FOR tea
653586,38.0,44,season league,league DERIVED FROM season
653586,38.0,45,news bridge,bridge USES news
653586,38.0,46,wood fish,fish MADE OF wood
653586,38.0,47,pinch share,share CAUSED BY pinch
653586,38.0,48,cinema arch,cinema HAS arch
653586,38.0,49,epoch earner,earner MADE OF epoch
653586,38.0,50,sand soil,soil CAUSES sand
653586,38.0,51,task wool,wool FOR task
653586,38.0,52,wish bolt,bolt MAKES wish
653586,38.0,53,thumb bird,bird CAUSES thumb
653586,38.0,54,sweat band,band FOR sweat
653586,38.0,55,snow man,man MADE OF snow
654092,34.0,1,stone ware,ware USES stone
654092,34.0,2,bid seeker,seeker FOR bid
654092,34.0,3,public goon,goon FOR public
654092,34.0,4,tooth end,tooth HAS end
654092,34.0,5,neck bulb,bulb USED BY neck
654092,34.0,6,cross gear,gear MAKES cross
654092,34.0,7,tea food,food FOR tea
654092,34.0,8,stair door,door FOR stair
654092,34.0,9,leather patch,patch MADE OF leather
654092,34.0,10,photo pond,photo HAS pond
654092,34.0,11,straw gain,gain IS straw
654092,34.0,12,brick mill,mill MADE OF brick
654092,34.0,13,strap jacket,jacket HAS strap
654092,34.0,14,tea time,time FOR tea
654092,34.0,15,font giver,giver BY font
654092,34.0,16,unity pager,pager ABOUT unity
654092,34.0,17,safe flower,flower IS safe
654092,34.0,18,chair screen,chair HAS screen
654092,34.0,19,sweat band,band CAUSES sweat
654092,34.0,20,sham lead,lead DURING sham
654092,34.0,21,proof shaft,shaft BY proof
654092,34.0,22,boat sled,sled IS boat
654092,34.0,23,farm room,room USED BY farm
654092,34.0,24,mail soil,soil IS mail
654092,34.0,25,ape seed,seed USED BY ape
654092,34.0,26,snow man,man MADE OF snow
654092,34.0,27,drive phone,drive HAS phone
654092,34.0,28,stair cloth,cloth FOR stair
654092,34.0,29,row glider,glider CAUSED BY row
654092,34.0,30,god shock,shock BY god
654092,34.0,31,snap nickel,nickel CAUSES snap
654092,34.0,32,crew ship,ship FOR crew
654092,34.0,33,movie teaser,teaser CAUSED BY movie
654092,34.0,34,maple region,region FOR maple
654092,34.0,35,waist press,press FOR waist
654092,34.0,36,shuffle quest,quest ABOUT shuffle
654092,34.0,37,bishop lily,lily FOR bishop
654092,34.0,38,sugar owner,sugar HAS owner
654092,34.0,39,lark case,case ABOUT lark
654092,34.0,40,corner lark,lark BY corner
654092,34.0,41,hair time,time FOR hair
654092,34.0,42,centre grouse,grouse BY centre
654092,34.0,43,waist dress,dress FOR waist
654092,34.0,44,print well,well DURING print
654092,34.0,45,feather bound,feather HAS bound
654092,34.0,46,draw flight,flight FOR draw
654092,34.0,47,nit led,led BY nit
654092,34.0,48,kill tenant,tenant FOR kill
654092,34.0,49,dip brace,brace FOR dip
654092,34.0,50,head boat,boat HAS head
654092,34.0,51,nick vision,vision FOR nick
654092,34.0,52,pub result,result ABOUT pub
654092,34.0,53,fighter piece,piece BY fighter
654092,34.0,54,sail ship,ship HAS sail
654092,34.0,55,short racing,racing DURING short
654406,30.0,1,girl boy,boy USES girl
654406,30.0,2,fine father,father IS fine
654406,30.0,3,search trick,trick DURING search
654406,30.0,4,moon bed,bed DURING moon
654406,30.0,5,cable bush,cable LOCATION IS bush
654406,30.0,6,rear stove,stove LOCATION IS rear
654406,30.0,7,turbo fusion,fusion CAUSED BY turbo
654406,30.0,8,ice meat,meat MADE OF ice
654406,30.0,9,river hand,hand MAKES river
654406,30.0,10,paint coat,coat DERIVED FROM paint
654406,30.0,11,team ball,team HAS ball
654406,30.0,12,stone ware,ware DERIVED FROM stone
654406,30.0,13,fair ligand,ligand IS fair
654406,30.0,14,litter matter,matter ABOUT litter
654406,30.0,15,rail site,rail LOCATION IS site
654406,30.0,16,wood cab,cab MADE OF wood
654406,30.0,17,brown rating,rating CAUSED BY brown
654406,30.0,18,descent sell,sell CAUSED BY descent
654406,30.0,19,opening mass,mass HAS opening
654406,30.0,20,rail table,table LOCATION IS rail
654406,30.0,21,militia enemy,militia HAS enemy
654406,30.0,22,song boy,boy MAKES song
654406,30.0,23,girl worker,worker IS girl
654406,30.0,24,mouse storm,storm DERIVED FROM mouse
654406,30.0,25,silver teller,teller MAKES silver
654406,30.0,26,tin fish,fish LOCATION IS tin
654406,30.0,27,tea time,time FOR tea
654406,30.0,28,rail gate,rail HAS gate
654406,30.0,29,snow man,man MADE OF snow
654406,30.0,30,boat pipe,boat HAS pipe
654406,30.0,31,set weed,weed MAKES set
654406,30.0,32,protein buy,buy MADE OF protein
654406,30.0,33,lodging singer,singer LOCATION IS lodging
654406,30.0,34,sling party,party MADE OF sling
654406,30.0,35,folk loom,loom USED BY folk
654406,30.0,36,wood brush,brush MADE OF wood
654406,30.0,37,herring group,group MADE OF herring
654406,30.0,38,west scheme,scheme DERIVED FROM west
654406,30.0,39,club pond,pond MADE OF club
654406,30.0,40,pony comb,comb FOR pony
654406,30.0,41,fear stain,stain CAUSED BY fear
654406,30.0,42,char fry,fry CAUSES char
654406,30.0,43,bed tape,tape LOCATION IS bed
654406,30.0,44,back wheat,wheat ABOUT back
654406,30.0,45,back weed,weed ABOUT back
654406,30.0,46,worm street,street USED BY worm
654406,30.0,47,sword craft,craft DERIVED FROM sword
654406,30.0,48,mouse gown,gown MADE OF mouse
654406,30.0,49,black rink,rink IS black
654406,30.0,50,paint window,window USES paint
654406,30.0,51,salt mayor,mayor ABOUT salt
654406,30.0,52,chair bin,bin FOR chair
654406,30.0,53,time fish,fish USES time
654406,30.0,54,sweat band,band DURING sweat
654406,30.0,55,scare format,format CAUSES scare
654923,44.0,1,sea buoy,buoy LOCATION IS sea
654923,44.0,2,meadow luck,luck DERIVED FROM meadow
654923,44.0,3,band rock,rock BY band
654923,44.0,4,lunch day,day ABOUT lunch
654923,44.0,5,hearth belly,belly HAS hearth
654923,44.0,6,byte miner,miner FOR byte
654923,44.0,7,bob load,load MADE OF bob
654923,44.0,8,review onset,onset FOR review
654923,44.0,9,folk line,line USED BY folk
654923,44.0,10,waist set,waist LOCATION IS set
654923,44.0,11,bubble step,step MAKES bubble
654923,44.0,12,info finch,finch HAS info
654923,44.0,13,rose mill,mill HAS rose
654923,44.0,14,sand quake,quake LOCATION IS sand
654923,44.0,15,bog term,term FOR bog
654923,44.0,16,hair dress,dress FOR hair
654923,44.0,17,consul son,son DERIVED FROM consul
654923,44.0,18,sweat band,band FOR sweat
654923,44.0,19,birth wife,wife HAS birth
654923,44.0,20,tree soil,soil ABOUT tree
654923,44.0,21,special owl,owl IS special
654923,44.0,22,skate band,band FOR skate
654923,44.0,23,back boat,boat USED BY back
654923,44.0,24,use record,record HAS use
654923,44.0,25,meeting jar,jar USED BY meeting
654923,44.0,26,dance swing,swing CAUSED BY dance
654923,44.0,27,wine button,button FOR wine
654923,44.0,28,mast hoe,hoe LOCATION IS mast
654923,44.0,29,rein shine,shine CAUSED BY rein
654923,44.0,30,win slot,win LOCATION IS slot
654923,44.0,31,milk friend,friend HAS milk
654923,44.0,32,cheese road,road MADE OF cheese
654923,44.0,33,switch job,job DERIVED FROM switch
654923,44.0,34,anchor domain,domain FOR anchor
654923,44.0,35,shop room,shop LOCATION IS room
654923,44.0,36,saw fuel,fuel CAUSED BY saw
654923,44.0,37,snow man,man DERIVED FROM snow
654923,44.0,38,beef broker,broker USES beef
654923,44.0,39,tea time,time FOR tea
654923,44.0,40,tram fill,fill DURING tram
654923,44.0,41,cash summer,summer HAS cash
654923,44.0,42,strait timer,timer FOR strait
654923,44.0,43,stone ware,ware DERIVED FROM stone
654923,44.0,44,ion riding,riding CAUSED BY ion
654923,44.0,45,shin click,click ABOUT shin
654923,44.0,46,jet giving,giving FOR jet
654923,44.0,47,loin robe,robe ABOUT loin
654923,44.0,48,bag street,street LOCATION IS bag
654923,44.0,49,gilt round,round ABOUT gilt
654923,44.0,50,brick steak,steak USES brick
654923,44.0,51,sea storm,storm LOCATION IS sea
654923,44.0,52,day fish,fish DURING day
654923,44.0,53,sand tan,tan DERIVED FROM sand
654923,44.0,54,hunter poll,poll ABOUT hunter
654923,44.0,55,goal coach,coach FOR goal
656449,33.0,1,euro linen,linen FOR euro
656449,33.0,2,indie punk,punk DERIVED FROM indie
656449,33.0,3,flow beat,flow HAS beat
656449,33.0,4,home pile,pile LOCATION IS home
656449,33.0,5,time port,port CAUSED BY time
656449,33.0,6,fish water,water FOR fish
656449,33.0,7,sand fish,fish LOCATION IS sand
656449,33.0,8,bridge mill,mill LOCATION IS bridge
656449,33.0,9,lighter elf,elf IS lighter
656449,33.0,10,sand stock,stock IS sand
656449,33.0,11,cross fish,fish IS cross
656449,33.0,12,command loop,loop DERIVED FROM command
656449,33.0,13,pick sled,sled CAUSED BY pick
656449,33.0,14,stone ware,ware MADE OF stone
656449,33.0,15,chit stuff,stuff MADE OF chit
656449,33.0,16,margin plank,plank CAUSED BY margin
656449,33.0,17,waist force,force ABOUT waist
656449,33.0,18,chair bike,bike LOCATION IS chair
656449,33.0,19,draw lark,lark CAUSED BY draw
656449,33.0,20,snow man,man MADE OF snow
656449,33.0,21,sweat band,band DURING sweat
656449,33.0,22,wicket dye,dye USED BY wicket
656449,33.0,23,husband raid,raid CAUSED BY husband
656449,33.0,24,boat screen,boat HAS screen
656449,33.0,25,needle leave,leave CAUSED BY needle
656449,33.0,26,slip mason,mason HAS slip
656449,33.0,27,dead storey,storey IS dead
656449,33.0,28,barn shaft,barn HAS shaft
656449,33.0,29,rain pond,pond DURING rain
656449,33.0,30,fire mill,mill FOR fire
656449,33.0,31,south plant,plant LOCATION IS south
656449,33.0,32,bore chase,chase CAUSED BY bore
656449,33.0,33,battle quake,quake DURING battle
656449,33.0,34,base bike,bike HAS base
656449,33.0,35,south mile,mile IS south
656449,33.0,36,half writer,writer ABOUT half
656449,33.0,37,passion wood,wood MADE OF passion
656449,33.0,38,center piper,piper FOR center
656449,33.0,39,tractor photon,photon CAUSED BY tractor
656449,33.0,40,norman cam,cam USED BY norman
656449,33.0,41,rail hop,hop BY rail
656449,33.0,42,head cloth,cloth FOR head
656449,33.0,43,gene tender,tender USED BY gene
656449,33.0,44,stem hockey,hockey CAUSED BY stem
656449,33.0,45,hand water,water USED BY hand
656449,33.0,46,grand roll,roll CAUSES grand
656449,33.0,47,kin study,study DERIVED FROM kin
656449,33.0,48,fire quake,quake CAUSED BY fire
656449,33.0,49,setting oxygen,oxygen IS setting
656449,33.0,50,tea time,time FOR tea
656449,33.0,51,vicar warp,vicar HAS warp
656449,33.0,52,fact sail,sail ABOUT fact
656449,33.0,53,girl wife,wife IS girl
656449,33.0,54,sail wind,wind DURING sail
656449,33.0,55,ship port,ship LOCATION IS port
660092,40.0,1,ship port,ship LOCATION IS port
660092,40.0,2,setting oxygen,setting HAS oxygen
660092,40.0,3,sweat band,band FOR sweat
660092,40.0,4,bore chase,bore HAS chase
660092,40.0,5,tea time,time FOR tea
660092,40.0,6,cross fish,fish CAUSES cross
660092,40.0,7,time port,time LOCATION IS port
660092,40.0,8,base bike,bike USES base
660092,40.0,9,indie punk,punk IS indie
660092,40.0,10,rail hop,hop CAUSED BY rail
660092,40.0,11,passion wood,wood DERIVED FROM passion
660092,40.0,12,tractor photon,photon DERIVED FROM tractor
660092,40.0,13,hand water,water FOR hand
660092,40.0,14,pick sled,pick HAS sled
660092,40.0,15,girl wife,girl HAS wife
660092,40.0,16,sand stock,stock FOR sand
660092,40.0,17,snow man,man DERIVED FROM snow
660092,40.0,18,boat screen,screen FOR boat
660092,40.0,19,head cloth,cloth FOR head
660092,40.0,20,chit stuff,chit HAS stuff
660092,40.0,21,barn shaft,barn HAS shaft
660092,40.0,22,stem hockey,hockey DERIVED FROM stem
660092,40.0,23,husband raid,raid USES husband
660092,40.0,24,waist force,force USED BY waist
660092,40.0,25,gene tender,tender FOR gene
660092,40.0,26,south plant,plant LOCATION IS south
660092,40.0,27,slip mason,slip HAS mason
660092,40.0,28,rain pond,pond CAUSED BY rain
660092,40.0,29,south mile,mile IS south
660092,40.0,30,fact sail,sail USED BY fact
660092,40.0,31,norman cam,cam IS norman
660092,40.0,32,needle leave,needle HAS leave
660092,40.0,33,bridge mill,bridge HAS mill
660092,40.0,34,margin plank,plank MAKES margin
660092,40.0,35,sail wind,wind CAUSED BY sail
660092,40.0,36,euro linen,linen DERIVED FROM euro
660092,40.0,37,center piper,piper CAUSES center
660092,40.0,38,dead storey,storey IS dead
660092,40.0,39,sand fish,fish LOCATION IS sand
660092,40.0,40,fish water,fish LOCATION IS water
660092,40.0,41,kin study,study ABOUT kin
660092,40.0,42,half writer,writer FOR half
660092,40.0,43,command loop,loop CAUSED BY command
660092,40.0,44,wicket dye,dye MADE OF wicket
660092,40.0,45,fire quake,quake CAUSED BY fire
660092,40.0,46,stone ware,ware DERIVED FROM stone
660092,40.0,47,draw lark,lark LOCATION IS draw
660092,40.0,48,battle quake,quake CAUSED BY battle
660092,40.0,49,home pile,pile FOR home
660092,40.0,50,fire mill,fire LOCATION IS mill
660092,40.0,51,flow beat,beat DURING flow
660092,40.0,52,vicar warp,warp DERIVED FROM vicar
660092,40.0,53,lighter elf,elf IS lighter
660092,40.0,54,grand roll,roll IS grand
660092,40.0,55,chair bike,bike HAS chair
661716,35.0,1,rifle sale,rifle HAS sale
661716,35.0,2,yard ship,ship LOCATION IS yard
661716,35.0,3,stair line,line BY stair
661716,35.0,4,pigeon loss,loss CAUSED BY pigeon
661716,35.0,5,fuel coal,coal FOR fuel
661716,35.0,6,ankle cord,cord FOR ankle
661716,35.0,7,dove width,dove HAS width
661716,35.0,8,breadth act,act HAS breadth
661716,35.0,9,screw decker,decker USES screw
661716,35.0,10,log server,log LOCATION IS server
661716,35.0,11,tie fly,fly MADE OF tie
661716,35.0,12,teacher red,red CAUSED BY teacher
661716,35.0,13,fuel desk,desk IS fuel
661716,35.0,14,fog solver,fog HAS solver
661716,35.0,15,lithium pad,pad DERIVED FROM lithium
661716,35.0,16,barn mill,barn HAS mill
661716,35.0,17,jig root,root DURING jig
661716,35.0,18,middle action,action ABOUT middle
661716,35.0,19,stone ware,ware DERIVED FROM stone
661716,35.0,20,fish flour,flour DERIVED FROM fish
661716,35.0,21,sweat band,band FOR sweat
661716,35.0,22,captain vessel,vessel HAS captain
661716,35.0,23,figure goblin,goblin MAKES figure
661716,35.0,24,career sort,sort FOR career
661716,35.0,25,cafe pop,pop CAUSED BY cafe
661716,35.0,26,prince stitch,prince HAS stitch
661716,35.0,27,tea time,time FOR tea
661716,35.0,28,pillow lobe,lobe BY pillow
661716,35.0,29,lumber mining,mining FOR lumber
661716,35.0,30,boat car,car DERIVED FROM boat
661716,35.0,31,asylum hiker,hiker LOCATION IS asylum
661716,35.0,32,road path,path USED BY road
661716,35.0,33,school post,post FOR school
661716,35.0,34,plot curve,plot HAS curve
661716,35.0,35,cheese meat,meat MADE OF cheese
661716,35.0,36,shop house,house DERIVED FROM shop
661716,35.0,37,launch jerk,jerk CAUSES launch
661716,35.0,38,word buyer,buyer HAS word
661716,35.0,39,manor lot,manor HAS lot
661716,35.0,40,snow man,man DERIVED FROM snow
661716,35.0,41,boat day,day FOR boat
661716,35.0,42,drama fellow,fellow MAKES drama
661716,35.0,43,snow mat,mat FOR snow
661716,35.0,44,sword bird,bird BY sword
661716,35.0,45,altar tee,tee FOR altar
661716,35.0,46,push lady,lady CAUSES push
661716,35.0,47,saw note,note ABOUT saw
661716,35.0,48,run scarf,scarf DURING run
661716,35.0,49,mean dragon,dragon USED BY mean
661716,35.0,50,wind stack,stack LOCATION IS wind
661716,35.0,51,ram being,being HAS ram
661716,35.0,52,candle cake,cake HAS candle
661716,35.0,53,player swap,swap ABOUT player
661716,35.0,54,road town,road LOCATION IS town
661716,35.0,55,outside hawk,hawk ABOUT outside
665422,30.0,1,cafe pop,pop FOR cafe
665422,30.0,2,asylum hiker,hiker FOR asylum
665422,30.0,3,candle cake,cake HAS candle
665422,30.0,4,plot curve,curve CAUSED BY plot
665422,30.0,5,cheese meat,meat HAS cheese
665422,30.0,6,tie fly,fly ABOUT tie
665422,30.0,7,manor lot,lot ABOUT manor
665422,30.0,8,boat day,day BY boat
665422,30.0,9,stair line,line CAUSED BY stair
665422,30.0,10,figure goblin,goblin ABOUT figure
665422,30.0,11,fuel desk,desk DERIVED FROM fuel
665422,30.0,12,tea time,time FOR tea
665422,30.0,13,sword bird,bird BY sword
665422,30.0,14,player swap,swap FOR player
665422,30.0,15,mean dragon,dragon IS mean
665422,30.0,16,pillow lobe,lobe FOR pillow
665422,30.0,17,launch jerk,jerk HAS launch
665422,30.0,18,shop house,house LOCATION IS shop
665422,30.0,19,saw note,note DURING saw
665422,30.0,20,yard ship,ship LOCATION IS yard
665422,30.0,21,sweat band,band USES sweat
665422,30.0,22,middle action,action ABOUT middle
665422,30.0,23,snow man,man MADE OF snow
665422,30.0,24,pigeon loss,loss DURING pigeon
665422,30.0,25,outside hawk,hawk LOCATION IS outside
665422,30.0,26,run scarf,scarf DURING run
665422,30.0,27,boat car,car LOCATION IS boat
665422,30.0,28,barn mill,mill LOCATION IS barn
665422,30.0,29,road path,path HAS road
665422,30.0,30,ankle cord,cord HAS ankle
665422,30.0,31,log server,server USES log
665422,30.0,32,dove width,width DERIVED FROM dove
665422,30.0,33,fish flour,flour MADE OF fish
665422,30.0,34,fog solver,solver CAUSED BY fog
665422,30.0,35,stone ware,ware MADE OF stone
665422,30.0,36,career sort,sort BY career
665422,30.0,37,push lady,lady DURING push
665422,30.0,38,altar tee,tee IS altar
665422,30.0,39,lithium pad,pad MADE OF lithium
665422,30.0,40,captain vessel,vessel HAS captain
665422,30.0,41,wind stack,stack USES wind
665422,30.0,42,jig root,root USES jig
665422,30.0,43,school post,post ABOUT school
665422,30.0,44,road town,town HAS road
665422,30.0,45,fuel coal,coal MAKES fuel
665422,30.0,46,teacher red,red CAUSED BY teacher
665422,30.0,47,snow mat,mat MADE OF snow
665422,30.0,48,rifle sale,sale FOR rifle
665422,30.0,49,word buyer,buyer MAKES word
665422,30.0,50,screw decker,decker MAKES screw
665422,30.0,51,breadth act,act CAUSES breadth
665422,30.0,52,lumber mining,mining DURING lumber
665422,30.0,53,ram being,being IS ram
665422,30.0,54,drama fellow,fellow CAUSES drama
665422,30.0,55,prince stitch,stitch MAKES prince
666049,20.0,1,shin click,shin HAS click
666049,20.0,2,cash summer,summer CAUSES cash
666049,20.0,3,loin robe,robe DERIVED FROM loin
666049,20.0,4,bubble step,step DURING bubble
666049,20.0,5,win slot,slot MAKES win
666049,20.0,6,sea buoy,sea HAS buoy
666049,20.0,7,wine button,button CAUSES wine
666049,20.0,8,goal coach,goal HAS coach
666049,20.0,9,byte miner,miner DERIVED FROM byte
666049,20.0,10,shop room,room BY shop
666049,20.0,11,rein shine,rein LOCATION IS shine
666049,20.0,12,tree soil,tree LOCATION IS soil
666049,20.0,13,hunter poll,poll MAKES hunter
666049,20.0,14,brick steak,steak DERIVED FROM brick
666049,20.0,15,hair dress,dress DURING hair
666049,20.0,16,sand tan,tan LOCATION IS sand
666049,20.0,17,bag street,street MADE OF bag
666049,20.0,18,use record,record IS use
666049,20.0,19,ion riding,riding USES ion
666049,20.0,20,lunch day,lunch HAS day
666049,20.0,21,waist set,set DERIVED FROM waist
666049,20.0,22,saw fuel,fuel CAUSES saw
666049,20.0,23,tram fill,tram LOCATION IS fill
666049,20.0,24,hearth belly,belly BY hearth
666049,20.0,25,back boat,boat DURING back
666049,20.0,26,gilt round,round FOR gilt
666049,20.0,27,beef broker,broker FOR beef
666049,20.0,28,day fish,fish FOR day
666049,20.0,29,bob load,load FOR bob
666049,20.0,30,meeting jar,jar CAUSES meeting
666049,20.0,31,tea time,time DURING tea
666049,20.0,32,bog term,bog HAS term
666049,20.0,33,special owl,owl DERIVED FROM special
666049,20.0,34,strait timer,strait HAS timer
666049,20.0,35,rose mill,mill MADE OF rose
666049,20.0,36,switch job,job FOR switch
666049,20.0,37,stone ware,ware DERIVED FROM stone
666049,20.0,38,cheese road,road FOR cheese
666049,20.0,39,band rock,band HAS rock
666049,20.0,40,birth wife,wife CAUSES birth
666049,20.0,41,snow man,man IS snow
666049,20.0,42,skate band,band HAS skate
666049,20.0,43,sweat band,band HAS sweat
666049,20.0,44,dance swing,swing HAS dance
666049,20.0,45,sand quake,quake HAS sand
666049,20.0,46,anchor domain,domain HAS anchor
666049,20.0,47,mast hoe,hoe HAS mast
666049,20.0,48,folk line,line BY folk
666049,20.0,49,meadow luck,luck BY meadow
666049,20.0,50,info finch,finch BY info
666049,20.0,51,review onset,onset BY review
666049,20.0,52,jet giving,giving BY jet
666049,20.0,53,sea storm,storm MADE OF sea
666049,20.0,54,consul son,son BY consul
666049,20.0,55,milk friend,friend BY milk
666644,27.0,1,girl wife,wife IS girl
666644,27.0,2,vicar warp,vicar HAS warp
666644,27.0,3,stem hockey,hockey MADE OF stem
666644,27.0,4,rail hop,hop DURING rail
666644,27.0,5,south plant,plant DERIVED FROM south
666644,27.0,6,grand roll,roll IS grand
666644,27.0,7,margin plank,plank IS margin
666644,27.0,8,barn shaft,shaft FOR barn
666644,27.0,9,fire mill,mill FOR fire
666644,27.0,10,wicket dye,dye FOR wicket
666644,27.0,11,hand water,water FOR hand
666644,27.0,12,dead storey,storey USED BY dead
666644,27.0,13,sand fish,sand LOCATION IS fish
666644,27.0,14,bore chase,chase BY bore
666644,27.0,15,rain pond,pond CAUSED BY rain
666644,27.0,16,bridge mill,mill USES bridge
666644,27.0,17,half writer,writer BY half
666644,27.0,18,home pile,pile IS home
666644,27.0,19,lighter elf,elf IS lighter
666644,27.0,20,base bike,bike IS base
666644,27.0,21,draw lark,lark DURING draw
666644,27.0,22,norman cam,cam DERIVED FROM norman
666644,27.0,23,pick sled,sled LOCATION IS pick
666644,27.0,24,flow beat,beat CAUSED BY flow
666644,27.0,25,tea time,time FOR tea
666644,27.0,26,center piper,piper IS center
666644,27.0,27,tractor photon,photon CAUSES tractor
666644,27.0,28,kin study,study ABOUT kin
666644,27.0,29,sand stock,stock CAUSED BY sand
666644,27.0,30,chair bike,bike HAS chair
666644,27.0,31,euro linen,linen USED BY euro
666644,27.0,32,ship port,port FOR ship
666644,27.0,33,sweat band,band FOR sweat
666644,27.0,34,husband raid,raid FOR husband
666644,27.0,35,head cloth,cloth FOR head
666644,27.0,36,cross fish,fish IS cross
666644,27.0,37,fire quake,quake CAUSES fire
666644,27.0,38,indie punk,punk IS indie
666644,27.0,39,waist force,force MADE OF waist
666644,27.0,40,fact sail,sail MADE OF fact
666644,27.0,41,gene tender,tender IS gene
666644,27.0,42,chit stuff,chit HAS stuff
666644,27.0,43,fish water,water USED BY fish
666644,27.0,44,boat screen,screen LOCATION IS boat
666644,27.0,45,command loop,loop CAUSED BY command
666644,27.0,46,slip mason,mason MADE OF slip
666644,27.0,47,battle quake,quake CAUSED BY battle
666644,27.0,48,south mile,mile LOCATION IS south
666644,27.0,49,sail wind,wind DURING sail
666644,27.0,50,setting oxygen,oxygen IS setting
666644,27.0,51,time port,port ABOUT time
666644,27.0,52,snow man,man MADE OF snow
666644,27.0,53,needle leave,leave MADE OF needle
666644,27.0,54,stone ware,ware DERIVED FROM stone
666644,27.0,55,passion wood,passion LOCATION IS wood
667591,57.0,1,sword well,well HAS sword
667591,57.0,2,script flat,flat ABOUT script
667591,57.0,3,grave pond,grave LOCATION IS pond
667591,57.0,4,goal man,man MAKES goal
667591,57.0,5,grass soil,soil DERIVED FROM grass
667591,57.0,6,life girl,girl IS life
667591,57.0,7,dog boat,boat FOR dog
667591,57.0,8,tea time,time FOR tea
667591,57.0,9,paint paper,paper FOR paint
667591,57.0,10,spell energy,energy CAUSED BY spell
667591,57.0,11,fact broker,broker ABOUT fact
667591,57.0,12,form fowl,fowl CAUSED BY form
667591,57.0,13,pill blue,blue IS pill
667591,57.0,14,dot deck,deck BY dot
667591,57.0,15,livery world,world BY livery
667591,57.0,16,disease louse,louse CAUSED BY disease
667591,57.0,17,october going,going BY october
667591,57.0,18,tail mill,mill HAS tail
667591,57.0,19,june scotch,scotch DURING june
667591,57.0,20,file pit,pit LOCATION IS file
667591,57.0,21,holly dealer,dealer ABOUT holly
667591,57.0,22,january caste,caste BY january
667591,57.0,23,custom dad,dad BY custom
667591,57.0,24,sword right,sword LOCATION IS right
667591,57.0,25,snow man,man MADE OF snow
667591,57.0,26,cloak robe,robe IS cloak
667591,57.0,27,square gas,gas BY square
667591,57.0,28,pitch view,view ABOUT pitch
667591,57.0,29,final scorer,scorer CAUSES final
667591,57.0,30,cloud fit,fit FOR cloud
667591,57.0,31,draw block,block CAUSED BY draw
667591,57.0,32,dive essay,essay ABOUT dive
667591,57.0,33,razor story,story IS razor
667591,57.0,34,trend hen,hen FOR trend
667591,57.0,35,part brush,brush CAUSED BY part
667591,57.0,36,censor child,child IS censor
667591,57.0,37,contra making,making CAUSED BY contra
667591,57.0,38,tow motor,motor USES tow
667591,57.0,39,drug box,box ABOUT drug
667591,57.0,40,film bed,bed ABOUT film
667591,57.0,41,sweat band,band FOR sweat
667591,57.0,42,hog case,case FOR hog
667591,57.0,43,leg lark,lark IS leg
667591,57.0,44,fist medium,medium ABOUT fist
667591,57.0,45,score finish,finish FOR score
667591,57.0,46,clergy church,church FOR clergy
667591,57.0,47,pack stand,stand FOR pack
667591,57.0,48,stone ware,ware IS stone
667591,57.0,49,hook people,people USED BY hook
667591,57.0,50,camp end,end ABOUT camp
667591,57.0,51,cliff sphere,cliff LOCATION IS sphere
667591,57.0,52,trip series,series DERIVED FROM trip
667591,57.0,53,lamp foot,foot FOR lamp
667591,57.0,54,bag power,power IS bag
667591,57.0,55,stand quake,quake IS stand
669858,25.0,1,trend hen,hen CAUSES trend
