participant_id,age,gender,education,handedness,country_of_residence,years_spent_in_countries_of_residence,stimulus,response,rt
48f63dfac1ddeb1a1ece3b1db4712341,39,Female,Tertiary,R,Norway,4,"13. Περισσότερες φορές πηγαίνω στο σινεμά απ’ ό,τι στο θέατρο. More times Ι go to the cinema than to the theater.",Wrong,8829
48f63dfac1ddeb1a1ece3b1db4712341,39,Female,Tertiary,R,Norway,4,"14. Περισσότερες φορές πηγαίνουμε στη θάλασσα απ’ό,τι στο βουνό. More times we go to the sea than to the mountain.",Correct,2733
48f63dfac1ddeb1a1ece3b1db4712341,39,Female,Tertiary,R,Norway,4,"15. Περισσότερες φορές μαγειρεύω μόνη μου απ’ ό,τι με τους φίλους.",Correct,6660
48f63dfac1ddeb1a1ece3b1db4712341,39,Female,Tertiary,R,Norway,4,16. Το κλειδί εκείνων των συρταριών βρίσκονται στο μαρμάρινο τραπέζι. The key to these cabinets are on the marble table.,Wrong,4271
48f63dfac1ddeb1a1ece3b1db4712341,39,Female,Tertiary,R,Norway,4,17. Η κόρη των δασκάλων της Μαρίνας στέκονται στην αυλή του σχολείου. The daughter of Marina’s teachers are standing in the school yard.,Wrong,47482
48f63dfac1ddeb1a1ece3b1db4712341,39,Female,Tertiary,R,Norway,4,18. To σκυλάκι των παιδιών των γειτόνων μας παίζουν ήσυχα στον κήπο τους. The doggie of our neighbours’ kids are playing quietly in the garden.,Wrong,6956
48f63dfac1ddeb1a1ece3b1db4712341,39,Female,Tertiary,R,Norway,4,19. Η φλόγα των κεριών στα τραπεζάκια του μπαρ τρεμόπαιζαν στο σκοτάδι. The flame of the candles on the tables of the bar were flickering in the darkness.,Wrong,12251
48f63dfac1ddeb1a1ece3b1db4712341,39,Female,Tertiary,R,Norway,4,20. Ο θόρυβος από τα τραγούδια των μαθητών μας δεν σταματούν ποτέ. The noise from the songs of our students never end.,Correct,5580
48f63dfac1ddeb1a1ece3b1db4712341,39,Female,Tertiary,R,Norway,4,21. Τα βιβλία της κόρης του Κωνσταντίνου βρίσκεται στη βιβλιοθήκη. The books of Konstantinos’ daughter is at the library.,Wrong,3546
48f63dfac1ddeb1a1ece3b1db4712341,39,Female,Tertiary,R,Norway,4,22. H βαλίτσα των διάσημων τραγουδιστών ξεχάστηκαν μέσα στο ταξί. The suitcase of the famous singers were forgotten in the taxi.,Wrong,5797
48f63dfac1ddeb1a1ece3b1db4712341,39,Female,Tertiary,R,Norway,4,23. Η θήκη εκείνων των φακών επαφής βρίσκονται στο πάνω συρτάρι. The case of these contact lenses are on the top shelf.,Wrong,4599
48f63dfac1ddeb1a1ece3b1db4712341,39,Female,Tertiary,R,Norway,4,24. Οι ηθοποιοί που ο σκηνοθέτης οδηγεί τους ακούει σιωπηλά. The actors that the director guides listens to them silently.,Wrong,12317
48f63dfac1ddeb1a1ece3b1db4712341,39,Female,Tertiary,R,Norway,4,25. Οι ποδηλάτες που ο οδηγός βλέπει κάθε Δευτέρα τους χαιρετά. The bicyclists that the driver sees every Monday salutes them.,Wrong,2604
48f63dfac1ddeb1a1ece3b1db4712341,39,Female,Tertiary,R,Norway,4,26. Οι μαθητές που ο δάσκαλος απέβαλλε τους έκανε παράπονο. The students that the teacher expelled complained to them.,Wrong,3087
48f63dfac1ddeb1a1ece3b1db4712341,39,Female,Tertiary,R,Norway,4,27. Οι ασθενείς που ο γιατρός κούραρε τους ευχαρίστησε πολύ θερμά. The patients that the doctor cured thanked them profoundly.,Wrong,3737
48f63dfac1ddeb1a1ece3b1db4712341,39,Female,Tertiary,R,Norway,4,28. Οι μουσικοί που ο μαέστρος διευθύνει τους ακούει προσεκτικά. The musicians that the maestro conducts listens to them carefully.,Wrong,6847
48f63dfac1ddeb1a1ece3b1db4712341,39,Female,Tertiary,R,Norway,4,29. Οι κολυμβητές που ο προπονητής ανέλαβε πάντα τους ακούει. The swimmers that the trainer took on always listen to them.,Wrong,11194
48f63dfac1ddeb1a1ece3b1db4712341,39,Female,Tertiary,R,Norway,4,30. Οι γραμματείς που ο διευθυντής προσέλαβε τους απογοήτευσε. The secretaries that the director hired disappointed them.,Wrong,6808
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,"1. Περισσότεροι άνθρωποι έχουν πάει στο Λονδίνο απ’ ό,τι εγώ. More people have been to London than I have.",Wrong,4511
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,"2. Περισσότεροι άνθρωποι έχουν πάει στο Μιλάνο απ’ ό,τι εσύ. More people have been to Milan than you have.",Wrong,4512
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,"3. Περισσότερα αγόρια έχουν πάει στο Παρίσι απ’ ό,τι αυτός. More boys have been to Paris than he has.",Wrong,3159
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,"4. Περισσότερα κορίτσια έχουν πάει στη Στοκχόλμη απ’ ό,τι αυτός. More girls have been to Stockholm than he has.",Wrong,3817
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,"5. Λιγότεροι άνθρωποι έχουν πάει στο Βερολίνο απ’ ό,τι εγώ. Fewer people have been to Berlin than I have.",Correct,3410
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,"6. Περισσότερα παιδιά έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. More kids have finished high school than I have.",Wrong,3537
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,"7. Περισσότερα παιδιά έχουν τελειώσει το σχολείο απ’ ό,τι εσύ. More kids have finished school than you have.",Wrong,2721
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,"8. Περισσότεροι άντρες έχουν τελειώσει το σχολείο απ’ ό,τι αυτός. More men have finished school than he has.",Wrong,3099
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,"9. Περισσότεροι άντρες έχουν τελειώσει το λύκειο απ’ ό,τι αυτή. More men have finished high school than she has.",Wrong,2812
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,"10. Λιγότεροι άνθρωποι έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. Fewer people have finished high school than I have.",Correct,8158
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,"11. Περισσότερες φορές πήγα στην Αγγλία απ’ ό,τι στη Γερμανία. More times I visited England than Germany.",Correct,2649
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,"12. Περισσότερες φορές τρώω στο γραφείο μου απ’ ό,τι στο σπίτι μου. More times I eat at my office than at my house.",Correct,5343
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,"13. Περισσότερες φορές πηγαίνω στο σινεμά απ’ ό,τι στο θέατρο. More times Ι go to the cinema than to the theater.",Correct,4253
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,"14. Περισσότερες φορές πηγαίνουμε στη θάλασσα απ’ό,τι στο βουνό. More times we go to the sea than to the mountain.",Correct,6685
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,"15. Περισσότερες φορές μαγειρεύω μόνη μου απ’ ό,τι με τους φίλους.",Correct,7068
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,16. Το κλειδί εκείνων των συρταριών βρίσκονται στο μαρμάρινο τραπέζι. The key to these cabinets are on the marble table.,Correct,3578
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,17. Η κόρη των δασκάλων της Μαρίνας στέκονται στην αυλή του σχολείου. The daughter of Marina’s teachers are standing in the school yard.,Wrong,17200
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,18. To σκυλάκι των παιδιών των γειτόνων μας παίζουν ήσυχα στον κήπο τους. The doggie of our neighbours’ kids are playing quietly in the garden.,Wrong,4934
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,19. Η φλόγα των κεριών στα τραπεζάκια του μπαρ τρεμόπαιζαν στο σκοτάδι. The flame of the candles on the tables of the bar were flickering in the darkness.,Wrong,2949
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,20. Ο θόρυβος από τα τραγούδια των μαθητών μας δεν σταματούν ποτέ. The noise from the songs of our students never end.,Wrong,2593
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,21. Τα βιβλία της κόρης του Κωνσταντίνου βρίσκεται στη βιβλιοθήκη. The books of Konstantinos’ daughter is at the library.,Wrong,4338
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,22. H βαλίτσα των διάσημων τραγουδιστών ξεχάστηκαν μέσα στο ταξί. The suitcase of the famous singers were forgotten in the taxi.,Wrong,4177
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,23. Η θήκη εκείνων των φακών επαφής βρίσκονται στο πάνω συρτάρι. The case of these contact lenses are on the top shelf.,Wrong,7211
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,24. Οι ηθοποιοί που ο σκηνοθέτης οδηγεί τους ακούει σιωπηλά. The actors that the director guides listens to them silently.,Wrong,7930
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,25. Οι ποδηλάτες που ο οδηγός βλέπει κάθε Δευτέρα τους χαιρετά. The bicyclists that the driver sees every Monday salutes them.,Wrong,5597
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,26. Οι μαθητές που ο δάσκαλος απέβαλλε τους έκανε παράπονο. The students that the teacher expelled complained to them.,Wrong,3422
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,27. Οι ασθενείς που ο γιατρός κούραρε τους ευχαρίστησε πολύ θερμά. The patients that the doctor cured thanked them profoundly.,Wrong,3858
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,28. Οι μουσικοί που ο μαέστρος διευθύνει τους ακούει προσεκτικά. The musicians that the maestro conducts listens to them carefully.,Wrong,13095
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,29. Οι κολυμβητές που ο προπονητής ανέλαβε πάντα τους ακούει. The swimmers that the trainer took on always listen to them.,Wrong,3571
f7817d9f881d4f43c91ca565402fdb27,34,Male,Tertiary,R,Germany,5,30. Οι γραμματείς που ο διευθυντής προσέλαβε τους απογοήτευσε. The secretaries that the director hired disappointed them.,Wrong,3712
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,"1. Περισσότεροι άνθρωποι έχουν πάει στο Λονδίνο απ’ ό,τι εγώ. More people have been to London than I have.",Wrong,5431
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,"2. Περισσότεροι άνθρωποι έχουν πάει στο Μιλάνο απ’ ό,τι εσύ. More people have been to Milan than you have.",Wrong,3412
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,"3. Περισσότερα αγόρια έχουν πάει στο Παρίσι απ’ ό,τι αυτός. More boys have been to Paris than he has.",Wrong,3808
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,"4. Περισσότερα κορίτσια έχουν πάει στη Στοκχόλμη απ’ ό,τι αυτός. More girls have been to Stockholm than he has.",Wrong,5919
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,"5. Λιγότεροι άνθρωποι έχουν πάει στο Βερολίνο απ’ ό,τι εγώ. Fewer people have been to Berlin than I have.",Wrong,6494
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,"6. Περισσότερα παιδιά έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. More kids have finished high school than I have.",Wrong,2850
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,"7. Περισσότερα παιδιά έχουν τελειώσει το σχολείο απ’ ό,τι εσύ. More kids have finished school than you have.",Wrong,3144
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,"8. Περισσότεροι άντρες έχουν τελειώσει το σχολείο απ’ ό,τι αυτός. More men have finished school than he has.",Wrong,4704
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,"9. Περισσότεροι άντρες έχουν τελειώσει το λύκειο απ’ ό,τι αυτή. More men have finished high school than she has.",Wrong,3770
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,"10. Λιγότεροι άνθρωποι έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. Fewer people have finished high school than I have.",Wrong,5120
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,"11. Περισσότερες φορές πήγα στην Αγγλία απ’ ό,τι στη Γερμανία. More times I visited England than Germany.",Correct,4477
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,"12. Περισσότερες φορές τρώω στο γραφείο μου απ’ ό,τι στο σπίτι μου. More times I eat at my office than at my house.",Correct,7666
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,"13. Περισσότερες φορές πηγαίνω στο σινεμά απ’ ό,τι στο θέατρο. More times Ι go to the cinema than to the theater.",Correct,5994
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,"14. Περισσότερες φορές πηγαίνουμε στη θάλασσα απ’ό,τι στο βουνό. More times we go to the sea than to the mountain.",Correct,5073
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,"15. Περισσότερες φορές μαγειρεύω μόνη μου απ’ ό,τι με τους φίλους.",Wrong,6827
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,16. Το κλειδί εκείνων των συρταριών βρίσκονται στο μαρμάρινο τραπέζι. The key to these cabinets are on the marble table.,Wrong,4229
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,17. Η κόρη των δασκάλων της Μαρίνας στέκονται στην αυλή του σχολείου. The daughter of Marina’s teachers are standing in the school yard.,Wrong,3185
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,18. To σκυλάκι των παιδιών των γειτόνων μας παίζουν ήσυχα στον κήπο τους. The doggie of our neighbours’ kids are playing quietly in the garden.,Wrong,4034
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,19. Η φλόγα των κεριών στα τραπεζάκια του μπαρ τρεμόπαιζαν στο σκοτάδι. The flame of the candles on the tables of the bar were flickering in the darkness.,Wrong,4333
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,20. Ο θόρυβος από τα τραγούδια των μαθητών μας δεν σταματούν ποτέ. The noise from the songs of our students never end.,Wrong,3173
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,21. Τα βιβλία της κόρης του Κωνσταντίνου βρίσκεται στη βιβλιοθήκη. The books of Konstantinos’ daughter is at the library.,Wrong,3732
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,22. H βαλίτσα των διάσημων τραγουδιστών ξεχάστηκαν μέσα στο ταξί. The suitcase of the famous singers were forgotten in the taxi.,Wrong,3599
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,23. Η θήκη εκείνων των φακών επαφής βρίσκονται στο πάνω συρτάρι. The case of these contact lenses are on the top shelf.,Wrong,3093
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,24. Οι ηθοποιοί που ο σκηνοθέτης οδηγεί τους ακούει σιωπηλά. The actors that the director guides listens to them silently.,Wrong,8187
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,25. Οι ποδηλάτες που ο οδηγός βλέπει κάθε Δευτέρα τους χαιρετά. The bicyclists that the driver sees every Monday salutes them.,Wrong,6970
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,26. Οι μαθητές που ο δάσκαλος απέβαλλε τους έκανε παράπονο. The students that the teacher expelled complained to them.,Wrong,4530
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,27. Οι ασθενείς που ο γιατρός κούραρε τους ευχαρίστησε πολύ θερμά. The patients that the doctor cured thanked them profoundly.,Wrong,4970
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,28. Οι μουσικοί που ο μαέστρος διευθύνει τους ακούει προσεκτικά. The musicians that the maestro conducts listens to them carefully.,Wrong,3300
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,29. Οι κολυμβητές που ο προπονητής ανέλαβε πάντα τους ακούει. The swimmers that the trainer took on always listen to them.,Wrong,5527
7ce0a725040541b16a8571c5a6b8ce64,26,Female,Tertiary,R,Germany,5,30. Οι γραμματείς που ο διευθυντής προσέλαβε τους απογοήτευσε. The secretaries that the director hired disappointed them.,Wrong,3736
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,"1. Περισσότεροι άνθρωποι έχουν πάει στο Λονδίνο απ’ ό,τι εγώ. More people have been to London than I have.",Correct,3019
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,"2. Περισσότεροι άνθρωποι έχουν πάει στο Μιλάνο απ’ ό,τι εσύ. More people have been to Milan than you have.",Wrong,4260
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,"3. Περισσότερα αγόρια έχουν πάει στο Παρίσι απ’ ό,τι αυτός. More boys have been to Paris than he has.",Neither,5214
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,"4. Περισσότερα κορίτσια έχουν πάει στη Στοκχόλμη απ’ ό,τι αυτός. More girls have been to Stockholm than he has.",Neither,10287
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,"5. Λιγότεροι άνθρωποι έχουν πάει στο Βερολίνο απ’ ό,τι εγώ. Fewer people have been to Berlin than I have.",Wrong,2715
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,"6. Περισσότερα παιδιά έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. More kids have finished high school than I have.",Neither,6589
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,"7. Περισσότερα παιδιά έχουν τελειώσει το σχολείο απ’ ό,τι εσύ. More kids have finished school than you have.",Wrong,4203
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,"8. Περισσότεροι άντρες έχουν τελειώσει το σχολείο απ’ ό,τι αυτός. More men have finished school than he has.",Wrong,6235
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,"9. Περισσότεροι άντρες έχουν τελειώσει το λύκειο απ’ ό,τι αυτή. More men have finished high school than she has.",Neither,3584
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,"10. Λιγότεροι άνθρωποι έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. Fewer people have finished high school than I have.",Wrong,4706
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,"11. Περισσότερες φορές πήγα στην Αγγλία απ’ ό,τι στη Γερμανία. More times I visited England than Germany.",Correct,4046
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,"12. Περισσότερες φορές τρώω στο γραφείο μου απ’ ό,τι στο σπίτι μου. More times I eat at my office than at my house.",Correct,6733
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,"13. Περισσότερες φορές πηγαίνω στο σινεμά απ’ ό,τι στο θέατρο. More times Ι go to the cinema than to the theater.",Correct,3627
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,"14. Περισσότερες φορές πηγαίνουμε στη θάλασσα απ’ό,τι στο βουνό. More times we go to the sea than to the mountain.",Neither,6195
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,"15. Περισσότερες φορές μαγειρεύω μόνη μου απ’ ό,τι με τους φίλους.",Neither,4729
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,16. Το κλειδί εκείνων των συρταριών βρίσκονται στο μαρμάρινο τραπέζι. The key to these cabinets are on the marble table.,Correct,3263
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,17. Η κόρη των δασκάλων της Μαρίνας στέκονται στην αυλή του σχολείου. The daughter of Marina’s teachers are standing in the school yard.,Wrong,6170
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,18. To σκυλάκι των παιδιών των γειτόνων μας παίζουν ήσυχα στον κήπο τους. The doggie of our neighbours’ kids are playing quietly in the garden.,Neither,16082
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,19. Η φλόγα των κεριών στα τραπεζάκια του μπαρ τρεμόπαιζαν στο σκοτάδι. The flame of the candles on the tables of the bar were flickering in the darkness.,Correct,10817
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,20. Ο θόρυβος από τα τραγούδια των μαθητών μας δεν σταματούν ποτέ. The noise from the songs of our students never end.,Wrong,8914
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,21. Τα βιβλία της κόρης του Κωνσταντίνου βρίσκεται στη βιβλιοθήκη. The books of Konstantinos’ daughter is at the library.,Wrong,8363
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,22. H βαλίτσα των διάσημων τραγουδιστών ξεχάστηκαν μέσα στο ταξί. The suitcase of the famous singers were forgotten in the taxi.,Wrong,4586
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,23. Η θήκη εκείνων των φακών επαφής βρίσκονται στο πάνω συρτάρι. The case of these contact lenses are on the top shelf.,Neither,4904
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,24. Οι ηθοποιοί που ο σκηνοθέτης οδηγεί τους ακούει σιωπηλά. The actors that the director guides listens to them silently.,Neither,5169
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,25. Οι ποδηλάτες που ο οδηγός βλέπει κάθε Δευτέρα τους χαιρετά. The bicyclists that the driver sees every Monday salutes them.,Wrong,5742
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,26. Οι μαθητές που ο δάσκαλος απέβαλλε τους έκανε παράπονο. The students that the teacher expelled complained to them.,Wrong,5523
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,27. Οι ασθενείς που ο γιατρός κούραρε τους ευχαρίστησε πολύ θερμά. The patients that the doctor cured thanked them profoundly.,Neither,5201
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,28. Οι μουσικοί που ο μαέστρος διευθύνει τους ακούει προσεκτικά. The musicians that the maestro conducts listens to them carefully.,Neither,7530
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,29. Οι κολυμβητές που ο προπονητής ανέλαβε πάντα τους ακούει. The swimmers that the trainer took on always listen to them.,Wrong,4636
e081f9f29f632a8227fc3c75169a868d,38,Female,Secondary,R,Germany,10,30. Οι γραμματείς που ο διευθυντής προσέλαβε τους απογοήτευσε. The secretaries that the director hired disappointed them.,Wrong,8192
381d4dafb20eaa83794f02b8fd7fdaab,38,Female,Tertiary,R,Germany,7,"1. Περισσότεροι άνθρωποι έχουν πάει στο Λονδίνο απ’ ό,τι εγώ. More people have been to London than I have.",Correct,2943
381d4dafb20eaa83794f02b8fd7fdaab,38,Female,Tertiary,R,Germany,7,"2. Περισσότεροι άνθρωποι έχουν πάει στο Μιλάνο απ’ ό,τι εσύ. More people have been to Milan than you have.",Neither,7115
381d4dafb20eaa83794f02b8fd7fdaab,38,Female,Tertiary,R,Germany,7,"3. Περισσότερα αγόρια έχουν πάει στο Παρίσι απ’ ό,τι αυτός. More boys have been to Paris than he has.",Wrong,2992
381d4dafb20eaa83794f02b8fd7fdaab,38,Female,Tertiary,R,Germany,7,"4. Περισσότερα κορίτσια έχουν πάει στη Στοκχόλμη απ’ ό,τι αυτός. More girls have been to Stockholm than he has.",Wrong,2412
381d4dafb20eaa83794f02b8fd7fdaab,38,Female,Tertiary,R,Germany,7,"5. Λιγότεροι άνθρωποι έχουν πάει στο Βερολίνο απ’ ό,τι εγώ. Fewer people have been to Berlin than I have.",Wrong,2977
381d4dafb20eaa83794f02b8fd7fdaab,38,Female,Tertiary,R,Germany,7,"6. Περισσότερα παιδιά έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. More kids have finished high school than I have.",Correct,5193
381d4dafb20eaa83794f02b8fd7fdaab,38,Female,Tertiary,R,Germany,7,"7. Περισσότερα παιδιά έχουν τελειώσει το σχολείο απ’ ό,τι εσύ. More kids have finished school than you have.",Wrong,2220
381d4dafb20eaa83794f02b8fd7fdaab,38,Female,Tertiary,R,Germany,7,"8. Περισσότεροι άντρες έχουν τελειώσει το σχολείο απ’ ό,τι αυτός. More men have finished school than he has.",Wrong,3163
381d4dafb20eaa83794f02b8fd7fdaab,38,Female,Tertiary,R,Germany,7,"9. Περισσότεροι άντρες έχουν τελειώσει το λύκειο απ’ ό,τι αυτή. More men have finished high school than she has.",Wrong,3982
381d4dafb20eaa83794f02b8fd7fdaab,38,Female,Tertiary,R,Germany,7,"10. Λιγότεροι άνθρωποι έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. Fewer people have finished high school than I have.",Correct,4222
381d4dafb20eaa83794f02b8fd7fdaab,38,Female,Tertiary,R,Germany,7,"11. Περισσότερες φορές πήγα στην Αγγλία απ’ ό,τι στη Γερμανία. More times I visited England than Germany.",Wrong,2643
381d4dafb20eaa83794f02b8fd7fdaab,38,Female,Tertiary,R,Germany,7,"12. Περισσότερες φορές τρώω στο γραφείο μου απ’ ό,τι στο σπίτι μου. More times I eat at my office than at my house.",Correct,3662
381d4dafb20eaa83794f02b8fd7fdaab,38,Female,Tertiary,R,Germany,7,"13. Περισσότερες φορές πηγαίνω στο σινεμά απ’ ό,τι στο θέατρο. More times Ι go to the cinema than to the theater.",Correct,2591
381d4dafb20eaa83794f02b8fd7fdaab,38,Female,Tertiary,R,Germany,7,"14. Περισσότερες φορές πηγαίνουμε στη θάλασσα απ’ό,τι στο βουνό. More times we go to the sea than to the mountain.",Correct,4015
381d4dafb20eaa83794f02b8fd7fdaab,38,Female,Tertiary,R,Germany,7,"15. Περισσότερες φορές μαγειρεύω μόνη μου απ’ ό,τι με τους φίλους.",Correct,2994
381d4dafb20eaa83794f02b8fd7fdaab,38,Female,Tertiary,R,Germany,7,16. Το κλειδί εκείνων των συρταριών βρίσκονται στο μαρμάρινο τραπέζι. The key to these cabinets are on the marble table.,Wrong,2340
381d4dafb20eaa83794f02b8fd7fdaab,38,Female,Tertiary,R,Germany,7,17. Η κόρη των δασκάλων της Μαρίνας στέκονται στην αυλή του σχολείου. The daughter of Marina’s teachers are standing in the school yard.,Correct,2940
381d4dafb20eaa83794f02b8fd7fdaab,38,Female,Tertiary,R,Germany,7,18. To σκυλάκι των παιδιών των γειτόνων μας παίζουν ήσυχα στον κήπο τους. The doggie of our neighbours’ kids are playing quietly in the garden.,Correct,5339
