id,group,age,sex,part,pair_id,pair,time,rating,left_word,right_word,revPair,rev,norm_rating
1220,old,70,male,test,1946,ZebraKänguru,4.45,15,Zebra,Känguru,KänguruZebra,NA,0.7777777777777778
1220,old,70,male,test,1947,IgelLuchs,9.343,4,Igel,Luchs,LuchsIgel,NA,0.16666666666666666
1220,old,70,male,test,1948,NashornPinguin,6.518,2,Nashorn,Pinguin,PinguinNashorn,NA,0.05555555555555555
1220,old,70,male,test,1949,ElchKuh,10.574,8,Elch,Kuh,KuhElch,NA,0.3888888888888889
1220,old,70,male,test,1950,MückeGans,6.628,1,Mücke,Gans,GansMücke,NA,0
1220,old,70,male,test,1951,AmeiseMaus,4.2,1,Ameise,Maus,MausAmeise,NA,0
1220,old,70,male,test,1952,PferdMaus,3.742,1,Pferd,Maus,MausPferd,NA,0
1220,old,70,male,test,1953,AffeHase,3.522,1,Affe,Hase,HaseAffe,NA,0
1220,old,70,male,retest,1954,WildschweinMücke,3.421,1,Wildschwein,Mücke,MückeWildschwein,FALSE,0
1220,old,70,male,retest,1955,StorchWolf,3.274,1,Storch,Wolf,WolfStorch,TRUE,0
1220,old,70,male,retest,1956,RehWildschwein,12.251,6,Reh,Wildschwein,WildschweinReh,FALSE,0.2777777777777778
1220,old,70,male,retest,1957,KamelKaninchen,6.159,2,Kamel,Kaninchen,KaninchenKamel,TRUE,0.05555555555555555
1220,old,70,male,retest,1958,EisbärDrossel,7.367,1,Eisbär,Drossel,DrosselEisbär,FALSE,0
1220,old,70,male,retest,1959,SchafDelfin,6.637,1,Schaf,Delfin,DelfinSchaf,FALSE,0
1220,old,70,male,retest,1960,DrosselKatze,3.406,1,Drossel,Katze,KatzeDrossel,FALSE,0
1220,old,70,male,retest,1961,IgelWolf,6.831,2,Igel,Wolf,WolfIgel,FALSE,0.05555555555555555
1220,old,70,male,retest,1962,DrosselKänguru,3.278,1,Drossel,Känguru,KänguruDrossel,FALSE,0
1220,old,70,male,retest,1963,KuhHirsch,7.251,8,Kuh,Hirsch,HirschKuh,TRUE,0.3888888888888889
1220,old,70,male,retest,1964,TaubeEisbär,3.312,1,Taube,Eisbär,EisbärTaube,TRUE,0
1220,old,70,male,retest,1965,KatzeSchwein,5.138,2,Katze,Schwein,SchweinKatze,FALSE,0.05555555555555555
1220,old,70,male,retest,1966,LachsEidechse,4.158,1,Lachs,Eidechse,EidechseLachs,FALSE,0
1220,old,70,male,retest,1967,StorchWolf,3.014,1,Storch,Wolf,WolfStorch,TRUE,0
1220,old,70,male,retest,1968,MausHund,4.845,2,Maus,Hund,HundMaus,FALSE,0.05555555555555555
1220,old,70,male,retest,1969,SpinneGiraffe,3.145,1,Spinne,Giraffe,GiraffeSpinne,FALSE,0
1220,old,70,male,retest,1970,StorchWal,6.638,1,Storch,Wal,WalStorch,TRUE,0
1220,old,70,male,retest,1971,ZiegeSpinne,3.172,1,Ziege,Spinne,SpinneZiege,TRUE,0
1220,old,70,male,retest,1972,HuhnElefant,3.264,1,Huhn,Elefant,ElefantHuhn,FALSE,0
1220,old,70,male,retest,1973,FuchsFliege,4.532,1,Fuchs,Fliege,FliegeFuchs,FALSE,0
1220,old,70,male,retest,1974,ZebraKänguru,6.555,17,Zebra,Känguru,KänguruZebra,FALSE,0.8888888888888888
1220,old,70,male,retest,1975,FuchsSchlange,3.307,1,Fuchs,Schlange,SchlangeFuchs,FALSE,0
1220,old,70,male,retest,1976,BraunbärWellensittich,4.275,1,Braunbär,Wellensittich,WellensittichBraunbär,TRUE,0
1220,old,70,male,retest,1977,MeerschweinchenElefant,3.821,1,Meerschweinchen,Elefant,ElefantMeerschweinchen,FALSE,0
1220,old,70,male,retest,1978,NashornHai,4.552,1,Nashorn,Hai,HaiNashorn,FALSE,0
1220,old,70,male,retest,1979,EnteSchmetterling,3.015,1,Ente,Schmetterling,SchmetterlingEnte,TRUE,0
1220,old,70,male,retest,1980,SchweinKänguru,5.712,2,Schwein,Känguru,KänguruSchwein,FALSE,0.05555555555555555
1220,old,70,male,retest,1981,LuchsEsel,4.91,5,Luchs,Esel,EselLuchs,TRUE,0.2222222222222222
1220,old,70,male,retest,1982,MaulwurfEisbär,4.855,2,Maulwurf,Eisbär,EisbärMaulwurf,TRUE,0.05555555555555555
1220,old,70,male,retest,1983,HundNashorn,8.144,1,Hund,Nashorn,NashornHund,FALSE,0
1220,old,70,male,retest,1984,AffeMaulwurf,6.276,1,Affe,Maulwurf,MaulwurfAffe,FALSE,0
1220,old,70,male,retest,1985,KrokodilKaninchen,9.692,1,Krokodil,Kaninchen,KaninchenKrokodil,TRUE,0
1220,old,70,male,retest,1986,EichhörnchenIgel,5.145,6,Eichhörnchen,Igel,IgelEichhörnchen,TRUE,0.2777777777777778
1220,old,70,male,retest,1987,BiberFuchs,7.192,2,Biber,Fuchs,FuchsBiber,FALSE,0.05555555555555555
1220,old,70,male,retest,1988,HirschFuchs,6.677,3,Hirsch,Fuchs,FuchsHirsch,FALSE,0.1111111111111111
1220,old,70,male,retest,1989,MaulwurfEichhörnchen,6.821,2,Maulwurf,Eichhörnchen,EichhörnchenMaulwurf,TRUE,0.05555555555555555
1220,old,70,male,retest,1990,HaiGorilla,3.905,1,Hai,Gorilla,GorillaHai,TRUE,0
1220,old,70,male,retest,1991,BieneAmeise,13.363,1,Biene,Ameise,AmeiseBiene,TRUE,0
1220,old,70,male,retest,1992,KaninchenWal,3.693,1,Kaninchen,Wal,WalKaninchen,FALSE,0
1220,old,70,male,retest,1993,GiraffeSpinne,4.691,1,Giraffe,Spinne,SpinneGiraffe,TRUE,0
1220,old,70,male,retest,1994,MückeKamel,3.049,1,Mücke,Kamel,KamelMücke,TRUE,0
1220,old,70,male,retest,1995,EichhörnchenFliege,4.289,1,Eichhörnchen,Fliege,FliegeEichhörnchen,TRUE,0
1220,old,70,male,retest,1996,BieneAdler,6.966,1,Biene,Adler,AdlerBiene,TRUE,0
1220,old,70,male,retest,1997,AmeiseHund,3.043,1,Ameise,Hund,HundAmeise,FALSE,0
1220,old,70,male,retest,1998,EntePapagei,3.042,1,Ente,Papagei,PapageiEnte,FALSE,0
1220,old,70,male,retest,1999,MausSchwein,6.105,2,Maus,Schwein,SchweinMaus,TRUE,0.05555555555555555
1220,old,70,male,retest,2000,GansEsel,4.589,1,Gans,Esel,EselGans,TRUE,0
1220,old,70,male,retest,2001,SpatzHuhn,4.106,1,Spatz,Huhn,HuhnSpatz,TRUE,0
1220,old,70,male,retest,2002,HaseMücke,3.112,1,Hase,Mücke,MückeHase,FALSE,0
1220,old,70,male,retest,2003,SpinneLachs,3.013,1,Spinne,Lachs,LachsSpinne,TRUE,0
1220,old,70,male,retest,2004,HaiSchaf,5.636,1,Hai,Schaf,SchafHai,FALSE,0
1220,old,70,male,retest,2005,BraunbärLuchs,14.282,8,Braunbär,Luchs,LuchsBraunbär,TRUE,0.3888888888888889
1220,old,70,male,retest,2006,WolfEsel,5.971,3,Wolf,Esel,EselWolf,TRUE,0.1111111111111111
1220,old,70,male,retest,2007,EselWellensittich,3.288,1,Esel,Wellensittich,WellensittichEsel,FALSE,0
1220,old,70,male,retest,2008,LachsFink,3.445,1,Lachs,Fink,FinkLachs,TRUE,0
1220,old,70,male,retest,2009,SchmetterlingSpinne,3.131,1,Schmetterling,Spinne,SpinneSchmetterling,TRUE,0
1220,old,70,male,retest,2010,AmselHuhn,3.059,1,Amsel,Huhn,HuhnAmsel,TRUE,0
1220,old,70,male,retest,2011,KatzeLöwe,11.813,17,Katze,Löwe,LöweKatze,TRUE,0.8888888888888888
1220,old,70,male,retest,2012,WalKuh,5.118,1,Wal,Kuh,KuhWal,TRUE,0
1220,old,70,male,retest,2013,IgelSchwein,5.8,1,Igel,Schwein,SchweinIgel,TRUE,0
1220,old,70,male,retest,2014,SpatzMeerschweinchen,3.317,1,Spatz,Meerschweinchen,MeerschweinchenSpatz,TRUE,0
1220,old,70,male,retest,2015,KrokodilAdler,6.368,1,Krokodil,Adler,AdlerKrokodil,TRUE,0
1220,old,70,male,retest,2016,AmselSchlange,3.775,1,Amsel,Schlange,SchlangeAmsel,TRUE,0
1220,old,70,male,retest,2017,WalHase,3.359,1,Wal,Hase,HaseWal,FALSE,0
1220,old,70,male,retest,2018,LuchsZebra,9.613,6,Luchs,Zebra,ZebraLuchs,FALSE,0.2777777777777778
1220,old,70,male,retest,2019,GorillaLuchs,4.802,1,Gorilla,Luchs,LuchsGorilla,TRUE,0
1220,old,70,male,retest,2020,SchmetterlingPinguin,3.307,1,Schmetterling,Pinguin,PinguinSchmetterling,TRUE,0
1220,old,70,male,retest,2021,HirschAmsel,3.123,1,Hirsch,Amsel,AmselHirsch,TRUE,0
1220,old,70,male,retest,2022,MeerschweinchenKaninchen,14.984,7,Meerschweinchen,Kaninchen,KaninchenMeerschweinchen,FALSE,0.3333333333333333
1220,old,70,male,retest,2023,ElchLachs,3.537,1,Elch,Lachs,LachsElch,TRUE,0
1220,old,70,male,retest,2024,PferdBraunbär,6.908,2,Pferd,Braunbär,BraunbärPferd,TRUE,0.05555555555555555
1220,old,70,male,retest,2025,SchweinBiber,6.145,3,Schwein,Biber,BiberSchwein,FALSE,0.1111111111111111
1220,old,70,male,retest,2026,WellensittichGiraffe,3.148,1,Wellensittich,Giraffe,GiraffeWellensittich,TRUE,0
1220,old,70,male,retest,2027,EidechseKamel,3.124,1,Eidechse,Kamel,KamelEidechse,FALSE,0
1220,old,70,male,retest,2028,TaubeSchaf,3.125,1,Taube,Schaf,SchafTaube,TRUE,0
1220,old,70,male,retest,2029,GiraffeAmsel,3.179,1,Giraffe,Amsel,AmselGiraffe,FALSE,0
1220,old,70,male,retest,2030,KamelRatte,6.551,2,Kamel,Ratte,RatteKamel,TRUE,0.05555555555555555
1220,old,70,male,retest,2031,DrosselTiger,2.955,1,Drossel,Tiger,TigerDrossel,FALSE,0
1220,old,70,male,retest,2032,MeerschweinchenHund,5.723,2,Meerschweinchen,Hund,HundMeerschweinchen,TRUE,0.05555555555555555
1220,old,70,male,retest,2033,FliegeLöwe,3.122,1,Fliege,Löwe,LöweFliege,TRUE,0
1220,old,70,male,retest,2034,MaulwurfMücke,5.005,1,Maulwurf,Mücke,MückeMaulwurf,TRUE,0
1220,old,70,male,retest,2035,KrokodilAmeise,5.105,1,Krokodil,Ameise,AmeiseKrokodil,FALSE,0
1220,old,70,male,retest,2036,ElefantIgel,4.578,1,Elefant,Igel,IgelElefant,FALSE,0
1220,old,70,male,retest,2037,BiberSpatz,5.755,1,Biber,Spatz,SpatzBiber,FALSE,0
1220,old,70,male,retest,2038,GansFliege,6.596,1,Gans,Fliege,FliegeGans,FALSE,0
1220,old,70,male,retest,2039,SchmetterlingWildschwein,4.532,1,Schmetterling,Wildschwein,WildschweinSchmetterling,TRUE,0
1220,old,70,male,retest,2040,EidechsePinguin,5.695,1,Eidechse,Pinguin,PinguinEidechse,FALSE,0
1220,old,70,male,retest,2041,SchafEnte,3.878,1,Schaf,Ente,EnteSchaf,TRUE,0
1220,old,70,male,retest,2042,DachsGorilla,4.76,1,Dachs,Gorilla,GorillaDachs,TRUE,0
1220,old,70,male,retest,2043,BraunbärBiber,7.641,3,Braunbär,Biber,BiberBraunbär,FALSE,0.1111111111111111
1220,old,70,male,retest,2044,EidechseZebra,8.542,1,Eidechse,Zebra,ZebraEidechse,FALSE,0
1220,old,70,male,retest,2045,KamelSchlange,3.248,1,Kamel,Schlange,SchlangeKamel,FALSE,0
1220,old,70,male,retest,2046,KänguruHase,5.87,1,Känguru,Hase,HaseKänguru,TRUE,0
1220,old,70,male,retest,2047,ElefantKaninchen,4.355,1,Elefant,Kaninchen,KaninchenElefant,FALSE,0
1220,old,70,male,retest,2048,WolfKrokodil,4.666,1,Wolf,Krokodil,KrokodilWolf,TRUE,0
1220,old,70,male,retest,2049,KrokodilZiege,8.357,1,Krokodil,Ziege,ZiegeKrokodil,TRUE,0
1220,old,70,male,retest,2050,ZebraAdler,10.221,1,Zebra,Adler,AdlerZebra,FALSE,0
1220,old,70,male,retest,2051,TigerTaube,5.06,1,Tiger,Taube,TaubeTiger,TRUE,0
1220,old,70,male,retest,2052,GansAffe,3.875,1,Gans,Affe,AffeGans,FALSE,0
1220,old,70,male,retest,2053,RatteEichhörnchen,5.163,2,Ratte,Eichhörnchen,EichhörnchenRatte,FALSE,0.05555555555555555
1220,old,70,male,retest,2054,EnteFink,4.516,1,Ente,Fink,FinkEnte,FALSE,0
1220,old,70,male,retest,2055,ElchEnte,3.363,1,Elch,Ente,EnteElch,FALSE,0
1220,old,70,male,retest,2056,SchafKrokodil,3.257,1,Schaf,Krokodil,KrokodilSchaf,TRUE,0
1220,old,70,male,retest,2057,LachsKamel,3.329,1,Lachs,Kamel,KamelLachs,FALSE,0
1220,old,70,male,retest,2058,LachsEisbär,4.478,1,Lachs,Eisbär,EisbärLachs,FALSE,0
1220,old,70,male,retest,2059,StorchZiege,6.933,1,Storch,Ziege,ZiegeStorch,FALSE,0
1220,old,70,male,retest,2060,KatzeDelfin,6.324,1,Katze,Delfin,DelfinKatze,TRUE,0
1220,old,70,male,retest,2061,KänguruReh,6.12,2,Känguru,Reh,RehKänguru,TRUE,0.05555555555555555
1220,old,70,male,retest,2062,KuhElch,8.806,12,Kuh,Elch,ElchKuh,TRUE,0.6111111111111112
1220,old,70,male,retest,2063,EichhörnchenZebra,4.748,1,Eichhörnchen,Zebra,ZebraEichhörnchen,FALSE,0
1220,old,70,male,retest,2064,EselSchmetterling,3.484,1,Esel,Schmetterling,SchmetterlingEsel,FALSE,0
1220,old,70,male,retest,2065,EselSchmetterling,4.152,1,Esel,Schmetterling,SchmetterlingEsel,FALSE,0
1220,old,70,male,retest,2066,ZiegeTiger,3.7,1,Ziege,Tiger,TigerZiege,TRUE,0
1220,old,70,male,retest,2067,BiberReh,6.114,1,Biber,Reh,RehBiber,FALSE,0
1220,old,70,male,retest,2068,KaninchenPapagei,3.376,1,Kaninchen,Papagei,PapageiKaninchen,FALSE,0
1220,old,70,male,retest,2069,LöweGorilla,3.383,1,Löwe,Gorilla,GorillaLöwe,TRUE,0
1220,old,70,male,retest,2070,WolfRatte,4.973,2,Wolf,Ratte,RatteWolf,FALSE,0.05555555555555555
1220,old,70,male,retest,2071,TigerNashorn,8.969,1,Tiger,Nashorn,NashornTiger,FALSE,0
1220,old,70,male,retest,2072,MeerschweinchenFink,4.062,1,Meerschweinchen,Fink,FinkMeerschweinchen,FALSE,0
1220,old,70,male,retest,2073,SchmetterlingSpatz,5.116,1,Schmetterling,Spatz,SpatzSchmetterling,TRUE,0
1220,old,70,male,retest,2074,KänguruSpatz,4.909,1,Känguru,Spatz,SpatzKänguru,TRUE,0
1220,old,70,male,retest,2075,LachsHuhn,3.27,1,Lachs,Huhn,HuhnLachs,TRUE,0
1220,old,70,male,retest,2076,SchlangeDachs,4.203,1,Schlange,Dachs,DachsSchlange,FALSE,0
1220,old,70,male,retest,2077,ElefantTiger,6.992,5,Elefant,Tiger,TigerElefant,TRUE,0.2222222222222222
1220,old,70,male,retest,2078,LuchsSchwein,4.599,3,Luchs,Schwein,SchweinLuchs,FALSE,0.1111111111111111
1220,old,70,male,retest,2079,AmselHase,3.435,1,Amsel,Hase,HaseAmsel,TRUE,0
1220,old,70,male,retest,2080,WellensittichAffe,3.239,1,Wellensittich,Affe,AffeWellensittich,FALSE,0
1220,old,70,male,retest,2081,PinguinAmeise,3.759,1,Pinguin,Ameise,AmeisePinguin,TRUE,0
1220,old,70,male,retest,2082,WildschweinNashorn,5.919,1,Wildschwein,Nashorn,NashornWildschwein,TRUE,0
1220,old,70,male,retest,2083,DelfinSpinne,9.335,1,Delfin,Spinne,SpinneDelfin,FALSE,0
1220,old,70,male,retest,2084,KrokodilAmsel,6.338,1,Krokodil,Amsel,AmselKrokodil,TRUE,0
1220,old,70,male,retest,2085,WolfGans,4.389,1,Wolf,Gans,GansWolf,FALSE,0
1220,old,70,male,retest,2086,GorillaWal,4.407,1,Gorilla,Wal,WalGorilla,TRUE,0
1220,old,70,male,retest,2087,PferdWellensittich,5.897,1,Pferd,Wellensittich,WellensittichPferd,FALSE,0
1220,old,70,male,retest,2088,RehMaulwurf,5.912,1,Reh,Maulwurf,MaulwurfReh,FALSE,0
1220,old,70,male,retest,2089,HundEisbär,9.475,1,Hund,Eisbär,EisbärHund,FALSE,0
1220,old,70,male,retest,2090,SchlangeReh,3.725,1,Schlange,Reh,RehSchlange,FALSE,0
1220,old,70,male,retest,2091,TigerMaus,3.796,1,Tiger,Maus,MausTiger,TRUE,0
1220,old,70,male,retest,2092,SchlangeWal,4.302,1,Schlange,Wal,WalSchlange,FALSE,0
1220,old,70,male,retest,2093,HirschTiger,7.617,5,Hirsch,Tiger,TigerHirsch,FALSE,0.2222222222222222
1220,old,70,male,retest,2094,WalBiene,3.244,1,Wal,Biene,BieneWal,FALSE,0
1220,old,70,male,retest,2095,TaubeKuh,5.211,1,Taube,Kuh,KuhTaube,FALSE,0
1220,old,70,male,retest,2096,EichhörnchenNashorn,3.772,1,Eichhörnchen,Nashorn,NashornEichhörnchen,FALSE,0
1220,old,70,male,retest,2097,BraunbärDrossel,2.954,1,Braunbär,Drossel,DrosselBraunbär,TRUE,0
1220,old,70,male,retest,2098,BraunbärHirsch,6.601,5,Braunbär,Hirsch,HirschBraunbär,TRUE,0.2222222222222222
1220,old,70,male,retest,2099,HaseElefant,5.118,1,Hase,Elefant,ElefantHase,TRUE,0
1220,old,70,male,retest,2100,GansLachs,3.519,1,Gans,Lachs,LachsGans,TRUE,0
1220,old,70,male,retest,2101,HundKatze,7.053,6,Hund,Katze,KatzeHund,FALSE,0.2777777777777778
1220,old,70,male,retest,2102,BieneTiger,3.022,1,Biene,Tiger,TigerBiene,FALSE,0
1220,old,70,male,retest,2103,RatteElch,4.378,1,Ratte,Elch,ElchRatte,TRUE,0
1220,old,70,male,retest,2104,WolfSpatz,3.182,1,Wolf,Spatz,SpatzWolf,FALSE,0
1220,old,70,male,retest,2105,DrosselKamel,4.971,1,Drossel,Kamel,KamelDrossel,TRUE,0
1220,old,70,male,retest,2106,EnteElch,5.447,1,Ente,Elch,ElchEnte,TRUE,0
1220,old,70,male,retest,2107,ZiegeDelfin,9.702,1,Ziege,Delfin,DelfinZiege,FALSE,0
1220,old,70,male,retest,2108,SchafGans,3.969,1,Schaf,Gans,GansSchaf,FALSE,0
1220,old,70,male,retest,2109,MückeGiraffe,6.977,1,Mücke,Giraffe,GiraffeMücke,FALSE,0
1220,old,70,male,retest,2110,EisbärWal,3.954,1,Eisbär,Wal,WalEisbär,FALSE,0
1220,old,70,male,retest,2111,FinkKrokodil,3.083,1,Fink,Krokodil,KrokodilFink,FALSE,0
1220,old,70,male,retest,2112,PinguinHai,5.834,1,Pinguin,Hai,HaiPinguin,FALSE,0
1220,old,70,male,retest,2113,AffeStorch,2.97,1,Affe,Storch,StorchAffe,TRUE,0
1220,old,70,male,retest,2114,LöweWildschwein,6.952,5,Löwe,Wildschwein,WildschweinLöwe,TRUE,0.2222222222222222
1220,old,70,male,retest,2115,MückeMeerschweinchen,7.706,1,Mücke,Meerschweinchen,MeerschweinchenMücke,FALSE,0
1220,old,70,male,retest,2116,PferdEsel,4.47,6,Pferd,Esel,EselPferd,TRUE,0.2777777777777778
1220,old,70,male,retest,2117,EselDachs,5.427,3,Esel,Dachs,DachsEsel,TRUE,0.1111111111111111
1220,old,70,male,retest,2118,ElchBiber,12.604,1,Elch,Biber,BiberElch,FALSE,0
1220,old,70,male,retest,2119,MeerschweinchenHai,4.19,1,Meerschweinchen,Hai,HaiMeerschweinchen,TRUE,0
1220,old,70,male,retest,2120,ElchHirsch,10.993,19,Elch,Hirsch,HirschElch,TRUE,1
1220,old,70,male,retest,2121,SchafLöwe,8.481,6,Schaf,Löwe,LöweSchaf,TRUE,0.2777777777777778
1220,old,70,male,retest,2122,AmselZebra,3.19,1,Amsel,Zebra,ZebraAmsel,FALSE,0
1220,old,70,male,retest,2123,PapageiFink,7.54,13,Papagei,Fink,FinkPapagei,FALSE,0.6666666666666666
1220,old,70,male,retest,2124,HaseElefant,4.135,2,Hase,Elefant,ElefantHase,TRUE,0.05555555555555555
1220,old,70,male,retest,2125,EisbärBraunbär,7.873,18,Eisbär,Braunbär,BraunbärEisbär,FALSE,0.9444444444444444
1220,old,70,male,retest,2126,BiberBiene,4.391,1,Biber,Biene,BieneBiber,TRUE,0
1220,old,70,male,retest,2127,SpatzKatze,3.3,1,Spatz,Katze,KatzeSpatz,FALSE,0
1220,old,70,male,retest,2128,EnteGans,5.232,19,Ente,Gans,GansEnte,FALSE,1
1220,old,70,male,retest,2129,AdlerTaube,5.722,18,Adler,Taube,TaubeAdler,FALSE,0.9444444444444444
1220,old,70,male,retest,2130,KaninchenAdler,4.502,1,Kaninchen,Adler,AdlerKaninchen,FALSE,0
1220,old,70,male,retest,2131,GiraffePinguin,6.439,1,Giraffe,Pinguin,PinguinGiraffe,FALSE,0
1220,old,70,male,retest,2132,PinguinBiber,6.246,1,Pinguin,Biber,BiberPinguin,FALSE,0
1220,old,70,male,retest,2133,EisbärSchmetterling,3.03,1,Eisbär,Schmetterling,SchmetterlingEisbär,FALSE,0
1220,old,70,male,retest,2134,SpatzDrossel,4.262,19,Spatz,Drossel,DrosselSpatz,FALSE,1
1220,old,70,male,retest,2135,FinkKuh,2.932,1,Fink,Kuh,KuhFink,FALSE,0
1220,old,70,male,retest,2136,IgelRatte,8.046,17,Igel,Ratte,RatteIgel,FALSE,0.8888888888888888
1220,old,70,male,retest,2137,RehWellensittich,4.309,1,Reh,Wellensittich,WellensittichReh,TRUE,0
1220,old,70,male,retest,2138,LöweBiene,4.008,1,Löwe,Biene,BieneLöwe,TRUE,0
1220,old,70,male,retest,2139,HuhnBraunbär,3.903,1,Huhn,Braunbär,BraunbärHuhn,TRUE,0
1220,old,70,male,retest,2140,SchlangeKrokodil,6.449,1,Schlange,Krokodil,KrokodilSchlange,TRUE,0
1220,old,70,male,retest,2141,NashornElch,9.293,1,Nashorn,Elch,ElchNashorn,FALSE,0
1220,old,70,male,retest,2142,MausMücke,3.225,1,Maus,Mücke,MückeMaus,TRUE,0
1220,old,70,male,retest,2143,WalGans,3.242,1,Wal,Gans,GansWal,FALSE,0
1220,old,70,male,retest,2144,FuchsMaus,3.195,1,Fuchs,Maus,MausFuchs,TRUE,0
1220,old,70,male,retest,2145,AdlerZiege,2.94,1,Adler,Ziege,ZiegeAdler,FALSE,0
1220,old,70,male,retest,2146,KatzeAmsel,3.132,1,Katze,Amsel,AmselKatze,FALSE,0
1220,old,70,male,retest,2147,MausEnte,3.321,1,Maus,Ente,EnteMaus,FALSE,0
1220,old,70,male,retest,2148,LöweKatze,18.22,12,Löwe,Katze,KatzeLöwe,FALSE,0.6111111111111112
1220,old,70,male,retest,2149,EselSchaf,18.069,8,Esel,Schaf,SchafEsel,TRUE,0.3888888888888889
1220,old,70,male,retest,2150,HasePinguin,4.934,1,Hase,Pinguin,PinguinHase,FALSE,0
1220,old,70,male,retest,2151,SchmetterlingLachs,4.934,1,Schmetterling,Lachs,LachsSchmetterling,FALSE,0
1220,old,70,male,retest,2152,MaulwurfWildschwein,4.979,2,Maulwurf,Wildschwein,WildschweinMaulwurf,TRUE,0.05555555555555555
1220,old,70,male,retest,2153,FuchsSchlange,4.463,1,Fuchs,Schlange,SchlangeFuchs,FALSE,0
1220,old,70,male,retest,2154,MückePferd,3.733,1,Mücke,Pferd,PferdMücke,FALSE,0
1220,old,70,male,retest,2155,WildschweinAmeise,3.536,1,Wildschwein,Ameise,AmeiseWildschwein,TRUE,0
1220,old,70,male,retest,2156,MückeKänguru,3.681,1,Mücke,Känguru,KänguruMücke,FALSE,0
1220,old,70,male,retest,2157,SchweinMaulwurf,4.555,2,Schwein,Maulwurf,MaulwurfSchwein,TRUE,0.05555555555555555
1220,old,70,male,retest,2158,WellensittichWildschwein,7.423,1,Wellensittich,Wildschwein,WildschweinWellensittich,FALSE,0
1220,old,70,male,retest,2159,DachsAdler,8.516,1,Dachs,Adler,AdlerDachs,FALSE,0
1220,old,70,male,retest,2160,GorillaEidechse,11.276,1,Gorilla,Eidechse,EidechseGorilla,TRUE,0
1220,old,70,male,retest,2161,ElefantKatze,6.928,1,Elefant,Katze,KatzeElefant,FALSE,0
1220,old,70,male,retest,2162,HaiEisbär,4.019,1,Hai,Eisbär,EisbärHai,TRUE,0
1220,old,70,male,retest,2163,EidechseEnte,3.895,1,Eidechse,Ente,EnteEidechse,FALSE,0
1220,old,70,male,retest,2164,SpinneKamel,6.663,1,Spinne,Kamel,KamelSpinne,FALSE,0
1220,old,70,male,retest,2165,ElefantEnte,3.266,1,Elefant,Ente,EnteElefant,TRUE,0
1220,old,70,male,retest,2166,PapageiAffe,3.343,1,Papagei,Affe,AffePapagei,TRUE,0
1220,old,70,male,retest,2167,LuchsBiber,4.091,2,Luchs,Biber,BiberLuchs,FALSE,0.05555555555555555
1220,old,70,male,retest,2168,LuchsHuhn,3.924,1,Luchs,Huhn,HuhnLuchs,TRUE,0
1220,old,70,male,retest,2169,GiraffeMaus,5.508,1,Giraffe,Maus,MausGiraffe,FALSE,0
1220,old,70,male,retest,2170,WildschweinStorch,3.176,1,Wildschwein,Storch,StorchWildschwein,FALSE,0
1220,old,70,male,retest,2171,NashornHai,3.337,1,Nashorn,Hai,HaiNashorn,FALSE,0
1220,old,70,male,retest,2172,FliegeReh,2.86,1,Fliege,Reh,RehFliege,FALSE,0
1220,old,70,male,retest,2173,ElchGiraffe,6.134,3,Elch,Giraffe,GiraffeElch,TRUE,0.1111111111111111
1220,old,70,male,retest,2174,KänguruDachs,6.758,3,Känguru,Dachs,DachsKänguru,TRUE,0.1111111111111111
1220,old,70,male,retest,2175,PinguinDelfin,3.342,1,Pinguin,Delfin,DelfinPinguin,FALSE,0
1220,old,70,male,retest,2176,ZebraIgel,3.286,1,Zebra,Igel,IgelZebra,TRUE,0
1220,old,70,male,retest,2177,StorchBraunbär,3.43,1,Storch,Braunbär,BraunbärStorch,TRUE,0
1220,old,70,male,retest,2178,KamelSchwein,3.666,2,Kamel,Schwein,SchweinKamel,FALSE,0.05555555555555555
1220,old,70,male,retest,2179,GorillaRatte,3.389,1,Gorilla,Ratte,RatteGorilla,FALSE,0
1220,old,70,male,retest,2180,HirschFliege,3.099,1,Hirsch,Fliege,FliegeHirsch,TRUE,0
1220,old,70,male,retest,2181,NashornDelfin,3.499,1,Nashorn,Delfin,DelfinNashorn,TRUE,0
1220,old,70,male,retest,2182,DelfinEichhörnchen,3.968,1,Delfin,Eichhörnchen,EichhörnchenDelfin,FALSE,0
1220,old,70,male,retest,2183,AmselWellensittich,5.349,19,Amsel,Wellensittich,WellensittichAmsel,FALSE,1
1220,old,70,male,retest,2184,SchweinLöwe,6.019,7,Schwein,Löwe,LöweSchwein,TRUE,0.3333333333333333
1220,old,70,male,retest,2185,TaubeKrokodil,3.241,1,Taube,Krokodil,KrokodilTaube,TRUE,0
1220,old,70,male,retest,2186,BiberSchmetterling,3.173,1,Biber,Schmetterling,SchmetterlingBiber,TRUE,0
1220,old,70,male,retest,2187,BieneHund,3.159,1,Biene,Hund,HundBiene,TRUE,0
1220,old,70,male,retest,2188,KuhZiege,4.822,7,Kuh,Ziege,ZiegeKuh,TRUE,0.3333333333333333
1220,old,70,male,retest,2189,GiraffeLuchs,3.907,2,Giraffe,Luchs,LuchsGiraffe,TRUE,0.05555555555555555
1220,old,70,male,retest,2190,WellensittichAmsel,4.875,19,Wellensittich,Amsel,AmselWellensittich,TRUE,1
1220,old,70,male,retest,2191,ZebraTaube,3.288,1,Zebra,Taube,TaubeZebra,FALSE,0
